rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RV,0.8679075760398531,1,0,-6.924292443161054,0.3932135728542914,0,static,power,500,0.1
0,Oracle,,1,0,0.33880147772359503,0.01996007984031936,1,static,power,500,0.1
0,DM,,1,0,-0.5913211271948338,0.9860279441117764,0,static,power,500,0.1
0,cDM,,1,0,-0.19336120406111043,0.9221556886227545,0,static,power,500,0.1
0,SS,0.4968813104330371,1,0,-1.8989759109187847,0.2754491017964072,0,static,power,500,0.1
0,RV,0.8951618386414919,2,0,19.321333858678663,0.011976047904191617,1,static,power,500,0.1
0,Oracle,,2,0,19.26053882028332,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,0,-0.2578997337947065,0.8283433133732535,0,static,power,500,0.1
0,cDM,,2,0,-0.09419707025184329,0.8083832335329342,0,static,power,500,0.1
0,SS,0.50016212247104,2,0,5.067230685819059,0.003992015968063872,1,static,power,500,0.1
0,RV,0.977969572604013,3,0,18.18761846569486,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,3,0,11.838035270382338,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,0,-0.5048427086892306,0.9540918163672655,0,static,power,500,0.1
0,cDM,,3,0,0.08016888061173089,0.18762475049900199,0,static,power,500,0.1
0,SS,0.4904458696649607,3,0,13.076823997347807,0.021956087824351298,1,static,power,500,0.1
0,RV,1.1173162337020066,4,0,-16.579712864970514,0.6606786427145709,0,static,power,500,0.1
0,Oracle,,4,0,47.035029239398156,0.001996007984031936,1,static,power,500,0.1
0,DM,,4,0,0.0679443236704958,0.41916167664670656,0,static,power,500,0.1
0,cDM,,4,0,0.0766440148222595,0.281437125748503,0,static,power,500,0.1
0,SS,0.4902920652047651,4,0,17.2935882890261,0.07784431137724551,1,static,power,500,0.1
0,RV,0.958987356869083,5,0,20.618722046280553,0.3712574850299401,0,static,power,500,0.1
0,Oracle,,5,0,28.41483208521893,0.003992015968063872,1,static,power,500,0.1
0,DM,,5,0,-0.19666411177474052,0.688622754491018,0,static,power,500,0.1
0,cDM,,5,0,0.006192617067960454,0.5069860279441117,0,static,power,500,0.1
0,SS,0.5033445667381803,5,0,38.75983650459669,0.43313373253493015,0,static,power,500,0.1
0,RV,0.9364677346155953,1,1,-2.040552379115187,0.3033932135728543,0,static,power,500,0.1
0,Oracle,,1,1,0.36731829243578484,0.003992015968063872,1,static,power,500,0.1
0,DM,,1,1,-0.8010634932011622,0.9860279441117764,0,static,power,500,0.1
0,cDM,,1,1,-0.23796943253149622,0.9660678642714571,0,static,power,500,0.1
0,SS,0.5980050662623367,1,1,-1.2199907770072778,0.12375249500998003,0,static,power,500,0.1
0,RV,0.9826232305223608,2,1,16.99098634431524,0.01996007984031936,1,static,power,500,0.1
0,Oracle,,2,1,13.156005911358427,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,1,-0.2919173685577183,0.8582834331337326,0,static,power,500,0.1
0,cDM,,2,1,0.09637090505291597,0.16766467065868262,0,static,power,500,0.1
0,SS,0.5835964905158953,2,1,9.918255032801266,0.007984031936127744,1,static,power,500,0.1
0,RV,0.8014940818258103,3,1,10.123463187634577,0.08183632734530938,1,static,power,500,0.1
0,Oracle,,3,1,9.242431431100966,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,1,-0.5968514564318113,0.9660678642714571,0,static,power,500,0.1
0,cDM,,3,1,0.08667720623993999,0.2754491017964072,0,static,power,500,0.1
0,SS,0.6095525786259909,3,1,13.893593369348615,0.059880239520958084,1,static,power,500,0.1
0,RV,1.3910089545186894,4,1,9.81757585343081,0.5968063872255489,0,static,power,500,0.1
0,Oracle,,4,1,29.879817988726742,0.003992015968063872,1,static,power,500,0.1
0,DM,,4,1,0.04938953618764724,0.48502994011976047,0,static,power,500,0.1
0,cDM,,4,1,0.17712271441135805,0.14770459081836326,0,static,power,500,0.1
0,SS,0.5924156972673956,4,1,17.293366788809656,0.8063872255489022,0,static,power,500,0.1
0,RV,1.0458474219266545,1,2,-2.083321581359459,0.4351297405189621,0,static,power,500,0.1
0,Oracle,,1,2,0.17433040086468007,0.06786427145708583,1,static,power,500,0.1
0,DM,,1,2,-0.9975339525248501,1.0,0,static,power,500,0.1
0,cDM,,1,2,-0.13110541167843728,0.8782435129740519,0,static,power,500,0.1
0,SS,0.7843672560784388,1,2,-3.8122876381689643,0.2554890219560878,0,static,power,500,0.1
0,RV,0.8094234137420869,2,2,12.28529897940075,0.08982035928143713,1,static,power,500,0.1
0,Oracle,,2,2,16.96454345525632,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,2,-0.30200743575089756,0.8223552894211577,0,static,power,500,0.1
0,cDM,,2,2,0.16072831141569086,0.1157684630738523,0,static,power,500,0.1
0,SS,0.7790911055866044,2,2,17.594538378939212,0.00998003992015968,1,static,power,500,0.1
0,RV,0.9617178588672008,3,2,13.61910109304848,0.5608782435129741,0,static,power,500,0.1
0,Oracle,,3,2,18.986882366959534,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,2,-0.7650729386793146,0.9281437125748503,0,static,power,500,0.1
0,cDM,,3,2,0.08558454000490273,0.33532934131736525,0,static,power,500,0.1
0,SS,0.9300056954741774,3,2,37.87858463969015,0.4411177644710579,0,static,power,500,0.1
0,RV,0.8774641589742911,1,3,-5.603762333510369,0.5449101796407185,0,static,power,500,0.1
0,Oracle,,1,3,-0.3706881438994827,0.027944111776447105,1,static,power,500,0.1
0,DM,,1,3,-0.9078498237037623,0.9760479041916168,0,static,power,500,0.1
0,cDM,,1,3,0.05775115301484292,0.313373253493014,0,static,power,500,0.1
0,SS,1.1420367860056209,1,3,3.648607779734255,0.059880239520958084,1,static,power,500,0.1
0,RV,0.9727231907987001,2,3,22.22706581055431,0.40119760479041916,0,static,power,500,0.1
0,Oracle,,2,3,17.76777637943253,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,3,-0.3452351850894409,0.7864271457085829,0,static,power,500,0.1
0,cDM,,2,3,0.29840601042021153,0.041916167664670656,1,static,power,500,0.1
0,SS,1.1665546954238304,2,3,39.440590481067524,0.2435129740518962,0,static,power,500,0.1
0,RV,1.1494592870826665,1,4,0.7065104080631489,0.7145708582834331,0,static,power,500,0.1
0,Oracle,,1,4,-1.051212291178017,0.02594810379241517,1,static,power,500,0.1
0,DM,,1,4,-0.9036812233620514,0.9321357285429142,0,static,power,500,0.1
0,cDM,,1,4,0.21309600286254515,0.14171656686626746,0,static,power,500,0.1
0,SS,2.3230211769857374,1,4,-9.035194505611454,0.1377245508982036,0,static,power,500,0.1
1,RV,0.9272129336207496,1,0,-1.9818822684070572,0.06786427145708583,1,static,power,500,0.1
1,Oracle,,1,0,7.877580708381874,0.007984031936127744,1,static,power,500,0.1
1,DM,,1,0,0.38665377017573105,0.10179640718562874,0,static,power,500,0.1
1,cDM,,1,0,0.1289522830964565,0.18962075848303392,0,static,power,500,0.1
1,SS,0.9167329191744762,1,0,-5.3630912070927454,0.8842315369261478,0,static,power,500,0.1
1,RV,0.913622960064999,2,0,11.120153853173814,0.00998003992015968,1,static,power,500,0.1
1,Oracle,,2,0,35.89299030067818,0.001996007984031936,1,static,power,500,0.1
1,DM,,2,0,-0.2441988268157292,0.812375249500998,0,static,power,500,0.1
1,cDM,,2,0,0.00975320778508101,0.47305389221556887,0,static,power,500,0.1
1,SS,0.8933942695081206,2,0,0.620899664979632,0.11177644710578842,0,static,power,500,0.1
1,RV,0.9211785733334926,3,0,12.014721591994228,0.05189620758483034,1,static,power,500,0.1
1,Oracle,,3,0,23.387787382822374,0.001996007984031936,1,static,power,500,0.1
1,DM,,3,0,-0.0016323067591113467,0.5109780439121756,0,static,power,500,0.1
1,cDM,,3,0,0.058063766384284975,0.3073852295409182,0,static,power,500,0.1
1,SS,0.854831871163543,3,0,-0.8850591239695547,0.6986027944111777,0,static,power,500,0.1
1,RV,0.9474684010786661,4,0,10.705709030750231,0.2694610778443114,0,static,power,500,0.1
1,Oracle,,4,0,34.56773010011644,0.003992015968063872,1,static,power,500,0.1
1,DM,,4,0,0.5754730088717328,0.0499001996007984,1,static,power,500,0.1
1,cDM,,4,0,0.10153837498031457,0.23353293413173654,0,static,power,500,0.1
1,SS,0.8134549861834187,4,0,0.7058657064670819,0.34530938123752497,0,static,power,500,0.1
1,RV,0.9784205658024353,5,0,30.478412513501894,0.1157684630738523,0,static,power,500,0.1
1,Oracle,,5,0,25.683502159431377,0.05189620758483034,1,static,power,500,0.1
1,DM,,5,0,0.7190974949595352,0.09381237524950099,1,static,power,500,0.1
1,cDM,,5,0,0.0901386740940384,0.27944111776447106,0,static,power,500,0.1
1,SS,0.8809415027171978,5,0,2.438825284393625,0.6526946107784432,0,static,power,500,0.1
1,RV,0.9370742881500704,1,1,-1.132858837817726,0.1596806387225549,0,static,power,500,0.1
1,Oracle,,1,1,12.52291561123372,0.001996007984031936,1,static,power,500,0.1
1,DM,,1,1,0.28599551823846564,0.17764471057884232,0,static,power,500,0.1
1,cDM,,1,1,0.03730123594972324,0.36926147704590817,0,static,power,500,0.1
1,SS,0.926598360911773,1,1,-0.8811262502162445,0.2554890219560878,0,static,power,500,0.1
1,RV,0.9305032682719219,2,1,28.501960908340305,0.003992015968063872,1,static,power,500,0.1
1,Oracle,,2,1,22.562921608856865,0.003992015968063872,1,static,power,500,0.1
1,DM,,2,1,-0.27225442488554247,0.7984031936127745,0,static,power,500,0.1
1,cDM,,2,1,-0.005118130887817977,0.5249500998003992,0,static,power,500,0.1
1,SS,0.9203106635156701,2,1,4.726174113625121,0.15768463073852296,0,static,power,500,0.1
1,RV,0.9298847566579155,3,1,15.375538434051254,0.1437125748502994,0,static,power,500,0.1
1,Oracle,,3,1,20.60312998060662,0.003992015968063872,1,static,power,500,0.1
1,DM,,3,1,0.22560939138187552,0.2774451097804391,0,static,power,500,0.1
1,cDM,,3,1,0.03021664801600188,0.38922155688622756,0,static,power,500,0.1
1,SS,0.9718457747399639,3,1,1.9621480202393244,0.2055888223552894,0,static,power,500,0.1
1,RV,0.8183449957678404,4,1,26.931707554050274,0.17964071856287425,0,static,power,500,0.1
1,Oracle,,4,1,31.46912001218099,0.029940119760479042,1,static,power,500,0.1
1,DM,,4,1,0.9259167769874493,0.03592814371257485,1,static,power,500,0.1
1,cDM,,4,1,0.04177156742478014,0.43912175648702595,0,static,power,500,0.1
1,SS,0.6714874865669586,4,1,6.747110878522335,0.34530938123752497,0,static,power,500,0.1
1,RV,0.9637909420207451,1,2,1.1139451789003747,0.2654690618762475,0,static,power,500,0.1
1,Oracle,,1,2,8.207520576121173,0.005988023952095809,1,static,power,500,0.1
1,DM,,1,2,0.22830868404428586,0.2634730538922156,0,static,power,500,0.1
1,cDM,,1,2,0.01403583153388551,0.4750499001996008,0,static,power,500,0.1
1,SS,0.9496195072292184,1,2,1.4277365986425357,0.13572854291417166,0,static,power,500,0.1
1,RV,0.9427929657560824,2,2,24.564416898799585,0.059880239520958084,1,static,power,500,0.1
1,Oracle,,2,2,27.854380060488115,0.001996007984031936,1,static,power,500,0.1
1,DM,,2,2,0.03310928892186718,0.45109780439121755,0,static,power,500,0.1
1,cDM,,2,2,0.06524216029181239,0.3033932135728543,0,static,power,500,0.1
1,SS,1.0303637273320185,2,2,0.6930700695486878,0.1277445109780439,0,static,power,500,0.1
1,RV,0.78400936312558,3,2,19.584989033018605,0.24151696606786427,0,static,power,500,0.1
1,Oracle,,3,2,24.227668719539302,0.033932135728542916,1,static,power,500,0.1
1,DM,,3,2,0.6000819886845911,0.14770459081836326,0,static,power,500,0.1
1,cDM,,3,2,0.0343126506538997,0.405189620758483,0,static,power,500,0.1
1,SS,0.9095967843503363,3,2,12.114806578916468,0.3153692614770459,0,static,power,500,0.1
1,RV,0.9945848926901696,1,3,-1.2978174640648936,0.5109780439121756,0,static,power,500,0.1
1,Oracle,,1,3,10.944618928975771,0.013972055888223553,1,static,power,500,0.1
1,DM,,1,3,0.5867004303310677,0.10778443113772455,0,static,power,500,0.1
1,cDM,,1,3,0.155651736422898,0.17365269461077845,0,static,power,500,0.1
1,SS,1.273218355178337,1,3,-3.5209139876627242,0.25149700598802394,0,static,power,500,0.1
1,RV,0.8092952947838277,2,3,31.125122491138633,0.09780439121756487,1,static,power,500,0.1
1,Oracle,,2,3,25.948149595712604,0.023952095808383235,1,static,power,500,0.1
1,DM,,2,3,0.3879568768735138,0.20758483033932135,0,static,power,500,0.1
1,cDM,,2,3,0.09743584977478009,0.2834331337325349,0,static,power,500,0.1
1,SS,1.2644121644275599,2,3,9.84919275374428,0.3532934131736527,0,static,power,500,0.1
1,RV,0.8594708186297086,1,4,3.3415623691919314,0.5808383233532934,0,static,power,500,0.1
1,Oracle,,1,4,13.76590214130298,0.08383233532934131,1,static,power,500,0.1
1,DM,,1,4,0.9374048942091886,0.07984031936127745,1,static,power,500,0.1
1,cDM,,1,4,0.09065743489341965,0.3333333333333333,0,static,power,500,0.1
1,SS,1.57719237175241,1,4,-1.8883565657146908,0.27345309381237526,0,static,power,500,0.1
2,RV,1.0663265722881288,1,0,0.8328758432190042,0.029940119760479042,1,static,power,500,0.1
2,Oracle,,1,0,14.832264106589509,0.001996007984031936,1,static,power,500,0.1
2,DM,,1,0,0.2206540218258649,0.24550898203592814,0,static,power,500,0.1
2,cDM,,1,0,0.14245600601944727,0.13373253493013973,0,static,power,500,0.1
2,SS,0.9057431676452209,1,0,-2.986674487653228,0.8502994011976048,0,static,power,500,0.1
2,RV,1.0678311611308726,2,0,7.759585211338432,0.033932135728542916,1,static,power,500,0.1
2,Oracle,,2,0,48.85853731996727,0.001996007984031936,1,static,power,500,0.1
2,DM,,2,0,0.4131940835736683,0.07784431137724551,1,static,power,500,0.1
2,cDM,,2,0,0.21686200922017218,0.017964071856287425,1,static,power,500,0.1
2,SS,0.8778747986856147,2,0,4.688773727860967,0.021956087824351298,1,static,power,500,0.1
2,RV,1.0396325342850696,3,0,15.090269737799163,0.07784431137724551,1,static,power,500,0.1
2,Oracle,,3,0,28.115435790650814,0.001996007984031936,1,static,power,500,0.1
2,DM,,3,0,0.33845379841024936,0.13572854291417166,0,static,power,500,0.1
2,cDM,,3,0,0.08323967403327388,0.2654690618762475,0,static,power,500,0.1
2,SS,0.8741701515984476,3,0,-0.520689102299571,0.43313373253493015,0,static,power,500,0.1
2,RV,1.0521643977609096,4,0,31.642930649142865,0.013972055888223553,1,static,power,500,0.1
2,Oracle,,4,0,13.152009881285043,0.001996007984031936,1,static,power,500,0.1
2,DM,,4,0,-0.14823893534234922,0.6467065868263473,0,static,power,500,0.1
2,cDM,,4,0,-0.11529691205628208,0.8023952095808383,0,static,power,500,0.1
2,SS,0.9098468108602,4,0,2.730824411858519,0.2894211576846307,0,static,power,500,0.1
2,RV,1.1347893678073335,5,0,17.583078497141564,0.872255489021956,0,static,power,500,0.1
2,Oracle,,5,0,15.307155171591608,0.01996007984031936,1,static,power,500,0.1
2,DM,,5,0,0.6802347220027778,0.09780439121756487,1,static,power,500,0.1
2,cDM,,5,0,0.11100568250364554,0.22554890219560877,0,static,power,500,0.1
2,SS,0.8791107250226616,5,0,0.9175165409595738,0.6526946107784432,0,static,power,500,0.1
2,RV,1.041273483165356,1,1,4.52679866016789,0.07385229540918163,1,static,power,500,0.1
2,Oracle,,1,1,22.198289283276218,0.001996007984031936,1,static,power,500,0.1
