rep,method,rmse,l,n_terms,pvalue,reject,assumption,setting,n_perms,alpha
1,DM,,2,3,0.23195392368366605,0,static,power,500,0.1
1,cDM,,2,3,0.4598649394859444,0,static,power,500,0.1
1,SS,0.9631933396371911,2,3,0.10812967669414938,0,static,power,500,0.1
1,RV,0.9019400937369986,3,2,0.19971440026520115,0,static,power,500,0.1
1,Oracle,,3,2,0.0030127418372015227,1,static,power,500,0.1
1,DM,,3,2,0.10739354039347361,0,static,power,500,0.1
1,cDM,,3,2,0.19744059656391852,0,static,power,500,0.1
1,SS,1.2688152598029485,3,2,0.30394400065376603,0,static,power,500,0.1
1,RV,0.8594708186297086,4,1,0.5808383233532934,0,static,power,500,0.1
1,Oracle,,4,1,0.08383233532934131,1,static,power,500,0.1
1,DM,,4,1,0.07984031936127745,1,static,power,500,0.1
1,cDM,,4,1,0.33333333333333326,0,static,power,500,0.1
1,SS,1.57719237175241,4,1,0.2734530938123751,0,static,power,500,0.1
2,RV,1.0721488066544629,0,5,0.0020124746437964226,1,static,power,500,0.1
2,Oracle,,0,5,1.0456557099489577e-08,1,static,power,500,0.1
2,DM,,0,5,0.06536598592518747,1,static,power,500,0.1
2,cDM,,0,5,0.05274734547246756,1,static,power,500,0.1
2,SS,0.8893491307624289,0,5,0.22545471060922648,0,static,power,500,0.1
2,RV,1.0666027106973894,1,4,0.07910234181481055,1,static,power,500,0.1
2,Oracle,,1,4,4.0807636972367064e-07,1,static,power,500,0.1
2,DM,,1,4,0.048703978411186524,1,static,power,500,0.1
2,cDM,,1,4,0.01088015249607675,1,static,power,500,0.1
2,SS,0.9506022094006259,1,4,0.03481838514236164,1,static,power,500,0.1
2,RV,1.1026225736286495,2,3,0.36126619213959116,0,static,power,500,0.1
2,Oracle,,2,3,1.2004886528200042e-05,1,static,power,500,0.1
2,DM,,2,3,0.060045645613156416,1,static,power,500,0.1
2,cDM,,2,3,0.09378886155082555,1,static,power,500,0.1
2,SS,1.035006223896623,2,3,0.57858251471979,0,static,power,500,0.1
2,RV,1.1604374938874091,3,2,0.027093517942036356,1,static,power,500,0.1
2,Oracle,,3,2,5.351856049246712e-05,1,static,power,500,0.1
2,DM,,3,2,0.10288083656048017,0,static,power,500,0.1
2,cDM,,3,2,0.33048688297978834,0,static,power,500,0.1
2,SS,1.317789312913768,3,2,0.40982269409813954,0,static,power,500,0.1
2,RV,1.177976777610276,4,1,0.17165668662674655,0,static,power,500,0.1
2,Oracle,,4,1,0.011976047904191616,1,static,power,500,0.1
2,DM,,4,1,0.08383233532934131,1,static,power,500,0.1
2,cDM,,4,1,0.03792415169660676,1,static,power,500,0.1
2,SS,1.6933469184643943,4,1,0.7185628742514971,0,static,power,500,0.1
3,RV,1.0517795327410024,0,5,0.00012006341743739099,1,static,power,500,0.1
3,Oracle,,0,5,9.544306408273471e-09,1,static,power,500,0.1
3,DM,,0,5,0.2521268504825368,0,static,power,500,0.1
3,cDM,,0,5,0.19054144943439272,0,static,power,500,0.1
3,SS,1.1366694238291948,0,5,0.032162837692490356,1,static,power,500,0.1
3,RV,0.9697132460686433,1,4,0.00011336266692598158,1,static,power,500,0.1
3,Oracle,,1,4,4.0807636972367064e-07,1,static,power,500,0.1
3,DM,,1,4,0.15993866914044383,0,static,power,500,0.1
3,cDM,,1,4,0.018993080517951316,1,static,power,500,0.1
3,SS,1.1439028471283483,1,4,0.17916584413578196,0,static,power,500,0.1
3,RV,1.0040992010072245,2,3,0.0033206725402517867,1,static,power,500,0.1
3,Oracle,,2,3,2.8656149404849345e-06,1,static,power,500,0.1
3,DM,,2,3,0.06151617511417738,1,static,power,500,0.1
3,cDM,,2,3,0.04923586064160768,1,static,power,500,0.1
3,SS,1.2119320429962217,2,3,0.6854784914913822,0,static,power,500,0.1
3,RV,1.0027088753789475,3,2,0.04352245708798389,1,static,power,500,0.1
3,Oracle,,3,2,0.00010151405788510637,1,static,power,500,0.1
3,DM,,3,2,0.03166025004606235,1,static,power,500,0.1
3,cDM,,3,2,0.021004322124124057,1,static,power,500,0.1
3,SS,1.3979037872017894,3,2,0.5977582057332074,0,static,power,500,0.1
3,RV,0.9294404297337658,4,1,0.003992015968063873,1,static,power,500,0.1
3,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
3,DM,,4,1,0.07385229540918166,1,static,power,500,0.1
3,cDM,,4,1,0.2774451097804391,0,static,power,500,0.1
3,SS,1.9796275841218849,4,1,0.3612774451097805,0,static,power,500,0.1
4,RV,0.9128431451812803,0,5,0.03919249907150814,1,static,power,500,0.1
4,Oracle,,0,5,1.90396173282386e-08,1,static,power,500,0.1
4,DM,,0,5,0.7692777386627231,0,static,power,500,0.1
4,cDM,,0,5,0.8721924598766223,0,static,power,500,0.1
4,SS,0.901602461876351,0,5,0.0161752987962035,1,static,power,500,0.1
4,RV,0.9738371511636605,1,4,0.04826019884006588,1,static,power,500,0.1
4,Oracle,,1,4,8.481105579235528e-08,1,static,power,500,0.1
4,DM,,1,4,0.7704388644666625,0,static,power,500,0.1
4,cDM,,1,4,0.6721367707305572,0,static,power,500,0.1
4,SS,1.0216366814851565,1,4,0.04791382372070235,1,static,power,500,0.1
4,RV,0.9454861297927787,2,3,0.16750472861366508,0,static,power,500,0.1
4,Oracle,,2,3,4.117015405593016e-06,1,static,power,500,0.1
4,DM,,2,3,0.7069744236101541,0,static,power,500,0.1
4,cDM,,2,3,0.8703047343916201,0,static,power,500,0.1
4,SS,1.1705057513912138,2,3,0.30625141340148476,0,static,power,500,0.1
4,RV,0.7633788505253385,3,2,0.18682827602583282,0,static,power,500,0.1
4,Oracle,,3,2,0.00010151405788510637,1,static,power,500,0.1
4,DM,,3,2,0.7966286085821724,0,static,power,500,0.1
4,cDM,,3,2,0.927051185811074,0,static,power,500,0.1
4,SS,1.3026876293227332,3,2,0.011214526300989808,1,static,power,500,0.1
4,RV,0.7723745589651393,4,1,0.20758483033932137,0,static,power,500,0.1
4,Oracle,,4,1,0.003992015968063873,1,static,power,500,0.1
4,DM,,4,1,0.6686626746506987,0,static,power,500,0.1
4,cDM,,4,1,0.7325349301397206,0,static,power,500,0.1
4,SS,2.3691896071513914,4,1,0.27544910179640725,0,static,power,500,0.1
5,RV,0.9555602758217379,0,5,0.0006488161297995,1,static,power,500,0.1
5,Oracle,,0,5,1.2244485449160015e-08,1,static,power,500,0.1
5,DM,,0,5,0.9218901588738034,0,static,power,500,0.1
5,cDM,,0,5,0.5118866978777974,0,static,power,500,0.1
5,SS,1.4722760787013218,0,5,0.9989138377479727,0,static,power,500,0.1
5,RV,0.9394518395470559,1,4,0.036724155552644064,1,static,power,500,0.1
5,Oracle,,1,4,1.034700600078334e-06,1,static,power,500,0.1
5,DM,,1,4,0.944667939461924,0,static,power,500,0.1
5,cDM,,1,4,0.3461900413860035,0,static,power,500,0.1
5,SS,1.6048511574302295,1,4,0.9990800554142415,0,static,power,500,0.1
5,RV,0.976152175481066,2,3,0.014551035032892524,1,static,power,500,0.1
5,Oracle,,2,3,0.00010587010844035715,1,static,power,500,0.1
5,DM,,2,3,0.8977119194691153,0,static,power,500,0.1
5,cDM,,2,3,0.06894791802246666,1,static,power,500,0.1
5,SS,1.745747647281555,2,3,0.9770646523427956,0,static,power,500,0.1
5,RV,1.084470169412361,3,2,0.03452009578126352,1,static,power,500,0.1
5,Oracle,,3,2,0.0026590370219822155,1,static,power,500,0.1
5,DM,,3,2,0.8536510263931699,0,static,power,500,0.1
5,cDM,,3,2,0.04373756463384352,1,static,power,500,0.1
5,SS,2.4753468071527998,3,2,0.8770553944557076,0,static,power,500,0.1
5,RV,0.7331505846797259,4,1,0.023952095808383228,1,static,power,500,0.1
5,Oracle,,4,1,0.027944111776447116,1,static,power,500,0.1
5,DM,,4,1,0.9141716566866267,0,static,power,500,0.1
5,cDM,,4,1,0.2714570858283433,0,static,power,500,0.1
5,SS,2.802280811669861,4,1,0.8323353293413174,0,static,power,500,0.1
6,RV,1.0456557758346234,0,5,0.003078438784877838,1,static,power,500,0.1
6,Oracle,,0,5,2.579533227134806e-09,1,static,power,500,0.1
6,DM,,0,5,0.606409093689855,0,static,power,500,0.1
6,cDM,,0,5,0.5587090951675677,0,static,power,500,0.1
6,SS,0.7609398405337989,0,5,0.8146639378268721,0,static,power,500,0.1
6,RV,1.0560711758499723,1,4,0.00748982188614934,1,static,power,500,0.1
6,Oracle,,1,4,8.481105579235528e-08,1,static,power,500,0.1
6,DM,,1,4,0.7770940621428811,0,static,power,500,0.1
6,cDM,,1,4,0.8945746502268693,0,static,power,500,0.1
6,SS,0.8514099321577796,1,4,0.989713220765431,0,static,power,500,0.1
6,RV,1.0694570142730455,2,3,0.020396290420211703,1,static,power,500,0.1
6,Oracle,,2,3,5.3209115457783335e-06,1,static,power,500,0.1
6,DM,,2,3,0.6117141017081176,0,static,power,500,0.1
6,cDM,,2,3,0.689017168001496,0,static,power,500,0.1
6,SS,1.0123235380709825,2,3,0.9423616680990121,0,static,power,500,0.1
6,RV,1.1480373838626448,3,2,0.06801594738641564,1,static,power,500,0.1
6,Oracle,,3,2,0.00010151405788510637,1,static,power,500,0.1
6,DM,,3,2,0.680355833672778,0,static,power,500,0.1
6,cDM,,3,2,0.7522383630897508,0,static,power,500,0.1
6,SS,1.3203236078232379,3,2,0.8970696416543353,0,static,power,500,0.1
6,RV,1.1788946627841215,4,1,0.3612774451097805,0,static,power,500,0.1
6,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
6,DM,,4,1,0.6047904191616766,0,static,power,500,0.1
6,cDM,,4,1,0.6247504990019959,0,static,power,500,0.1
6,SS,1.9691768753727366,4,1,0.7345309381237525,0,static,power,500,0.1
7,RV,0.9176097034907649,0,5,7.371222493900181e-05,1,static,power,500,0.1
7,Oracle,,0,5,4.7196438405514526e-09,1,static,power,500,0.1
7,DM,,0,5,0.06055468298927028,1,static,power,500,0.1
7,cDM,,0,5,0.5013385125331438,0,static,power,500,0.1
7,SS,1.1322981477191987,0,5,0.9695154137785319,0,static,power,500,0.1
7,RV,0.9304565147827699,1,4,0.005882303964699092,1,static,power,500,0.1
7,Oracle,,1,4,4.0807636972367064e-07,1,static,power,500,0.1
7,DM,,1,4,0.032829166818315,1,static,power,500,0.1
7,cDM,,1,4,0.4108109556092412,0,static,power,500,0.1
7,SS,1.1715088755424719,1,4,0.9847957717948469,0,static,power,500,0.1
7,RV,0.8290829046854441,2,3,0.01863448520566207,1,static,power,500,0.1
7,Oracle,,2,3,1.2004886528200042e-05,1,static,power,500,0.1
7,DM,,2,3,0.10338332147725991,0,static,power,500,0.1
7,cDM,,2,3,0.5808352723342944,0,static,power,500,0.1
7,SS,1.1631701120276454,2,3,0.9748156249276316,0,static,power,500,0.1
7,RV,0.7499779426106153,3,2,0.03761040779709421,1,static,power,500,0.1
7,Oracle,,3,2,0.00027828062994828716,1,static,power,500,0.1
7,DM,,3,2,0.18569610572050824,0,static,power,500,0.1
7,cDM,,3,2,0.8578516961313798,0,static,power,500,0.1
7,SS,1.423786899817461,3,2,0.7826854603274571,0,static,power,500,0.1
7,RV,0.7069765183721382,4,1,0.2435129740518962,0,static,power,500,0.1
7,Oracle,,4,1,0.04990019960079838,1,static,power,500,0.1
7,DM,,4,1,0.16167664670658677,0,static,power,500,0.1
7,cDM,,4,1,0.4910179640718564,0,static,power,500,0.1
7,SS,1.7034241115160291,4,1,0.9261477045908184,0,static,power,500,0.1
8,RV,0.615560578161341,0,5,0.00024894001274480663,1,static,power,500,0.1
8,Oracle,,0,5,1.4636238282059994e-07,1,static,power,500,0.1
8,DM,,0,5,0.4758457884261744,0,static,power,500,0.1
8,cDM,,0,5,0.008820593720552232,1,static,power,500,0.1
8,SS,0.5443681352900496,0,5,0.0005724704469056947,1,static,power,500,0.1
8,RV,0.5775532197994769,1,4,7.79170554790867e-05,1,static,power,500,0.1
8,Oracle,,1,4,3.7824580015294805e-07,1,static,power,500,0.1
8,DM,,1,4,0.9058393953159875,0,static,power,500,0.1
8,cDM,,1,4,0.3768258976728095,0,static,power,500,0.1
8,SS,0.5137236939426317,1,4,0.0006749375090380042,1,static,power,500,0.1
8,RV,0.596092102426574,2,3,0.000496571096200247,1,static,power,500,0.1
8,Oracle,,2,3,6.490088031742466e-06,1,static,power,500,0.1
8,DM,,2,3,0.8295094132876701,0,static,power,500,0.1
8,cDM,,2,3,0.2744359432507076,0,static,power,500,0.1
8,SS,0.5549000088759765,2,3,0.0009462398601424268,1,static,power,500,0.1
8,RV,0.6348818174527525,3,2,0.0015528755260824922,1,static,power,500,0.1
8,Oracle,,3,2,0.00019198198957055682,1,static,power,500,0.1
8,DM,,3,2,0.7843453306452983,0,static,power,500,0.1
8,cDM,,3,2,0.34024491977650084,0,static,power,500,0.1
8,SS,0.7993943406732982,3,2,0.1693824288133125,0,static,power,500,0.1
8,RV,0.769279380056873,4,1,0.03592814371257485,1,static,power,500,0.1
8,Oracle,,4,1,0.005988023952095805,1,static,power,500,0.1
8,DM,,4,1,0.5209580838323353,0,static,power,500,0.1
8,cDM,,4,1,0.20159680638722555,0,static,power,500,0.1
8,SS,1.6184337720050137,4,1,0.4171656686626749,0,static,power,500,0.1
9,RV,0.8807835239413165,0,5,4.476120367878342e-08,1,static,power,500,0.1
9,Oracle,,0,5,1.4071296313922485e-09,1,static,power,500,0.1
9,DM,,0,5,0.3337282119424144,0,static,power,500,0.1
9,cDM,,0,5,0.06401580805329209,1,static,power,500,0.1
9,SS,0.40227315359883004,0,5,7.965319861423913e-06,1,static,power,500,0.1
9,RV,0.8773359891035155,1,4,5.706700982698044e-06,1,static,power,500,0.1
9,Oracle,,1,4,1.5603663519317593e-07,1,static,power,500,0.1
9,DM,,1,4,0.3919286070470571,0,static,power,500,0.1
9,cDM,,1,4,0.10564215513965083,0,static,power,500,0.1
9,SS,0.5473117234189709,1,4,0.008647366780172602,1,static,power,500,0.1
9,RV,0.9301461477210258,2,3,0.00017023655232983247,1,static,power,500,0.1
9,Oracle,,2,3,4.117015405593016e-06,1,static,power,500,0.1
9,DM,,2,3,0.6793708971216793,0,static,power,500,0.1
9,cDM,,2,3,0.36479874153296443,0,static,power,500,0.1
9,SS,0.7236384869642792,2,3,0.024039643001538,1,static,power,500,0.1
9,RV,0.9411592690399632,3,2,0.00793524067590923,1,static,power,500,0.1
9,Oracle,,3,2,0.00023553241400902072,1,static,power,500,0.1
9,DM,,3,2,0.7604370900569247,0,static,power,500,0.1
9,cDM,,3,2,0.351831069434641,0,static,power,500,0.1
9,SS,0.9779009239004199,3,2,0.09403415784413884,1,static,power,500,0.1
9,RV,0.9162737526702032,4,1,0.10778443113772455,0,static,power,500,0.1
9,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
9,DM,,4,1,0.8223552894211577,0,static,power,500,0.1
9,cDM,,4,1,0.6906187624750499,0,static,power,500,0.1
9,SS,1.469257911996611,4,1,0.27544910179640725,0,static,power,500,0.1
10,RV,0.7556229964730422,0,5,0.06347014612619692,1,static,power,500,0.1
10,Oracle,,0,5,1.2700371536447756e-06,1,static,power,500,0.1
10,DM,,0,5,0.39550415397537303,0,static,power,500,0.1
10,cDM,,0,5,0.4823588741246303,0,static,power,500,0.1
10,SS,0.6204325362951533,0,5,0.18674759460066134,0,static,power,500,0.1
10,RV,0.7773142390126232,1,4,0.09337681562666222,1,static,power,500,0.1
10,Oracle,,1,4,2.599959314439716e-05,1,static,power,500,0.1
10,DM,,1,4,0.4729602601510162,0,static,power,500,0.1
10,cDM,,1,4,0.693168003783032,0,static,power,500,0.1
10,SS,0.7326429981865603,1,4,0.9302388296894067,0,static,power,500,0.1
10,RV,0.7632996077345738,2,3,0.12630486149477516,0,static,power,500,0.1
10,Oracle,,2,3,0.00014161292024952483,1,static,power,500,0.1
10,DM,,2,3,0.5646801902379528,0,static,power,500,0.1
10,cDM,,2,3,0.767518162173032,0,static,power,500,0.1
10,SS,0.7921254019593805,2,3,0.8781888565148762,0,static,power,500,0.1
10,RV,0.7723796947881731,3,2,0.3308077239632537,0,static,power,500,0.1
10,Oracle,,3,2,0.008482259261746587,1,static,power,500,0.1
10,DM,,3,2,0.5242916511564497,0,static,power,500,0.1
10,cDM,,3,2,0.7552997917970291,0,static,power,500,0.1
10,SS,0.9607585146733066,3,2,0.6628564554723209,0,static,power,500,0.1
10,RV,0.6118323929555134,4,1,0.5089820359281436,0,static,power,500,0.1
10,Oracle,,4,1,0.13373253493013973,0,static,power,500,0.1
10,DM,,4,1,0.5868263473053892,0,static,power,500,0.1
10,cDM,,4,1,0.2974051896207584,0,static,power,500,0.1
10,SS,1.08426869078879,4,1,0.8762475049900199,0,static,power,500,0.1
11,RV,0.9563874824584374,0,5,4.845549162677036e-05,1,static,power,500,0.1
11,Oracle,,0,5,2.9314998556515804e-08,1,static,power,500,0.1
11,DM,,0,5,0.6411940847633597,0,static,power,500,0.1
11,cDM,,0,5,0.2593021557787241,0,static,power,500,0.1
11,SS,0.5481065640468096,0,5,0.0004192324873545981,1,static,power,500,0.1
11,RV,1.007040369521082,1,4,0.0002192682709206724,1,static,power,500,0.1
11,Oracle,,1,4,1.5603663519317593e-07,1,static,power,500,0.1
11,DM,,1,4,0.54281693693077,0,static,power,500,0.1
11,cDM,,1,4,0.19467234536209785,0,static,power,500,0.1
11,SS,0.6822660357904907,1,4,0.028798155308942565,1,static,power,500,0.1
11,RV,0.9805639558467117,2,3,0.010348042871760275,1,static,power,500,0.1
11,Oracle,,2,3,9.851751655630312e-06,1,static,power,500,0.1
11,DM,,2,3,0.7127498969059687,0,static,power,500,0.1
11,cDM,,2,3,0.24813461234616854,0,static,power,500,0.1
11,SS,0.8257395729321294,2,3,0.184379567105638,0,static,power,500,0.1
11,RV,0.8537811976009324,3,2,0.21890444459880073,0,static,power,500,0.1
11,Oracle,,3,2,0.000869169784396765,1,static,power,500,0.1
11,DM,,3,2,0.844831687321911,0,static,power,500,0.1
11,cDM,,3,2,0.5946352358097456,0,static,power,500,0.1
11,SS,1.0247449356927996,3,2,0.130783186956718,0,static,power,500,0.1
11,RV,0.8868997236580013,4,1,0.5968063872255489,0,static,power,500,0.1
11,Oracle,,4,1,0.07984031936127745,1,static,power,500,0.1
11,DM,,4,1,0.8223552894211577,0,static,power,500,0.1
11,cDM,,4,1,0.10179640718562874,0,static,power,500,0.1
11,SS,1.4705779503630856,4,1,0.04590818363273453,1,static,power,500,0.1
12,RV,0.985439854969254,0,5,0.051749361080375374,1,static,power,500,0.1
12,Oracle,,0,5,4.7196438405514526e-09,1,static,power,500,0.1
12,DM,,0,5,0.994021147015843,0,static,power,500,0.1
12,cDM,,0,5,0.30471279916266464,0,static,power,500,0.1
12,SS,0.40888915594464503,0,5,0.000509503792812008,1,static,power,500,0.1
12,RV,0.9894201889571961,1,4,0.055222755874564905,1,static,power,500,0.1
12,Oracle,,1,4,2.8639581244220623e-07,1,static,power,500,0.1
12,DM,,1,4,0.9982853003524259,0,static,power,500,0.1
12,cDM,,1,4,0.11615243398951695,0,static,power,500,0.1
12,SS,0.554109279742799,1,4,0.0014271930148337382,1,static,power,500,0.1
12,RV,1.0109590045283143,2,3,0.05780506750913376,1,static,power,500,0.1
12,Oracle,,2,3,9.430087977118373e-05,1,static,power,500,0.1
12,DM,,2,3,0.9997746633810521,0,static,power,500,0.1
12,cDM,,2,3,0.25067984856620007,0,static,power,500,0.1
12,SS,0.666345872599018,2,3,0.007554184173511973,1,static,power,500,0.1
12,RV,0.9720243324396995,3,2,0.6289430115976182,0,static,power,500,0.1
12,Oracle,,3,2,0.0004836175402611345,1,static,power,500,0.1
12,DM,,3,2,0.9970479017172974,0,static,power,500,0.1
12,cDM,,3,2,0.4497987363050078,0,static,power,500,0.1
12,SS,0.9234547525036978,3,2,0.027746405602430194,1,static,power,500,0.1
12,RV,0.9182690444044931,4,1,0.5049900199600799,0,static,power,500,0.1
12,Oracle,,4,1,0.02994011976047903,1,static,power,500,0.1
12,DM,,4,1,0.9760479041916168,0,static,power,500,0.1
12,cDM,,4,1,0.26946107784431134,0,static,power,500,0.1
12,SS,1.2981383816389835,4,1,0.20359281437125748,0,static,power,500,0.1
13,RV,1.549212694369456,0,5,0.03051674480899798,1,static,power,500,0.1
13,Oracle,,0,5,7.675303187423642e-09,1,static,power,500,0.1
13,DM,,0,5,0.885256791559989,0,static,power,500,0.1
13,cDM,,0,5,0.86210956914413,0,static,power,500,0.1
13,SS,0.6224300133777015,0,5,4.1689778177587845e-06,1,static,power,500,0.1
13,RV,1.4959077270654895,1,4,0.35307537487858776,0,static,power,500,0.1
13,Oracle,,1,4,1.5603663519317593e-07,1,static,power,500,0.1
13,DM,,1,4,0.9799285182700785,0,static,power,500,0.1
13,cDM,,1,4,0.3218814559423812,0,static,power,500,0.1
13,SS,0.6136208750535534,1,4,0.004804735623483989,1,static,power,500,0.1
13,RV,1.4970775889089447,2,3,0.8263397998399056,0,static,power,500,0.1
13,Oracle,,2,3,4.117015405593016e-06,1,static,power,500,0.1
13,DM,,2,3,0.8713900242467977,0,static,power,500,0.1
13,cDM,,2,3,0.886836684666397,0,static,power,500,0.1
13,SS,0.6782252414643942,2,3,0.03672146834203093,1,static,power,500,0.1
13,RV,1.4694773188089543,3,2,0.9846455091706817,0,static,power,500,0.1
13,Oracle,,3,2,0.0006020620165487896,1,static,power,500,0.1
13,DM,,3,2,0.9215772745888308,0,static,power,500,0.1
13,cDM,,3,2,0.5829043989153689,0,static,power,500,0.1
13,SS,0.9051356831971689,3,2,0.04406949405063834,1,static,power,500,0.1
13,RV,1.4451244696003311,4,1,0.9580838323353293,0,static,power,500,0.1
13,Oracle,,4,1,0.05389221556886226,1,static,power,500,0.1
13,DM,,4,1,0.6067864271457086,0,static,power,500,0.1
13,cDM,,4,1,0.5568862275449102,0,static,power,500,0.1
13,SS,1.348188009104202,4,1,0.34530938123752497,0,static,power,500,0.1
14,RV,0.880623247295236,0,5,0.0009390836423945615,1,static,power,500,0.1
14,Oracle,,0,5,1.9569472703926463e-07,1,static,power,500,0.1
14,DM,,0,5,0.3033505550115209,0,static,power,500,0.1
14,cDM,,0,5,0.42537246236736853,0,static,power,500,0.1
14,SS,0.8620194394751453,0,5,0.7728006934275743,0,static,power,500,0.1
14,RV,0.8489363174890321,1,4,0.020695656960628857,1,static,power,500,0.1
14,Oracle,,1,4,4.318291182450385e-06,1,static,power,500,0.1
14,DM,,1,4,0.33018357698292317,0,static,power,500,0.1
14,cDM,,1,4,0.6218014305533657,0,static,power,500,0.1
14,SS,0.846165630232119,1,4,0.8972802619839132,0,static,power,500,0.1
14,RV,0.865861802474399,2,3,0.08255865224773706,1,static,power,500,0.1
14,Oracle,,2,3,0.0004481026243474133,1,static,power,500,0.1
14,DM,,2,3,0.5047165905514657,0,static,power,500,0.1
14,cDM,,2,3,0.4627898099669917,0,static,power,500,0.1
14,SS,0.94983053583439,2,3,0.30810715262600596,0,static,power,500,0.1
14,RV,0.8933186503995638,3,2,0.45606630302849605,0,static,power,500,0.1
14,Oracle,,3,2,0.012675598173775676,1,static,power,500,0.1
14,DM,,3,2,0.1430755342736663,0,static,power,500,0.1
14,cDM,,3,2,0.45851540068957297,0,static,power,500,0.1
14,SS,1.0034342672645655,3,2,0.490176989689895,0,static,power,500,0.1
14,RV,1.051459123419585,4,1,0.5988023952095809,0,static,power,500,0.1
14,Oracle,,4,1,0.2974051896207584,0,static,power,500,0.1
14,DM,,4,1,0.08782435129740519,1,static,power,500,0.1
14,cDM,,4,1,0.6107784431137726,0,static,power,500,0.1
14,SS,1.7783096668602778,4,1,0.7305389221556886,0,static,power,500,0.1
15,RV,0.9526935214729185,0,5,0.17932630202191813,0,static,power,500,0.1
15,Oracle,,0,5,4.5179382521803365e-06,1,static,power,500,0.1
15,DM,,0,5,0.44601077538347655,0,static,power,500,0.1
15,cDM,,0,5,0.13563132637617747,0,static,power,500,0.1
15,SS,0.6776043951242142,0,5,0.24143626500607263,0,static,power,500,0.1
15,RV,0.961556384551365,1,4,0.2025765072937401,0,static,power,500,0.1
15,Oracle,,1,4,4.412760650792663e-05,1,static,power,500,0.1
15,DM,,1,4,0.27393841043328987,0,static,power,500,0.1
15,cDM,,1,4,0.06745893338949832,1,static,power,500,0.1
15,SS,0.8561435742173793,1,4,0.2934320076119625,0,static,power,500,0.1
15,RV,0.8898863278657463,2,3,0.4023064045741892,0,static,power,500,0.1
15,Oracle,,2,3,0.0032795519131219465,1,static,power,500,0.1
15,DM,,2,3,0.2530821160959111,0,static,power,500,0.1
15,cDM,,2,3,0.06329674467704983,1,static,power,500,0.1
15,SS,0.9502119674548489,2,3,0.48387224930194905,0,static,power,500,0.1
15,RV,0.7899931858281196,3,2,0.08788562313617779,1,static,power,500,0.1
15,Oracle,,3,2,0.028223074386665672,1,static,power,500,0.1
15,DM,,3,2,0.49422161885250904,0,static,power,500,0.1
15,cDM,,3,2,0.1467512935558168,0,static,power,500,0.1
15,SS,1.1057361609224512,3,2,0.2752092906051405,0,static,power,500,0.1
15,RV,0.7912988260481453,4,1,0.2874251497005988,0,static,power,500,0.1
