N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.2816683654284464,0.015071000015788935,0.07933706808313284,5.264220556035857
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0995812924434988,0.0018769443227384028,0.00991643380471763,5.2832860754494115
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.16746090015259668,0.005312753853924901,0.028043153079917955,5.278458940686764
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.12554508374828113,0.002984426030259693,0.015761568053362925,5.281272812109676
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.15649050721148322,0.004646323801227627,0.02448927884730728,5.270678475063846
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.26927421199264867,0.013774895193181999,0.0725086012442619,5.263822354173021
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04539209516404313,0.0003932750343648255,0.0020604423033815473,5.2391891763720695
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.11166214592578867,0.0023646724190814488,0.012468434832752125,5.272795813973869
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.17271703288421064,0.005659467612156887,0.0298311734483255,5.2710211441525505
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.07660844924510474,0.001118269296351629,0.005868854495739788,5.248158484621743
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.17276697124646073,0.005656828652814495,0.029848426353675385,5.276530046358151
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.15624702888352526,0.004632332266538319,0.024413134034929174,5.2701603922666775
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.25784599491238674,0.012652294715582584,0.06648455709235856,5.254743000135469
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.11634723258952785,0.002579219586291706,0.013536678531241693,5.248362180245445
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.15498634372636874,0.00456173504252803,0.024020766741668118,5.265708445959249
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.13199351707490067,0.003307797667107478,0.017422288549802097,5.267035744975633
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.10635690637429628,0.0021557995781310083,0.011311791533510824,5.247144330233932
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.09510720448625824,0.0017175440663704505,0.00904538034519094,5.266461875592994
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.10934374851626706,0.002268991839081861,0.011956055339588654,5.269324963472159
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.1420475654527103,0.0038463258059231566,0.020177510851042014,5.245918278677697
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.13901176960587644,0.0036702035145810123,0.019324272088957276,5.265177261202454
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.09510585768589759,0.0017140342692846778,0.009045124166170206,5.27709645498805
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.08305052197354547,0.0013105581034888326,0.006897389200078359,5.2629404081488955
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.07905127063513691,0.001185034564190466,0.006249103389029658,5.273351156047179
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.13799423752356546,0.0036147336574861642,0.0190424095897102,5.267997975528045
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.15573929833930164,0.004597770159363041,0.024254729047218006,5.275324386936769
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.08783922891712626,0.0014670536149624259,0.00771573013675531,5.259337530723391
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.08102056268412278,0.0012447636361519832,0.006564331577651869,5.27355667132485
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0898308769646319,0.0015342921691335173,0.008069586456234835,5.259484874247965
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03541301067273515,0.00023833173687951757,0.0012540813249072532,5.2619149313766025
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.07689846455159441,0.0011231684090894601,0.005913373850392822,5.264904000626875
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0565514081458714,0.0006061000196731798,0.0031980617632809305,5.276458768315804
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.10182174767399786,0.0019669912772649453,0.01036766829938729,5.27082576278797
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.2065455158840841,0.008089379881691325,0.04266105013182244,5.273710810438894
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.042742064080946704,0.0003457325948225019,0.0018268840418997545,5.2840954808952025
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05719325077513933,0.0006202665961305467,0.0032710679342279757,5.2736483870550375
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.20696854403681866,0.008103846014830834,0.04283597822072054,5.285882547907067
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.121602962949137,0.0028046697311405206,0.014787280598009187,5.272378574141752
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.18260586428716125,0.0063512824597051435,0.03334490167206115,5.250105295050786
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06183103815107564,0.000725829623734287,0.0038230772788397714,5.267182757257274
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.043472874753546706,0.00035933638470902937,0.0018898908393375588,5.259391811569228
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06454390421278094,0.0007923970167015733,0.004165915571028642,5.257358979428841
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05515733706604014,0.0005776270436406992,0.0030423318322167657,5.266948398124491
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04729374281797205,0.00042463824282912386,0.002236698109732483,5.267302574611819
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.141251399135831,0.0037767654332183927,0.019951957757829843,5.282816238028229
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.029238508393774544,0.00016207262102484112,0.0008548903730928245,5.274736520499623
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06404330148675454,0.0007779369269131909,0.004101544465323337,5.2723354856003946
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06245682235991089,0.0007403868976943454,0.0039008546592974648,5.268670571352896
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05801085644375831,0.0006397120441602098,0.003365259465338335,5.26058481477572
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0674329604520908,0.0008634340213958727,0.004547204155333242,5.266417633141202
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.054130534824956465,0.0005551011521273346,0.0029301148004358245,5.27852408377579
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03430708045530613,0.00022384221792964108,0.001176975769366848,5.258059807720452
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05664127606133828,0.0006094426539323591,0.003208234153856733,5.264210066617373
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03267751030114086,0.00020310525695269296,0.0010678196794811673,5.257469429901968
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.07977638242269507,0.001206771880190861,0.006364271192452089,5.273798053237308
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03551223332853657,0.0002394105673229312,0.0012611187159804237,5.26759837747409
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06754524285018557,0.0008650604703028357,0.004562359831690545,5.274035733124389
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.11398042383405109,0.0024740833942050473,0.012991537017389922,5.251050570008882
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03846615602107961,0.0002807680532716344,0.0014796451590380392,5.26999116101905
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06603815946030686,0.0008283319959168415,0.004361038504904917,5.264843717738912
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.02836163732861947,0.00015266510522499776,0.0008043824719601413,5.268934710224991
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05013905774758004,0.000477168562152836,0.0025139251118151663,5.268421499675332
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03127989577043635,0.0001860026037896541,0.0009784318794093618,5.260312810006934
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06385004608033211,0.0007750744992787483,0.004076828384460534,5.25991809594337
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04034182891967959,0.00030895210973802046,0.0016274631605846968,5.26768748064133
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04232124889762467,0.00034006928936264336,0.0017910881082546972,5.266832861066485
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03619912913581483,0.0002488798818476137,0.0013103769501913978,5.265097927817752
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.028865781841418494,0.00015819649320125174,0.0008332333613163656,5.267078583444683
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.028021577309116173,0.00014903503164874092,0.0007852087948907743,5.268618969675697
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.053331700657262886,0.0005410932825220822,0.0028442702949958943,5.256524867095941
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04991012961443066,0.0004732672963435249,0.002491021038129268,5.263454832765668
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.017297379397355973,5.684136916387536e-05,0.0002991993340160749,5.2637601524599855
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05839217870413003,0.0006480248731048277,0.003409646533815056,5.26159824310246
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.06675431561321676,0.0008468228600568842,0.0044561386529889556,5.262185119435274
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.10456108458822047,0.0020805432632800547,0.010933020410264995,5.254887318723033
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03547357567453011,0.00023866476029657524,0.0012583745711366146,5.272561267834026
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04656125165062247,0.0004117588737525228,0.002167950155272594,5.265096379138596
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.02902868660729096,0.0001601200185397733,0.0008426646461443135,5.262706398794217
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.033780315174134413,0.00021658266676784067,0.0011411096932638556,5.2687027558259505
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04766581326158663,0.0004313173954381995,0.002272029753888448,5.267651566847114
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.04703834239154472,0.00042029955850152515,0.0022126056549441925,5.2643539832225725
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.018359956474287703,6.403956079310977e-05,0.000337088001737739,5.26374630873495
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.042945614711595616,0.00035044109721057125,0.0018443258229568177,5.262869673783177
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.015961075619609043,4.838711153382468e-05,0.0002547559349348782,5.2649543826726015
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.027965595621815942,0.00014857376532064737,0.0007820745384829309,5.263880448846951
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.03578554778077923,0.0002432239060152033,0.0012806054299704332,5.265129776718518
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.028857779412197918,0.00015823213691019467,0.0008327714326030741,5.262972799739898
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.028640531261588033,0.00015576709086951082,0.0008202800309460015,5.266067603670959
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.09009205212928084,0.0015421256754991925,0.008116577856865058,5.26324020526906
6400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.05492398370050884,0.0005727866322111599,0.0030166439855337608,5.26661031506347
