N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.014225976077291447,0.034720327386471454,0.00020237839535166855,0.005828815872010584
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.013402321501206314,0.030488685172033663,0.00017962222162169706,0.005891438761893839
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.007925415505871272,0.010646394878584438,6.281221094070478e-05,0.005899857337346518
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.009733322666129252,0.01617701738181336,9.473757012298543e-05,0.005856306381267288
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.023651705511001434,0.09569799153186838,0.0005594031735791356,0.0058455058943723895
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.01077114411924832,0.01963736760819369,0.00011601754563761766,0.005907998869930477
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.007238567153979141,0.008975662386443924,5.239685444266567e-05,0.005837658791823701
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.007771814237009387,0.01035647029611185,6.040109653458181e-05,0.005832208735949188
400,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.010338683216711783,0.018081067295440123,0.00010688837065551793,0.005911618429874114
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.008229507743012468,0.011592654481970206,6.772479769230216e-05,0.005842044011372289
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.010069330627853616,0.017413594189088014,0.00010139141929303088,0.005822544053344622
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.006854244182220067,0.008020984554147239,4.6980663309497634e-05,0.0058572190224710444
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.005232208678622092,0.004706508190641114,2.737600765664834e-05,0.005816628070696976
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.012586743802831604,0.027100437969061794,0.00015842611955811978,0.005845887794838632
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.013410724030563523,0.030917655960282717,0.00017984751902393393,0.005816984290625678
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.008353725755162128,0.011889721968005645,6.978473399245908e-05,0.005869332704351253
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0057334280791557215,0.005645065884456567,3.287219753885127e-05,0.005823173406950551
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.009045511593234483,0.013953294618945403,8.182127998333944e-05,0.005863939823376533
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.007883925447717903,0.01062949536753914,6.215628046517392e-05,0.005847528816371634
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.004493619254630989,0.003444863026526822,2.0192614005590362e-05,0.005861659476762694
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.004246238377050297,0.00310696306666914,1.8030540354734738e-05,0.005803268325961985
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.012307326479975924,0.025955402417266547,0.00015147028508471656,0.00583579027786341
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.01022728590126445,0.017952778316537504,0.00010459737690620259,0.005826250124742584
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.005725147589603837,0.0056602646192807325,3.277731492274662e-05,0.00579077430604503
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003418725743419078,0.0020052344972982046,1.1687685708716328e-05,0.00582858799031434
