rep,method,rmse,l,n_terms,pvalue,reject,assumption,setting,n_perms,alpha
1,cDM,,2,3,0.5853217721542117,0,static,power,500,0.1
1,SS,0.499700233648574,2,3,0.024678210629875814,1,static,power,500,0.1
1,RV,0.788567415666088,3,2,0.07786143656929763,1,static,power,500,0.1
1,Oracle,,3,2,5.351856049246712e-05,1,static,power,500,0.1
1,DM,,3,2,0.35726551319561667,0,static,power,500,0.1
1,cDM,,3,2,0.6660935807516533,0,static,power,500,0.1
1,SS,1.0678405214687317,3,2,0.3560169613261757,0,static,power,500,0.1
1,RV,0.5367287796246866,4,1,0.33333333333333326,0,static,power,500,0.1
1,Oracle,,4,1,0.005988023952095805,1,static,power,500,0.1
1,DM,,4,1,0.2415169660678643,0,static,power,500,0.1
1,cDM,,4,1,0.9520958083832335,0,static,power,500,0.1
1,SS,1.9291677851084847,4,1,0.5828343313373252,0,static,power,500,0.1
2,RV,1.0174034640535248,0,5,0.05563776932091188,1,static,power,500,0.1
2,Oracle,,0,5,4.189972020603926e-08,1,static,power,500,0.1
2,DM,,0,5,0.3536557115410466,0,static,power,500,0.1
2,cDM,,0,5,0.35753664111017136,0,static,power,500,0.1
2,SS,0.6272966556130892,0,5,0.3373027285616001,0,static,power,500,0.1
2,RV,0.9844470787594164,1,4,0.4325594795334939,0,static,power,500,0.1
2,Oracle,,1,4,7.145696460615327e-06,1,static,power,500,0.1
2,DM,,1,4,0.5741134620232436,0,static,power,500,0.1
2,cDM,,1,4,0.043660351156303616,1,static,power,500,0.1
2,SS,0.6927164952204603,1,4,0.515716269120243,0,static,power,500,0.1
2,RV,1.0113400056910713,2,3,0.2990816557002861,0,static,power,500,0.1
2,Oracle,,2,3,7.121685041278617e-05,1,static,power,500,0.1
2,DM,,2,3,0.45432800387894134,0,static,power,500,0.1
2,cDM,,2,3,0.3044408184398742,0,static,power,500,0.1
2,SS,0.8544977918688591,2,3,0.44474036663204064,0,static,power,500,0.1
2,RV,1.0539739831094481,3,2,0.4611548323624395,0,static,power,500,0.1
2,Oracle,,3,2,0.0020989565326047957,1,static,power,500,0.1
2,DM,,3,2,0.3875819971542041,0,static,power,500,0.1
2,cDM,,3,2,0.1032031152090781,0,static,power,500,0.1
2,SS,1.1357296488251385,3,2,0.5241001447788178,0,static,power,500,0.1
2,RV,0.9744177953961518,4,1,0.33333333333333326,0,static,power,500,0.1
2,Oracle,,4,1,0.06586826347305391,1,static,power,500,0.1
2,DM,,4,1,0.23153692614770466,0,static,power,500,0.1
2,cDM,,4,1,0.04590818363273453,1,static,power,500,0.1
2,SS,1.6708050066246634,4,1,0.6087824351297406,0,static,power,500,0.1
3,RV,0.9590378367029864,0,5,0.0018078985836055108,1,static,power,500,0.1
3,Oracle,,0,5,2.579533227134806e-09,1,static,power,500,0.1
3,DM,,0,5,0.9131518312391811,0,static,power,500,0.1
3,cDM,,0,5,0.44285026982436526,0,static,power,500,0.1
3,SS,0.48370398441677115,0,5,0.0013435762460346492,1,static,power,500,0.1
3,RV,0.9803710107706252,1,4,0.022216889268025754,1,static,power,500,0.1
3,Oracle,,1,4,1.929503892933334e-06,1,static,power,500,0.1
3,DM,,1,4,0.6838048932908197,0,static,power,500,0.1
3,cDM,,1,4,0.024739409622892228,1,static,power,500,0.1
3,SS,0.6301776492079882,1,4,0.06817225533561733,1,static,power,500,0.1
3,RV,0.9154936789949604,2,3,0.14560875528917402,0,static,power,500,0.1
3,Oracle,,2,3,1.3061145611043845e-05,1,static,power,500,0.1
3,DM,,2,3,0.8778963642937808,0,static,power,500,0.1
3,cDM,,2,3,0.11608444970506362,0,static,power,500,0.1
3,SS,0.6271377527046972,2,3,0.01135258594526206,1,static,power,500,0.1
3,RV,0.8064368887949742,3,2,0.10633208372421922,0,static,power,500,0.1
3,Oracle,,3,2,0.0009805690053972802,1,static,power,500,0.1
3,DM,,3,2,0.6656285474910311,0,static,power,500,0.1
3,cDM,,3,2,0.09060057097092475,1,static,power,500,0.1
3,SS,0.8558779584139107,3,2,0.07109448154429372,1,static,power,500,0.1
3,RV,0.6538886455942805,4,1,0.3892215568862276,0,static,power,500,0.1
3,Oracle,,4,1,0.011976047904191616,1,static,power,500,0.1
3,DM,,4,1,0.6806387225548902,0,static,power,500,0.1
3,cDM,,4,1,0.31536926147704597,0,static,power,500,0.1
3,SS,1.152544973783686,4,1,0.6207584830339321,0,static,power,500,0.1
4,RV,0.8616474953195393,0,5,0.0004961207354862788,1,static,power,500,0.1
4,Oracle,,0,5,1.3991022661229997e-08,1,static,power,500,0.1
4,DM,,0,5,0.7292321713266233,0,static,power,500,0.1
4,cDM,,0,5,0.7798882219222968,0,static,power,500,0.1
4,SS,1.0600600606247472,0,5,0.9956716705851488,0,static,power,500,0.1
4,RV,0.7935386640670548,1,4,0.03195212523161252,1,static,power,500,0.1
4,Oracle,,1,4,1.5603663519317593e-07,1,static,power,500,0.1
4,DM,,1,4,0.8083963631824149,0,static,power,500,0.1
4,cDM,,1,4,0.9100284842009645,0,static,power,500,0.1
4,SS,1.185122129491522,1,4,0.9717263343818965,0,static,power,500,0.1
4,RV,0.7722183166411422,2,3,0.12094983865410228,0,static,power,500,0.1
4,Oracle,,2,3,2.2135607071971933e-05,1,static,power,500,0.1
4,DM,,2,3,0.7988477730380998,0,static,power,500,0.1
4,cDM,,2,3,0.7515293194758722,0,static,power,500,0.1
4,SS,1.216132324043275,2,3,0.8818853254925529,0,static,power,500,0.1
4,RV,0.8349697689748555,3,2,0.07399951621560022,1,static,power,500,0.1
4,Oracle,,3,2,0.00010151405788510637,1,static,power,500,0.1
4,DM,,3,2,0.6609025049585794,0,static,power,500,0.1
4,cDM,,3,2,0.8028121253718772,0,static,power,500,0.1
4,SS,1.3627171608702011,3,2,0.4648254716365674,0,static,power,500,0.1
4,RV,0.7114233655108295,4,1,0.2994011976047905,0,static,power,500,0.1
4,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
4,DM,,4,1,0.9520958083832335,0,static,power,500,0.1
4,cDM,,4,1,0.9720558882235529,0,static,power,500,0.1
4,SS,2.2774703530906066,4,1,0.8502994011976048,0,static,power,500,0.1
5,RV,0.8476418984877793,0,5,0.1228355478947532,0,static,power,500,0.1
5,Oracle,,0,5,1.4071296313922485e-09,1,static,power,500,0.1
5,DM,,0,5,0.3374445471041944,0,static,power,500,0.1
5,cDM,,0,5,0.07519654841134743,1,static,power,500,0.1
5,SS,0.403647776956472,0,5,4.045644484202096e-08,1,static,power,500,0.1
5,RV,0.8468136892956147,1,4,0.4275152018850094,0,static,power,500,0.1
5,Oracle,,1,4,1.211874438841152e-07,1,static,power,500,0.1
5,DM,,1,4,0.4251536101223232,0,static,power,500,0.1
5,cDM,,1,4,0.04140860822705928,1,static,power,500,0.1
5,SS,0.5353074302315901,1,4,3.872392094199468e-06,1,static,power,500,0.1
5,RV,0.8893958656169,2,3,0.026061715434835358,1,static,power,500,0.1
5,Oracle,,2,3,1.5392077083474292e-06,1,static,power,500,0.1
5,DM,,2,3,0.4517299594001575,0,static,power,500,0.1
5,cDM,,2,3,0.04339017904843026,1,static,power,500,0.1
5,SS,0.5847687541722211,2,3,0.0015255943055497616,1,static,power,500,0.1
5,RV,0.9474873921503093,3,2,0.026305535732012466,1,static,power,500,0.1
5,Oracle,,3,2,5.351856049246712e-05,1,static,power,500,0.1
5,DM,,3,2,0.5599549692697677,0,static,power,500,0.1
5,cDM,,3,2,0.1499491540127602,0,static,power,500,0.1
5,SS,0.7462927380438227,3,2,0.0032347843048609855,1,static,power,500,0.1
5,RV,0.9929369607380211,4,1,0.01996007984031936,1,static,power,500,0.1
5,Oracle,,4,1,0.003992015968063873,1,static,power,500,0.1
5,DM,,4,1,0.6087824351297406,0,static,power,500,0.1
5,cDM,,4,1,0.17964071856287425,0,static,power,500,0.1
5,SS,1.135515725375126,4,1,0.007984031936127739,1,static,power,500,0.1
6,RV,0.8277163130832287,0,5,0.0006462168783690239,1,static,power,500,0.1
6,Oracle,,0,5,7.588260727749592e-08,1,static,power,500,0.1
6,DM,,0,5,0.5581520299920537,0,static,power,500,0.1
6,cDM,,0,5,0.4721870780774251,0,static,power,500,0.1
6,SS,1.2252163113851724,0,5,0.8113492616682323,0,static,power,500,0.1
6,RV,0.8829671907328698,1,4,0.004996499935212699,1,static,power,500,0.1
6,Oracle,,1,4,3.5631219623976558e-06,1,static,power,500,0.1
6,DM,,1,4,0.5629107269797968,0,static,power,500,0.1
6,cDM,,1,4,0.1870062206948021,0,static,power,500,0.1
6,SS,1.3645133055264391,1,4,0.9168237717126017,0,static,power,500,0.1
6,RV,0.824287184454402,2,3,0.030944171445265067,1,static,power,500,0.1
6,Oracle,,2,3,7.446605744616363e-05,1,static,power,500,0.1
6,DM,,2,3,0.754098523884091,0,static,power,500,0.1
6,cDM,,2,3,0.38887048182118944,0,static,power,500,0.1
6,SS,1.3738378065597274,2,3,0.8525111788856119,0,static,power,500,0.1
6,RV,0.6164932345232301,3,2,0.3065415318400226,0,static,power,500,0.1
6,Oracle,,3,2,0.01546224536034,1,static,power,500,0.1
6,DM,,3,2,0.8697222330085816,0,static,power,500,0.1
6,cDM,,3,2,0.7324689423400649,0,static,power,500,0.1
6,SS,1.1182001326371578,3,2,0.9697420124594872,0,static,power,500,0.1
6,RV,0.6317779131952397,4,1,0.5329341317365268,0,static,power,500,0.1
6,Oracle,,4,1,0.10379241516966063,0,static,power,500,0.1
6,DM,,4,1,0.8782435129740519,0,static,power,500,0.1
6,cDM,,4,1,0.7205588822355289,0,static,power,500,0.1
6,SS,1.7783507628171737,4,1,0.8143712574850299,0,static,power,500,0.1
7,RV,0.8083041487846685,0,5,4.808960023070087e-07,1,static,power,500,0.1
7,Oracle,,0,5,1.8215075544369184e-08,1,static,power,500,0.1
7,DM,,0,5,0.03348341451441743,1,static,power,500,0.1
7,cDM,,0,5,0.48241394313663477,0,static,power,500,0.1
7,SS,0.829785787290177,0,5,0.010884488639892654,1,static,power,500,0.1
7,RV,0.8319150981784605,1,4,5.418973773906065e-06,1,static,power,500,0.1
7,Oracle,,1,4,6.916639314995746e-07,1,static,power,500,0.1
7,DM,,1,4,0.03013465418759107,1,static,power,500,0.1
7,cDM,,1,4,0.719717724953733,0,static,power,500,0.1
7,SS,0.8622029758532583,1,4,0.028278001327238827,1,static,power,500,0.1
7,RV,0.7585273466439016,2,3,5.287465077350579e-05,1,static,power,500,0.1
7,Oracle,,2,3,8.408197876111324e-05,1,static,power,500,0.1
7,DM,,2,3,0.024818189686902328,1,static,power,500,0.1
7,cDM,,2,3,0.48473746795681893,0,static,power,500,0.1
7,SS,1.001970754023051,2,3,0.1925148435419759,0,static,power,500,0.1
7,RV,0.7473728072840965,3,2,0.0036415688205025036,1,static,power,500,0.1
7,Oracle,,3,2,0.0005628958330094562,1,static,power,500,0.1
7,DM,,3,2,0.021738176912233925,1,static,power,500,0.1
7,cDM,,3,2,0.48957716496740655,0,static,power,500,0.1
7,SS,1.121150314520865,3,2,0.2659040981327217,0,static,power,500,0.1
7,RV,0.6246117937810737,4,1,0.013972055888223553,1,static,power,500,0.1
7,Oracle,,4,1,0.04191616766467066,1,static,power,500,0.1
7,DM,,4,1,0.0219560878243513,1,static,power,500,0.1
7,cDM,,4,1,0.38323353293413165,0,static,power,500,0.1
7,SS,1.5966369537457814,4,1,0.13572854291417166,0,static,power,500,0.1
8,RV,0.8258408947415145,0,5,0.0001525824481477529,1,static,power,500,0.1
8,Oracle,,0,5,6.713991553712753e-09,1,static,power,500,0.1
8,DM,,0,5,0.35089529322771545,0,static,power,500,0.1
8,cDM,,0,5,0.6429220725938327,0,static,power,500,0.1
8,SS,0.900975301171076,0,5,0.7762989170092496,0,static,power,500,0.1
8,RV,0.8484239422758301,1,4,8.034528761237225e-05,1,static,power,500,0.1
8,Oracle,,1,4,4.0807636972366905e-07,1,static,power,500,0.1
8,DM,,1,4,0.4654423522410366,0,static,power,500,0.1
8,cDM,,1,4,0.5289125296535826,0,static,power,500,0.1
8,SS,0.987592926900705,1,4,0.5926168351270902,0,static,power,500,0.1
8,RV,0.8428030246619028,2,3,0.028943682076645463,1,static,power,500,0.1
8,Oracle,,2,3,2.0174005211759183e-05,1,static,power,500,0.1
8,DM,,2,3,0.7463902785689405,0,static,power,500,0.1
8,cDM,,2,3,0.8665307410250767,0,static,power,500,0.1
8,SS,1.1383087555609164,2,3,0.8876375945755871,0,static,power,500,0.1
8,RV,0.8076580548007606,3,2,0.1098367945847524,0,static,power,500,0.1
8,Oracle,,3,2,0.0005234228812976076,1,static,power,500,0.1
8,DM,,3,2,0.7699144298275883,0,static,power,500,0.1
8,cDM,,3,2,0.8874259992875602,0,static,power,500,0.1
8,SS,1.1175984451027214,3,2,0.2808989684784309,0,static,power,500,0.1
8,RV,0.7615458089951521,4,1,0.4990019960079842,0,static,power,500,0.1
8,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
8,DM,,4,1,0.9481037924151696,0,static,power,500,0.1
8,cDM,,4,1,0.9940119760479041,0,static,power,500,0.1
8,SS,1.787149358401806,4,1,0.9920159680638723,0,static,power,500,0.1
9,RV,0.9462322428550596,0,5,0.0005077250665796131,1,static,power,500,0.1
9,Oracle,,0,5,2.5795332271348153e-09,1,static,power,500,0.1
9,DM,,0,5,0.5394815667161231,0,static,power,500,0.1
9,cDM,,0,5,0.09350149973608035,1,static,power,500,0.1
9,SS,0.3700879795300488,0,5,9.370053767777221e-08,1,static,power,500,0.1
9,RV,0.9480156414736808,1,4,0.045474582048130034,1,static,power,500,0.1
9,Oracle,,1,4,4.599386982848955e-08,1,static,power,500,0.1
9,DM,,1,4,0.6032787545897988,0,static,power,500,0.1
9,cDM,,1,4,0.18787981349265173,0,static,power,500,0.1
9,SS,0.47649431521685,1,4,0.0026908687821473724,1,static,power,500,0.1
9,RV,0.9538887887101101,2,3,0.054263277929244375,1,static,power,500,0.1
9,Oracle,,2,3,1.5392077083474292e-06,1,static,power,500,0.1
9,DM,,2,3,0.7972940804061018,0,static,power,500,0.1
9,cDM,,2,3,0.3488613099381894,0,static,power,500,0.1
9,SS,0.6892380442269944,2,3,0.0024543400936224966,1,static,power,500,0.1
9,RV,1.0185572730875894,3,2,0.056985176935548824,1,static,power,500,0.1
9,Oracle,,3,2,5.351856049246712e-05,1,static,power,500,0.1
9,DM,,3,2,0.6280347566904567,0,static,power,500,0.1
9,cDM,,3,2,0.47655595643645876,0,static,power,500,0.1
9,SS,0.9135725602004539,3,2,0.04531365119349313,1,static,power,500,0.1
9,RV,1.1208740628715472,4,1,0.4271457085828344,0,static,power,500,0.1
9,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
9,DM,,4,1,0.45908183632734534,0,static,power,500,0.1
9,cDM,,4,1,0.56686626746507,0,static,power,500,0.1
9,SS,1.4508248414817795,4,1,0.34530938123752497,0,static,power,500,0.1
10,RV,0.748016896217951,0,5,0.0034863976594025968,1,static,power,500,0.1
10,Oracle,,0,5,1.2244485449160063e-08,1,static,power,500,0.1
10,DM,,0,5,0.026150280797975937,1,static,power,500,0.1
10,cDM,,0,5,0.0245672409306255,1,static,power,500,0.1
10,SS,0.4381342719923741,0,5,0.00015377641696905724,1,static,power,500,0.1
10,RV,0.7016868285663699,1,4,0.016857610739811103,1,static,power,500,0.1
10,Oracle,,1,4,2.4716437712859387e-06,1,static,power,500,0.1
10,DM,,1,4,0.022556337801476225,1,static,power,500,0.1
10,cDM,,1,4,0.07795680322449541,1,static,power,500,0.1
10,SS,0.5672263162880882,1,4,0.023699622520320106,1,static,power,500,0.1
10,RV,0.750200472805746,2,3,0.02992582033217913,1,static,power,500,0.1
10,Oracle,,2,3,7.76925619777171e-05,1,static,power,500,0.1
10,DM,,2,3,0.05389785681452525,1,static,power,500,0.1
10,cDM,,2,3,0.40723210086786504,0,static,power,500,0.1
10,SS,0.6538224048127631,2,3,0.001682896181778135,1,static,power,500,0.1
10,RV,0.8257167460178768,3,2,0.013582655639324044,1,static,power,500,0.1
10,Oracle,,3,2,0.000756057258723766,1,static,power,500,0.1
10,DM,,3,2,0.10064649542187931,0,static,power,500,0.1
10,cDM,,3,2,0.5358160742466824,0,static,power,500,0.1
10,SS,0.9225065383923818,3,2,0.0043760434743129045,1,static,power,500,0.1
10,RV,0.5833513619724129,4,1,0.0718562874251497,1,static,power,500,0.1
10,Oracle,,4,1,0.057884231536926144,1,static,power,500,0.1
10,DM,,4,1,0.08183632734530935,1,static,power,500,0.1
10,cDM,,4,1,0.39121756487025955,0,static,power,500,0.1
10,SS,1.4818699537449491,4,1,0.16167664670658677,0,static,power,500,0.1
11,RV,1.0611427793855668,0,5,0.0015212062304040374,1,static,power,500,0.1
11,Oracle,,0,5,1.4071296313922485e-09,1,static,power,500,0.1
11,DM,,0,5,0.28435002543454785,0,static,power,500,0.1
11,cDM,,0,5,0.1776395145524005,0,static,power,500,0.1
11,SS,0.5090949416556498,0,5,3.9084566430272987e-05,1,static,power,500,0.1
11,RV,1.059745482675941,1,4,0.01999068628918804,1,static,power,500,0.1
11,Oracle,,1,4,1.5603663519317593e-07,1,static,power,500,0.1
11,DM,,1,4,0.2134594330470431,0,static,power,500,0.1
11,cDM,,1,4,0.12020891820804817,0,static,power,500,0.1
11,SS,0.5847946028955661,1,4,0.003323012155091832,1,static,power,500,0.1
11,RV,1.0821442551008869,2,3,0.09105749957799254,1,static,power,500,0.1
11,Oracle,,2,3,4.117015405593016e-06,1,static,power,500,0.1
11,DM,,2,3,0.20176068813564582,0,static,power,500,0.1
11,cDM,,2,3,0.3668334081519468,0,static,power,500,0.1
11,SS,0.6698993407133771,2,3,0.17827297880739812,0,static,power,500,0.1
11,RV,1.015046673639465,3,2,0.5147586255246661,0,static,power,500,0.1
11,Oracle,,3,2,0.00010151405788510637,1,static,power,500,0.1
11,DM,,3,2,0.4590139932903141,0,static,power,500,0.1
11,cDM,,3,2,0.6646874582939986,0,static,power,500,0.1
11,SS,0.8850380279840133,3,2,0.024580517747928656,1,static,power,500,0.1
11,RV,1.1010640545121697,4,1,0.3972055888223554,0,static,power,500,0.1
11,Oracle,,4,1,0.003992015968063873,1,static,power,500,0.1
11,DM,,4,1,0.3413173652694611,0,static,power,500,0.1
11,cDM,,4,1,0.5309381237524952,0,static,power,500,0.1
11,SS,1.131058385267368,4,1,0.29141716566866266,0,static,power,500,0.1
12,RV,1.0708503571643901,0,5,0.028816229141797014,1,static,power,500,0.1
12,Oracle,,0,5,2.228219199852684e-08,1,static,power,500,0.1
12,DM,,0,5,0.5965672168006074,0,static,power,500,0.1
12,cDM,,0,5,0.5182967288531146,0,static,power,500,0.1
12,SS,0.7145358688924215,0,5,0.02527443954426387,1,static,power,500,0.1
12,RV,0.940545083814047,1,4,0.5260400269788712,0,static,power,500,0.1
12,Oracle,,1,4,2.4716437712859387e-06,1,static,power,500,0.1
12,DM,,1,4,0.8189162708304852,0,static,power,500,0.1
12,cDM,,1,4,0.5115410609276243,0,static,power,500,0.1
12,SS,0.7058391828880523,1,4,0.03674409285472279,1,static,power,500,0.1
12,RV,0.9721863130096061,2,3,0.25469189993455704,0,static,power,500,0.1
12,Oracle,,2,3,5.3209115457783335e-06,1,static,power,500,0.1
12,DM,,2,3,0.8159822409723395,0,static,power,500,0.1
12,cDM,,2,3,0.6290422380620966,0,static,power,500,0.1
12,SS,0.8934425718165047,2,3,0.11627098333662378,0,static,power,500,0.1
12,RV,1.1581229549117387,3,2,0.10072380855305724,0,static,power,500,0.1
12,Oracle,,3,2,5.351856049246712e-05,1,static,power,500,0.1
12,DM,,3,2,0.5574434240013605,0,static,power,500,0.1
12,cDM,,3,2,0.6851664437967913,0,static,power,500,0.1
12,SS,1.05155634405818,3,2,0.016819731906136438,1,static,power,500,0.1
12,RV,0.6169996811053361,4,1,0.12375249500998003,0,static,power,500,0.1
12,Oracle,,4,1,0.04191616766467066,1,static,power,500,0.1
12,DM,,4,1,0.3033932135728543,0,static,power,500,0.1
12,cDM,,4,1,0.20758483033932137,0,static,power,500,0.1
12,SS,1.6172812841469038,4,1,0.6147704590818365,0,static,power,500,0.1
13,RV,0.9904174526115963,0,5,0.00031948861545328365,1,static,power,500,0.1
13,Oracle,,0,5,2.466291982389119e-08,1,static,power,500,0.1
13,DM,,0,5,0.6488896228058735,0,static,power,500,0.1
13,cDM,,0,5,0.03484669957568878,1,static,power,500,0.1
13,SS,0.44487832107112046,0,5,8.734627093641753e-05,1,static,power,500,0.1
13,RV,1.0066250878005467,1,4,0.007768839959967324,1,static,power,500,0.1
13,Oracle,,1,4,1.034700600078334e-06,1,static,power,500,0.1
13,DM,,1,4,0.5687757567947807,0,static,power,500,0.1
13,cDM,,1,4,0.013471438325787382,1,static,power,500,0.1
13,SS,0.6053952286706109,1,4,0.003928963034089935,1,static,power,500,0.1
13,RV,0.9724352645416444,2,3,0.041160912182649105,1,static,power,500,0.1
13,Oracle,,2,3,4.596463377760326e-05,1,static,power,500,0.1
13,DM,,2,3,0.8609163252168506,0,static,power,500,0.1
13,cDM,,2,3,0.043645008900377744,1,static,power,500,0.1
13,SS,0.6126788348770235,2,3,0.0021988934448851287,1,static,power,500,0.1
13,RV,0.873278408138885,3,2,0.2790297214294845,0,static,power,500,0.1
13,Oracle,,3,2,0.002820575468972039,1,static,power,500,0.1
13,DM,,3,2,0.8879987735463438,0,static,power,500,0.1
13,cDM,,3,2,0.10078564521292513,0,static,power,500,0.1
13,SS,0.7849204981784701,3,2,0.1263299197389156,0,static,power,500,0.1
13,RV,1.01884033964954,4,1,0.015968063872255484,1,static,power,500,0.1
13,Oracle,,4,1,0.11177644710578837,0,static,power,500,0.1
13,DM,,4,1,0.6946107784431139,0,static,power,500,0.1
13,cDM,,4,1,0.08582834331337327,1,static,power,500,0.1
13,SS,1.1031562597299114,4,1,0.33333333333333326,0,static,power,500,0.1
14,RV,0.8916067795757414,0,5,2.435280426758321e-06,1,static,power,500,0.1
14,Oracle,,0,5,6.713991553712753e-09,1,static,power,500,0.1
14,DM,,0,5,0.10655828075767952,0,static,power,500,0.1
14,cDM,,0,5,0.5253898116379526,0,static,power,500,0.1
14,SS,0.9741858349151442,0,5,0.9207176463632635,0,static,power,500,0.1
14,RV,0.8608405940195576,1,4,4.7849498293844557e-05,1,static,power,500,0.1
14,Oracle,,1,4,6.366806959560134e-07,1,static,power,500,0.1
14,DM,,1,4,0.06592147286232981,1,static,power,500,0.1
14,cDM,,1,4,0.1086920689595396,0,static,power,500,0.1
14,SS,1.0591640760814394,1,4,0.9271615173657388,0,static,power,500,0.1
14,RV,0.8950576031694215,2,3,0.000397389353004035,1,static,power,500,0.1
14,Oracle,,2,3,1.7178135298785126e-05,1,static,power,500,0.1
14,DM,,2,3,0.037139206893176735,1,static,power,500,0.1
14,cDM,,2,3,0.04829125687863941,1,static,power,500,0.1
14,SS,1.1434389877707691,2,3,0.949025319665392,0,static,power,500,0.1
14,RV,0.9052844970757866,3,2,0.002916880039710122,1,static,power,500,0.1
14,Oracle,,3,2,0.0005234228812976076,1,static,power,500,0.1
14,DM,,3,2,0.07628312226440898,1,static,power,500,0.1
14,cDM,,3,2,0.5004181068599598,0,static,power,500,0.1
14,SS,1.3159544694712761,3,2,0.6685150059699811,0,static,power,500,0.1
14,RV,0.7506877130756734,4,1,0.02994011976047903,1,static,power,500,0.1
14,Oracle,,4,1,0.02994011976047903,1,static,power,500,0.1
14,DM,,4,1,0.07784431137724553,1,static,power,500,0.1
14,cDM,,4,1,0.4151696606786426,0,static,power,500,0.1
14,SS,1.2224649670793353,4,1,0.2275449101796407,0,static,power,500,0.1
15,RV,0.8689700821551135,0,5,0.00031300326708565135,1,static,power,500,0.1
15,Oracle,,0,5,4.1931128207779506e-07,1,static,power,500,0.1
15,DM,,0,5,0.06696176646185731,1,static,power,500,0.1
15,cDM,,0,5,0.27599116577982685,0,static,power,500,0.1
15,SS,0.7627812827402183,0,5,0.361292887408684,0,static,power,500,0.1
15,RV,0.8941677120392413,1,4,0.004727005625446603,1,static,power,500,0.1
15,Oracle,,1,4,3.417184056041032e-06,1,static,power,500,0.1
15,DM,,1,4,0.07615357734553523,1,static,power,500,0.1
15,cDM,,1,4,0.5428267691214321,0,static,power,500,0.1
15,SS,0.8939939772415548,1,4,0.010223298935597758,1,static,power,500,0.1
15,RV,0.8650329148295919,2,3,0.013239656466689134,1,static,power,500,0.1
15,Oracle,,2,3,4.770642322432572e-05,1,static,power,500,0.1
15,DM,,2,3,0.11527302670082332,0,static,power,500,0.1
15,cDM,,2,3,0.6779893593873834,0,static,power,500,0.1
15,SS,0.9748307869351137,2,3,0.13068876771965982,0,static,power,500,0.1
15,RV,0.7287062203185959,3,2,0.0182510896861706,1,static,power,500,0.1
15,Oracle,,3,2,0.0006409433827594817,1,static,power,500,0.1
15,DM,,3,2,0.10941581166280383,0,static,power,500,0.1
15,cDM,,3,2,0.8399546446077641,0,static,power,500,0.1
15,SS,1.05661057987431,3,2,0.05313241373815901,1,static,power,500,0.1
