rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
6,Oracle,,13.541733633234259,0.005988023952095809,1,static,power,500,0.1
6,DM,,-0.15279431396510504,0.7604790419161677,0,static,power,500,0.1
6,cDM,,-0.007467697670864621,0.5728542914171657,0,static,power,500,0.1
6,SS,1.4932400227408908,-2.1026985019947326,0.7604790419161677,0,static,power,500,0.1
7,RV,0.8316933228456108,30.245153205432434,0.001996007984031936,1,static,power,500,0.1
7,Oracle,,34.95588860420297,0.001996007984031936,1,static,power,500,0.1
7,DM,,0.47989007340501616,0.031936127744510975,1,static,power,500,0.1
7,cDM,,0.011134739003955818,0.44510978043912175,0,static,power,500,0.1
7,SS,1.1249652627007647,0.9209954099237357,0.20758483033932135,0,static,power,500,0.1
8,RV,0.8587908398275906,17.90031524371045,0.10578842315369262,0,static,power,500,0.1
8,Oracle,,21.55061259883875,0.001996007984031936,1,static,power,500,0.1
8,DM,,-0.15339589768112535,0.7624750499001997,0,static,power,500,0.1
8,cDM,,-0.08641390456133766,0.906187624750499,0,static,power,500,0.1
8,SS,1.3140204643605844,-7.040305464836199,0.9880239520958084,0,static,power,500,0.1
9,RV,0.9262613905019488,16.69848008107458,0.033932135728542916,1,static,power,500,0.1
9,Oracle,,29.468020245926972,0.001996007984031936,1,static,power,500,0.1
9,DM,,-0.04970729513054796,0.5768463073852296,0,static,power,500,0.1
9,cDM,,0.05698545741925816,0.18962075848303392,0,static,power,500,0.1
9,SS,0.8426400788904761,6.795520307081439,0.017964071856287425,1,static,power,500,0.1
10,RV,0.7790976291820825,18.7011200459734,0.00998003992015968,1,static,power,500,0.1
10,Oracle,,21.0720267193081,0.001996007984031936,1,static,power,500,0.1
10,DM,,0.4465871491831171,0.027944111776447105,1,static,power,500,0.1
10,cDM,,0.06313703300352752,0.1497005988023952,0,static,power,500,0.1
10,SS,0.9020773504025874,-0.599339017450627,0.313373253493014,0,static,power,500,0.1
11,RV,0.9878347473019807,13.933594557419733,0.1157684630738523,0,static,power,500,0.1
11,Oracle,,18.53635492195055,0.001996007984031936,1,static,power,500,0.1
11,DM,,0.10943453826407849,0.35129740518962077,0,static,power,500,0.1
11,cDM,,0.04900469172870661,0.24550898203592814,0,static,power,500,0.1
11,SS,0.8113201007467831,2.2770414528212912,0.017964071856287425,1,static,power,500,0.1
12,RV,1.0159804961921517,21.134672200174514,0.10179640718562874,0,static,power,500,0.1
12,Oracle,,19.839419840259975,0.001996007984031936,1,static,power,500,0.1
12,DM,,-0.036261021466768434,0.5888223552894212,0,static,power,500,0.1
12,cDM,,0.005173276445475386,0.47105788423153694,0,static,power,500,0.1
12,SS,1.032257627787624,-2.20640331352547,0.562874251497006,0,static,power,500,0.1
13,RV,1.011110948084619,21.4237406734988,0.06387225548902195,1,static,power,500,0.1
13,Oracle,,22.60029681394826,0.003992015968063872,1,static,power,500,0.1
13,DM,,-0.11961800707048148,0.6966067864271457,0,static,power,500,0.1
13,cDM,,0.13351657969073344,0.017964071856287425,1,static,power,500,0.1
13,SS,0.772528501582975,6.346056433272366,0.05389221556886228,1,static,power,500,0.1
14,RV,0.8990154699007078,25.445608571069094,0.007984031936127744,1,static,power,500,0.1
14,Oracle,,20.202414406794478,0.001996007984031936,1,static,power,500,0.1
14,DM,,0.19751136354886956,0.2055888223552894,0,static,power,500,0.1
14,cDM,,0.0417309173564956,0.2994011976047904,0,static,power,500,0.1
14,SS,1.291112195638884,-4.6026288893694725,0.8602794411177644,0,static,power,500,0.1
15,RV,0.8872240861949744,14.74000753154657,0.011976047904191617,1,static,power,500,0.1
15,Oracle,,19.77210665738219,0.003992015968063872,1,static,power,500,0.1
15,DM,,0.35130516773811377,0.0658682634730539,1,static,power,500,0.1
15,cDM,,-0.03817806732532825,0.7405189620758483,0,static,power,500,0.1
15,SS,1.0699449925997466,-1.9470002416648093,0.7345309381237525,0,static,power,500,0.1
16,RV,0.952197050476187,13.718494919795697,0.0499001996007984,1,static,power,500,0.1
16,Oracle,,31.2678796024613,0.001996007984031936,1,static,power,500,0.1
16,DM,,0.20714179932901286,0.16766467065868262,0,static,power,500,0.1
16,cDM,,0.10019697846325756,0.06387225548902195,1,static,power,500,0.1
16,SS,0.8609565094836247,18.47610949716249,0.001996007984031936,1,static,power,500,0.1
17,RV,0.9451758908142632,26.93061503601329,0.017964071856287425,1,static,power,500,0.1
17,Oracle,,29.448308420151204,0.001996007984031936,1,static,power,500,0.1
17,DM,,0.40043941075442585,0.04790419161676647,1,static,power,500,0.1
17,cDM,,0.033670346732734925,0.281437125748503,0,static,power,500,0.1
17,SS,1.0178662736391757,3.26342704142506,0.07784431137724551,1,static,power,500,0.1
18,RV,1.0393787521148197,17.511846948695712,0.08782435129740519,1,static,power,500,0.1
18,Oracle,,26.952224955518012,0.001996007984031936,1,static,power,500,0.1
18,DM,,0.4803309514111332,0.017964071856287425,1,static,power,500,0.1
18,cDM,,0.20340061226225112,0.003992015968063872,1,static,power,500,0.1
18,SS,0.9430542759426085,6.070949763053823,0.005988023952095809,1,static,power,500,0.1
19,RV,0.9695892095059814,19.147815837064222,0.005988023952095809,1,static,power,500,0.1
19,Oracle,,33.10944095885132,0.001996007984031936,1,static,power,500,0.1
19,DM,,0.08317746758954132,0.405189620758483,0,static,power,500,0.1
19,cDM,,-0.04218147930109106,0.7105788423153693,0,static,power,500,0.1
19,SS,1.442559165901976,2.4959199740459073,0.6207584830339321,0,static,power,500,0.1
20,RV,1.2338117158763107,21.92335105333625,0.2954091816367265,0,static,power,500,0.1
20,Oracle,,17.866007394348788,0.001996007984031936,1,static,power,500,0.1
20,DM,,0.15415373000562257,0.24151696606786427,0,static,power,500,0.1
20,cDM,,0.0631485832548914,0.17964071856287425,0,static,power,500,0.1
20,SS,0.803142444972455,13.871173556709724,0.05189620758483034,1,static,power,500,0.1
21,RV,0.9412119081276471,23.36217241903448,0.001996007984031936,1,static,power,500,0.1
21,Oracle,,17.859327543600198,0.001996007984031936,1,static,power,500,0.1
21,DM,,0.0027780925710166457,0.469061876247505,0,static,power,500,0.1
21,cDM,,0.04723112428821789,0.18962075848303392,0,static,power,500,0.1
21,SS,1.2620633761579518,-6.191723133785885,0.9920159680638723,0,static,power,500,0.1
22,RV,0.8720187324734965,23.59761838972353,0.001996007984031936,1,static,power,500,0.1
22,Oracle,,25.87776772487236,0.001996007984031936,1,static,power,500,0.1
22,DM,,0.37823194842612845,0.05189620758483034,1,static,power,500,0.1
22,cDM,,0.1159576768914461,0.05788423153692615,1,static,power,500,0.1
22,SS,0.8549906569501396,15.50462935879529,0.003992015968063872,1,static,power,500,0.1
23,RV,1.1211258843523624,19.354113978150988,0.3073852295409182,0,static,power,500,0.1
23,Oracle,,19.951604173725705,0.001996007984031936,1,static,power,500,0.1
23,DM,,-0.14527741899056376,0.7724550898203593,0,static,power,500,0.1
23,cDM,,0.027209709164289487,0.3313373253493014,0,static,power,500,0.1
23,SS,0.8587833318922844,4.920136490074421,0.2754491017964072,0,static,power,500,0.1
24,RV,1.2091276888218354,22.85489159061074,0.35528942115768464,0,static,power,500,0.1
24,Oracle,,13.008899493002605,0.001996007984031936,1,static,power,500,0.1
24,DM,,-0.15478531691928904,0.7524950099800399,0,static,power,500,0.1
24,cDM,,0.06500841270782708,0.17564870259481039,0,static,power,500,0.1
24,SS,1.1188655842734174,-1.723740097255486,0.2894211576846307,0,static,power,500,0.1
25,RV,0.7783111129533109,15.53220201074976,0.003992015968063872,1,static,power,500,0.1
25,Oracle,,14.304218371808123,0.001996007984031936,1,static,power,500,0.1
25,DM,,-0.3568492690288932,0.9321357285429142,0,static,power,500,0.1
25,cDM,,0.06404941250482907,0.16367265469061876,0,static,power,500,0.1
25,SS,1.0030199752394182,11.529171200678922,0.1377245508982036,0,static,power,500,0.1
26,RV,0.8402584782239334,24.589062502631027,0.001996007984031936,1,static,power,500,0.1
26,Oracle,,28.12938858794273,0.001996007984031936,1,static,power,500,0.1
26,DM,,-0.08984088550883355,0.6187624750499002,0,static,power,500,0.1
26,cDM,,0.1726668498467447,0.003992015968063872,1,static,power,500,0.1
26,SS,0.9404731741733472,6.653821414104678,0.07385229540918163,1,static,power,500,0.1
27,RV,0.99154728503179,29.92494239686322,0.001996007984031936,1,static,power,500,0.1
27,Oracle,,36.65887773836634,0.001996007984031936,1,static,power,500,0.1
27,DM,,0.17956473919848354,0.2315369261477046,0,static,power,500,0.1
27,cDM,,-0.012548376949449736,0.5548902195608783,0,static,power,500,0.1
27,SS,1.3685189715915007,-2.4957803192858714,0.9461077844311377,0,static,power,500,0.1
28,RV,0.8048336801563376,28.846292540195627,0.001996007984031936,1,static,power,500,0.1
28,Oracle,,34.52863490519038,0.001996007984031936,1,static,power,500,0.1
28,DM,,-0.147673058316833,0.7265469061876247,0,static,power,500,0.1
28,cDM,,0.025918122954908012,0.3073852295409182,0,static,power,500,0.1
28,SS,0.9827676970245799,-0.8673119910265153,0.18163672654690619,0,static,power,500,0.1
29,RV,0.8797153799203098,15.452558279691056,0.1317365269461078,0,static,power,500,0.1
29,Oracle,,17.417844397711857,0.001996007984031936,1,static,power,500,0.1
29,DM,,0.21042998630233806,0.19760479041916168,0,static,power,500,0.1
29,cDM,,0.09622198468472742,0.0658682634730539,1,static,power,500,0.1
29,SS,0.9340246104111839,4.931791109230443,0.07784431137724551,1,static,power,500,0.1
30,RV,0.8247052921827609,16.166996594477915,0.005988023952095809,1,static,power,500,0.1
30,Oracle,,12.934283766161775,0.001996007984031936,1,static,power,500,0.1
30,DM,,0.1182676941340131,0.3073852295409182,0,static,power,500,0.1
30,cDM,,-0.04966692878131304,0.780439121756487,0,static,power,500,0.1
30,SS,1.0084781448971407,-2.563134331927203,0.530938123752495,0,static,power,500,0.1
31,RV,0.9591147167895564,14.197995314314351,0.02594810379241517,1,static,power,500,0.1
31,Oracle,,13.5676907414331,0.001996007984031936,1,static,power,500,0.1
31,DM,,0.0010408422015650177,0.5389221556886228,0,static,power,500,0.1
31,cDM,,-0.0032894487239041076,0.5049900199600799,0,static,power,500,0.1
31,SS,1.3306425929302164,-4.43858832485031,0.9860279441117764,0,static,power,500,0.1
32,RV,0.7309293893937587,21.084493272064897,0.003992015968063872,1,static,power,500,0.1
32,Oracle,,17.0532057068944,0.001996007984031936,1,static,power,500,0.1
32,DM,,0.18572059042120578,0.2215568862275449,0,static,power,500,0.1
32,cDM,,0.1214646585348384,0.021956087824351298,1,static,power,500,0.1
32,SS,0.8236182024255252,8.225489828437386,0.017964071856287425,1,static,power,500,0.1
33,RV,0.8895555136643851,19.095727075458676,0.003992015968063872,1,static,power,500,0.1
33,Oracle,,22.740942371427604,0.001996007984031936,1,static,power,500,0.1
33,DM,,0.05897525689224169,0.3992015968063872,0,static,power,500,0.1
33,cDM,,-0.03245681661720084,0.6866267465069861,0,static,power,500,0.1
33,SS,1.6765116938933733,-4.029871763280079,0.562874251497006,0,static,power,500,0.1
34,RV,0.8986278949208574,16.084418059446826,0.03792415169660679,1,static,power,500,0.1
34,Oracle,,25.602777890020825,0.001996007984031936,1,static,power,500,0.1
34,DM,,0.32563915111781205,0.12375249500998003,0,static,power,500,0.1
34,cDM,,0.025427697093038597,0.4031936127744511,0,static,power,500,0.1
34,SS,1.5710014902879683,1.5572514255672854,0.47105788423153694,0,static,power,500,0.1
35,RV,0.9317993483027521,12.483643788623851,0.005988023952095809,1,static,power,500,0.1
35,Oracle,,32.431107124741835,0.001996007984031936,1,static,power,500,0.1
35,DM,,0.014676864788104316,0.4431137724550898,0,static,power,500,0.1
35,cDM,,0.049320355415840074,0.22355289421157684,0,static,power,500,0.1
35,SS,1.0378464168339698,18.773759613304456,0.011976047904191617,1,static,power,500,0.1
36,RV,0.9961609628820848,26.99264822884034,0.20359281437125748,0,static,power,500,0.1
36,Oracle,,15.341182387223768,0.00998003992015968,1,static,power,500,0.1
36,DM,,0.00190077492666485,0.48303393213572854,0,static,power,500,0.1
36,cDM,,0.01951242610447001,0.37524950099800397,0,static,power,500,0.1
36,SS,0.988103885586854,-3.3142936233894034,0.2934131736526946,0,static,power,500,0.1
37,RV,0.9479566139815703,22.17212716098241,0.003992015968063872,1,static,power,500,0.1
37,Oracle,,33.796246349761944,0.001996007984031936,1,static,power,500,0.1
37,DM,,0.16202849134428998,0.22954091816367264,0,static,power,500,0.1
37,cDM,,0.049465593230984546,0.21357285429141717,0,static,power,500,0.1
37,SS,0.8803456887423587,5.903921942560843,0.04590818363273453,1,static,power,500,0.1
38,RV,0.8809686588774859,11.838294797665345,0.05389221556886228,1,static,power,500,0.1
38,Oracle,,15.803301122058977,0.003992015968063872,1,static,power,500,0.1
38,DM,,-0.23891605380581762,0.8363273453093812,0,static,power,500,0.1
38,cDM,,-0.06369510316994836,0.8383233532934131,0,static,power,500,0.1
38,SS,1.1249313201642805,-4.380266343714342,0.9620758483033932,0,static,power,500,0.1
39,RV,0.8243798268055212,25.157013094365105,0.003992015968063872,1,static,power,500,0.1
39,Oracle,,25.558081114087067,0.001996007984031936,1,static,power,500,0.1
39,DM,,0.1919390430116679,0.2375249500998004,0,static,power,500,0.1
39,cDM,,0.08835051017718087,0.08383233532934131,1,static,power,500,0.1
39,SS,1.2385915494381434,-1.5058824755245457,0.4031936127744511,0,static,power,500,0.1
40,RV,0.9747301767220351,6.205308829216928,0.10778443113772455,0,static,power,500,0.1
40,Oracle,,15.338666516145418,0.007984031936127744,1,static,power,500,0.1
40,DM,,-0.060840512853998226,0.5948103792415169,0,static,power,500,0.1
40,cDM,,-0.01897883603198942,0.6087824351297405,0,static,power,500,0.1
40,SS,1.103765949566007,-1.9282759440953527,0.5828343313373253,0,static,power,500,0.1
41,RV,1.0611549934470625,21.332682296879693,0.023952095808383235,1,static,power,500,0.1
41,Oracle,,19.63564889234619,0.001996007984031936,1,static,power,500,0.1
41,DM,,-0.18098693869593346,0.7544910179640718,0,static,power,500,0.1
41,cDM,,-0.035371210339354774,0.6726546906187625,0,static,power,500,0.1
41,SS,0.9209035213539021,4.221795651470748,0.0658682634730539,1,static,power,500,0.1
42,RV,0.9971220049722244,33.75117490268847,0.001996007984031936,1,static,power,500,0.1
42,Oracle,,31.100233547568195,0.001996007984031936,1,static,power,500,0.1
42,DM,,0.39279901224202124,0.041916167664670656,1,static,power,500,0.1
42,cDM,,0.07308044904034268,0.10978043912175649,0,static,power,500,0.1
42,SS,0.9827016072261234,1.4545697962338546,0.07385229540918163,1,static,power,500,0.1
43,RV,0.9345677554265439,17.02666747276088,0.00998003992015968,1,static,power,500,0.1
43,Oracle,,25.691575771400846,0.001996007984031936,1,static,power,500,0.1
43,DM,,0.4464618525740146,0.02594810379241517,1,static,power,500,0.1
43,cDM,,0.0998673405497708,0.08582834331337326,1,static,power,500,0.1
43,SS,0.9733003879365931,3.4643045152752405,0.2275449101796407,0,static,power,500,0.1
44,RV,0.8355271199052041,15.587289140621078,0.011976047904191617,1,static,power,500,0.1
44,Oracle,,17.646030779042093,0.001996007984031936,1,static,power,500,0.1
44,DM,,0.028142214378014913,0.4251497005988024,0,static,power,500,0.1
44,cDM,,-0.07714426068187716,0.8782435129740519,0,static,power,500,0.1
44,SS,0.9418707250606088,-3.483467918329545,0.8263473053892215,0,static,power,500,0.1
45,RV,0.7776205999030508,13.21584542554615,0.01996007984031936,1,static,power,500,0.1
45,Oracle,,20.154620576236443,0.001996007984031936,1,static,power,500,0.1
45,DM,,-0.5013924222238821,0.9800399201596807,0,static,power,500,0.1
45,cDM,,0.07259270802326027,0.13572854291417166,0,static,power,500,0.1
45,SS,1.0238559994974288,3.4089441315598963,0.0998003992015968,1,static,power,500,0.1
46,RV,0.9196788470196839,31.334573209090088,0.001996007984031936,1,static,power,500,0.1
46,Oracle,,23.316043158128235,0.001996007984031936,1,static,power,500,0.1
46,DM,,0.1981434239056072,0.18762475049900199,0,static,power,500,0.1
46,cDM,,0.03287851351756924,0.29740518962075846,0,static,power,500,0.1
46,SS,1.3956007700148314,-0.7693243071532944,0.8762475049900199,0,static,power,500,0.1
47,RV,0.7702728386345566,25.856734052194206,0.001996007984031936,1,static,power,500,0.1
47,Oracle,,32.69509747293718,0.001996007984031936,1,static,power,500,0.1
47,DM,,0.1975667049858907,0.2055888223552894,0,static,power,500,0.1
47,cDM,,-0.04322477797551772,0.7485029940119761,0,static,power,500,0.1
47,SS,1.4745473296121632,-4.047634139967099,0.7544910179640718,0,static,power,500,0.1
48,RV,0.9808352411588533,16.233431766170835,0.21157684630738524,0,static,power,500,0.1
48,Oracle,,20.260413409040048,0.001996007984031936,1,static,power,500,0.1
48,DM,,0.3095152461985823,0.08782435129740519,1,static,power,500,0.1
48,cDM,,0.1370614134366797,0.01996007984031936,1,static,power,500,0.1
48,SS,0.9233184274410834,3.3434809185786607,0.013972055888223553,1,static,power,500,0.1
49,RV,0.9831058642583634,11.401257379485832,0.2934131736526946,0,static,power,500,0.1
49,Oracle,,20.84447172835992,0.001996007984031936,1,static,power,500,0.1
49,DM,,-0.11827175709914627,0.7125748502994012,0,static,power,500,0.1
49,cDM,,0.055045267003583455,0.27345309381237526,0,static,power,500,0.1
49,SS,1.2606548361013294,-5.797260109170546,0.8942115768463074,0,static,power,500,0.1
50,RV,0.8010570634713632,17.40781334800429,0.001996007984031936,1,static,power,500,0.1
50,Oracle,,18.372461911281373,0.001996007984031936,1,static,power,500,0.1
50,DM,,-0.07420719633430936,0.6467065868263473,0,static,power,500,0.1
50,cDM,,-0.029998450229126655,0.6706586826347305,0,static,power,500,0.1
50,SS,1.0318540963263803,-2.266777380915866,0.6506986027944112,0,static,power,500,0.1
51,RV,0.7420928013046522,25.57958239967549,0.003992015968063872,1,static,power,500,0.1
51,Oracle,,18.225215554618625,0.001996007984031936,1,static,power,500,0.1
51,DM,,-0.10013908879645053,0.6347305389221557,0,static,power,500,0.1
51,cDM,,0.004181370361182169,0.49101796407185627,0,static,power,500,0.1
51,SS,0.9154161500910218,4.981033460484619,0.013972055888223553,1,static,power,500,0.1
52,RV,0.8805376398205922,10.149741482681135,0.07984031936127745,1,static,power,500,0.1
52,Oracle,,17.60685970897986,0.001996007984031936,1,static,power,500,0.1
52,DM,,-0.15054332190585484,0.7265469061876247,0,static,power,500,0.1
52,cDM,,-0.12123220487863887,0.9640718562874252,0,static,power,500,0.1
52,SS,1.2592267933557613,-0.3925401514302907,0.7984031936127745,0,static,power,500,0.1
53,RV,0.9833539265052191,36.01418632527227,0.001996007984031936,1,static,power,500,0.1
53,Oracle,,31.750681913176674,0.001996007984031936,1,static,power,500,0.1
53,DM,,0.13537759019713286,0.281437125748503,0,static,power,500,0.1
53,cDM,,0.02075173837769066,0.4091816367265469,0,static,power,500,0.1
53,SS,1.6241362283775866,-8.464086360222819,1.0,0,static,power,500,0.1
54,RV,0.9021271190534907,18.23720633666421,0.017964071856287425,1,static,power,500,0.1
54,Oracle,,25.552751538358017,0.001996007984031936,1,static,power,500,0.1
54,DM,,-0.22426321503867047,0.8423153692614771,0,static,power,500,0.1
54,cDM,,-0.08708622635429791,0.9181636726546906,0,static,power,500,0.1
54,SS,1.3998572891118055,-2.9317242605512432,0.8582834331337326,0,static,power,500,0.1
55,RV,0.9558613940010701,8.38048499265186,0.31137724550898205,0,static,power,500,0.1
55,Oracle,,13.74251101396259,0.001996007984031936,1,static,power,500,0.1
55,DM,,-0.37454947716860454,0.9481037924151696,0,static,power,500,0.1
55,cDM,,-0.035979960072844555,0.6986027944111777,0,static,power,500,0.1
55,SS,0.8358794669209368,3.6432614406608472,0.02594810379241517,1,static,power,500,0.1
56,RV,0.8404956183833938,9.177450382269258,0.3852295409181637,0,static,power,500,0.1
56,Oracle,,18.067640051876108,0.001996007984031936,1,static,power,500,0.1
56,DM,,-0.27851907840960943,0.8662674650698603,0,static,power,500,0.1
56,cDM,,-0.1518699847656558,0.9920159680638723,0,static,power,500,0.1
56,SS,0.985265383756838,-5.885461270314577,0.9940119760479041,0,static,power,500,0.1
57,RV,1.3026568435563244,21.087454034876405,0.5568862275449101,0,static,power,500,0.1
57,Oracle,,22.03145453672534,0.003992015968063872,1,static,power,500,0.1
57,DM,,-0.1905624649154484,0.8023952095808383,0,static,power,500,0.1
57,cDM,,0.008267829649370461,0.4351297405189621,0,static,power,500,0.1
57,SS,1.078397116060445,-3.2684489343723775,0.9301397205588823,0,static,power,500,0.1
58,RV,1.0391048113043386,21.028669204816037,0.03792415169660679,1,static,power,500,0.1
58,Oracle,,25.655767886443222,0.001996007984031936,1,static,power,500,0.1
58,DM,,0.059672160503285575,0.405189620758483,0,static,power,500,0.1
58,cDM,,0.04922472084604883,0.20359281437125748,0,static,power,500,0.1
58,SS,0.8133280741881901,4.4170179934953016,0.3013972055888224,0,static,power,500,0.1
59,RV,0.9017594379836108,30.834235926215165,0.001996007984031936,1,static,power,500,0.1
59,Oracle,,30.912102676560636,0.001996007984031936,1,static,power,500,0.1
59,DM,,0.030109203464096897,0.4351297405189621,0,static,power,500,0.1
59,cDM,,0.13727846349500059,0.011976047904191617,1,static,power,500,0.1
59,SS,1.2236915074466024,-0.12937531978911387,0.3393213572854291,0,static,power,500,0.1
60,RV,0.7031912350144182,12.714325658579295,0.011976047904191617,1,static,power,500,0.1
60,Oracle,,17.516453564546953,0.001996007984031936,1,static,power,500,0.1
60,DM,,0.24577572916570167,0.13572854291417166,0,static,power,500,0.1
60,cDM,,0.006586367560366879,0.48902195608782434,0,static,power,500,0.1
60,SS,0.9787995628281839,-0.5693446712299626,0.20958083832335328,0,static,power,500,0.1
61,RV,0.8614104893975645,16.306510766419052,0.001996007984031936,1,static,power,500,0.1
61,Oracle,,29.789901437384543,0.001996007984031936,1,static,power,500,0.1
61,DM,,0.16197044614576803,0.24151696606786427,0,static,power,500,0.1
61,cDM,,0.026293598781459336,0.32335329341317365,0,static,power,500,0.1
61,SS,0.8536088917788998,4.593887097345254,0.017964071856287425,1,static,power,500,0.1
62,RV,1.0502458810218778,15.412036135006526,0.007984031936127744,1,static,power,500,0.1
62,Oracle,,36.1706925864684,0.001996007984031936,1,static,power,500,0.1
62,DM,,0.28213983041817436,0.10578842315369262,0,static,power,500,0.1
62,cDM,,0.16869164939161538,0.005988023952095809,1,static,power,500,0.1
62,SS,1.0559941344847612,19.07937340797879,0.001996007984031936,1,static,power,500,0.1
63,RV,1.1076639833261772,25.59149561585299,0.003992015968063872,1,static,power,500,0.1
63,Oracle,,33.16170158852384,0.001996007984031936,1,static,power,500,0.1
63,DM,,0.18004523309724565,0.24151696606786427,0,static,power,500,0.1
63,cDM,,0.1806072076837628,0.001996007984031936,1,static,power,500,0.1
63,SS,0.8300973441130747,10.77214007759115,0.0998003992015968,1,static,power,500,0.1
64,RV,1.087113519307462,12.276688748403974,0.5089820359281437,0,static,power,500,0.1
64,Oracle,,13.39311422639006,0.003992015968063872,1,static,power,500,0.1
64,DM,,-0.42310509279109126,0.9660678642714571,0,static,power,500,0.1
64,cDM,,0.09797202801813577,0.06187624750499002,1,static,power,500,0.1
64,SS,1.1268090672947373,-0.31570797782849314,0.7445109780439122,0,static,power,500,0.1
65,RV,1.0920964225567014,30.212145264936066,0.003992015968063872,1,static,power,500,0.1
65,Oracle,,31.708517564160683,0.001996007984031936,1,static,power,500,0.1
65,DM,,-0.10697019872287433,0.6626746506986028,0,static,power,500,0.1
65,cDM,,5.894828329412275e-06,0.500998003992016,0,static,power,500,0.1
65,SS,1.8159765719593326,-8.037568445978488,1.0,0,static,power,500,0.1
66,RV,1.0482906328450616,14.460693597476844,0.017964071856287425,1,static,power,500,0.1
66,Oracle,,16.516037432618923,0.001996007984031936,1,static,power,500,0.1
66,DM,,0.14715315990999003,0.24550898203592814,0,static,power,500,0.1
66,cDM,,0.07290669281659082,0.1377245508982036,0,static,power,500,0.1
66,SS,1.0537544494049262,0.9623601215463552,0.3073852295409182,0,static,power,500,0.1
67,RV,0.6230001614157098,17.55018753043783,0.03592814371257485,1,static,power,500,0.1
67,Oracle,,23.669096351993293,0.001996007984031936,1,static,power,500,0.1
67,DM,,-0.12920128230375083,0.6726546906187625,0,static,power,500,0.1
67,cDM,,0.04641039002804918,0.21157684630738524,0,static,power,500,0.1
67,SS,1.0776093152158759,8.193934149464805,0.01996007984031936,1,static,power,500,0.1
68,RV,0.5911499761410044,22.106256413670163,0.003992015968063872,1,static,power,500,0.1
68,Oracle,,18.955506907263587,0.001996007984031936,1,static,power,500,0.1
68,DM,,-0.369464505377576,0.9461077844311377,0,static,power,500,0.1
68,cDM,,-0.10796370718886313,0.9421157684630739,0,static,power,500,0.1
68,SS,1.253733124099676,-3.671081391446891,0.9720558882235529,0,static,power,500,0.1
69,RV,1.0177389573549376,20.569302151350403,0.007984031936127744,1,static,power,500,0.1
69,Oracle,,35.553103337325226,0.001996007984031936,1,static,power,500,0.1
69,DM,,0.315288781559941,0.09181636726546906,1,static,power,500,0.1
69,cDM,,0.09286392413191062,0.06986027944111776,1,static,power,500,0.1
69,SS,0.9823757622613675,-1.5006997452950501,0.47704590818363274,0,static,power,500,0.1
70,RV,0.9533805691105124,22.050179696249252,0.001996007984031936,1,static,power,500,0.1
70,Oracle,,16.795275358889832,0.001996007984031936,1,static,power,500,0.1
70,DM,,-0.13765492149646538,0.6866267465069861,0,static,power,500,0.1
