rep,method,rmse,l,n_terms,pvalue,reject,assumption,setting,n_perms,alpha
0,RV,0.9737906467266608,0,5,1.513933131944858e-06,1,static,power,500,0.1
0,Oracle,,0,5,1.4071296313922485e-09,1,static,power,500,0.1
0,DM,,0,5,0.12170339429969793,0,static,power,500,0.1
0,cDM,,0,5,0.5958555249482085,0,static,power,500,0.1
0,SS,0.4273405043113144,0,5,0.00035125645467309565,1,static,power,500,0.1
0,RV,0.9242253120836825,1,4,4.597771235276535e-06,1,static,power,500,0.1
0,Oracle,,1,4,4.599386982848955e-08,1,static,power,500,0.1
0,DM,,1,4,0.5289884191825385,0,static,power,500,0.1
0,cDM,,1,4,0.9288252985060983,0,static,power,500,0.1
0,SS,0.4059589723090279,1,4,0.005420440450129689,1,static,power,500,0.1
0,RV,0.9218595750717659,2,3,6.048359549933389e-05,1,static,power,500,0.1
0,Oracle,,2,3,1.5392077083474292e-06,1,static,power,500,0.1
0,DM,,2,3,0.26953136552515955,0,static,power,500,0.1
0,cDM,,2,3,0.5394843144973862,0,static,power,500,0.1
0,SS,0.5157157856028031,2,3,0.11293067408600946,0,static,power,500,0.1
0,RV,0.7662057832543634,3,2,0.0018285844963986924,1,static,power,500,0.1
0,Oracle,,3,2,0.00010151405788510637,1,static,power,500,0.1
0,DM,,3,2,0.35402900806417237,0,static,power,500,0.1
0,cDM,,3,2,0.9237960728599315,0,static,power,500,0.1
0,SS,0.8764047121044511,3,2,0.5853581324638024,0,static,power,500,0.1
0,RV,0.6041504580955027,4,1,0.003992015968063873,1,static,power,500,0.1
0,Oracle,,4,1,0.001996007984031937,1,static,power,500,0.1
0,DM,,4,1,0.46307385229540954,0,static,power,500,0.1
0,cDM,,4,1,0.9680638722554891,0,static,power,500,0.1
0,SS,1.3830017583238023,4,1,0.5469061876247505,0,static,power,500,0.1
1,RV,1.0233523951034857,0,5,0.0002228581224039042,1,static,power,500,0.1
1,Oracle,,0,5,2.5447857513417207e-08,1,static,power,500,0.1
1,DM,,0,5,0.5707736244573312,0,static,power,500,0.1
1,cDM,,0,5,0.02585147872309101,1,static,power,500,0.1
1,SS,0.40648329369382685,0,5,5.900468243326162e-07,1,static,power,500,0.1
1,RV,0.9969728137757936,1,4,0.0008203006181485773,1,static,power,500,0.1
1,Oracle,,1,4,6.366806959560134e-07,1,static,power,500,0.1
1,DM,,1,4,0.6090315448451155,0,static,power,500,0.1
1,cDM,,1,4,0.0030703853867481657,1,static,power,500,0.1
1,SS,0.47460959490988525,1,4,3.87239209419946e-06,1,static,power,500,0.1
1,RV,1.0231223220154997,2,3,0.02613403717558419,1,static,power,500,0.1
1,Oracle,,2,3,2.5986395965253063e-05,1,static,power,500,0.1
1,DM,,2,3,0.8336198254686662,0,static,power,500,0.1
1,cDM,,2,3,0.042639107288371204,1,static,power,500,0.1
1,SS,0.6140209064422478,2,3,0.008077446876047903,1,static,power,500,0.1
1,RV,0.9454802513455802,3,2,0.056234911472838496,1,static,power,500,0.1
1,Oracle,,3,2,0.007270415570826753,1,static,power,500,0.1
1,DM,,3,2,0.8692384295321365,0,static,power,500,0.1
1,cDM,,3,2,0.008590945569383838,1,static,power,500,0.1
1,SS,0.9346045561827894,3,2,0.09535877720703852,1,static,power,500,0.1
1,RV,0.7969525344587318,4,1,0.04391217564870258,1,static,power,500,0.1
1,Oracle,,4,1,0.11177644710578837,0,static,power,500,0.1
1,DM,,4,1,0.56686626746507,0,static,power,500,0.1
1,cDM,,4,1,0.18163672654690619,0,static,power,500,0.1
1,SS,1.3960296675471149,4,1,0.5189620758483032,0,static,power,500,0.1
2,RV,0.9350123277497063,0,5,0.07632160293796458,1,static,power,500,0.1
2,Oracle,,0,5,3.754285621130534e-08,1,static,power,500,0.1
2,DM,,0,5,0.2847565957326815,0,static,power,500,0.1
2,cDM,,0,5,0.32009528773997686,0,static,power,500,0.1
2,SS,0.7582581506048409,0,5,0.8235068012528987,0,static,power,500,0.1
2,RV,0.9257793401604925,1,4,0.13230714912819094,0,static,power,500,0.1
2,Oracle,,1,4,7.459618813065536e-07,1,static,power,500,0.1
2,DM,,1,4,0.30028501956863524,0,static,power,500,0.1
2,cDM,,1,4,0.4970013115519125,0,static,power,500,0.1
2,SS,0.8406792449430839,1,4,0.38510155807015584,0,static,power,500,0.1
2,RV,0.9102259775134427,2,3,0.7768501768149123,0,static,power,500,0.1
2,Oracle,,2,3,0.000120977726075172,1,static,power,500,0.1
2,DM,,2,3,0.26780499603336866,0,static,power,500,0.1
2,cDM,,2,3,0.19164027466555816,0,static,power,500,0.1
2,SS,0.8968384739293221,2,3,0.6348722714703492,0,static,power,500,0.1
2,RV,0.8336732890412396,3,2,0.9805032452313197,0,static,power,500,0.1
2,Oracle,,3,2,0.0018966436780613603,1,static,power,500,0.1
2,DM,,3,2,0.5245468827176696,0,static,power,500,0.1
2,cDM,,3,2,0.3618159778390238,0,static,power,500,0.1
2,SS,0.9739963894822108,3,2,0.4315198735476611,0,static,power,500,0.1
2,RV,0.8539591752856343,4,1,0.908183632734531,0,static,power,500,0.1
2,Oracle,,4,1,0.03393213572854291,1,static,power,500,0.1
2,DM,,4,1,0.9800399201596807,0,static,power,500,0.1
2,cDM,,4,1,0.7964071856287425,0,static,power,500,0.1
2,SS,1.2116514449683797,4,1,0.7744510978043913,0,static,power,500,0.1
3,RV,1.043396134614715,0,5,0.03222961956111374,1,static,power,500,0.1
3,Oracle,,0,5,1.4071296313922485e-09,1,static,power,500,0.1
3,DM,,0,5,0.47006435124280366,0,static,power,500,0.1
3,cDM,,0,5,0.38077382701567797,0,static,power,500,0.1
3,SS,0.41405189718229407,0,5,0.002006261133099231,1,static,power,500,0.1
3,RV,0.9846511747927418,1,4,0.013985165339313262,1,static,power,500,0.1
3,Oracle,,1,4,8.481105579235528e-08,1,static,power,500,0.1
3,DM,,1,4,0.4626748955796548,0,static,power,500,0.1
3,cDM,,1,4,0.23808293436273822,0,static,power,500,0.1
3,SS,0.5836698590145863,1,4,0.013031931342302574,1,static,power,500,0.1
3,RV,1.0301859960879638,2,3,0.02730188127287626,1,static,power,500,0.1
3,Oracle,,2,3,7.631962945385917e-06,1,static,power,500,0.1
3,DM,,2,3,0.37244251165716175,0,static,power,500,0.1
3,cDM,,2,3,0.2981980165556207,0,static,power,500,0.1
3,SS,0.6471546112500315,2,3,0.08234015213107751,1,static,power,500,0.1
3,RV,0.8914480584371536,3,2,0.028784156830793613,1,static,power,500,0.1
3,Oracle,,3,2,0.000756057258723766,1,static,power,500,0.1
3,DM,,3,2,0.5292207683151646,0,static,power,500,0.1
3,cDM,,3,2,0.40546142340277497,0,static,power,500,0.1
3,SS,0.7625853588315217,3,2,0.3176225499528222,0,static,power,500,0.1
3,RV,0.6457317942064913,4,1,0.10179640718562874,0,static,power,500,0.1
3,Oracle,,4,1,0.061876247504990003,1,static,power,500,0.1
3,DM,,4,1,0.20558882235528939,0,static,power,500,0.1
3,cDM,,4,1,0.061876247504990003,1,static,power,500,0.1
3,SS,1.350596097536414,4,1,0.5848303393213572,0,static,power,500,0.1
4,RV,0.7533044735186379,0,5,1.3093138096721858e-06,1,static,power,500,0.1
