rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
11,Oracle,,23.078958839732316,0.001996007984031936,1,static,power,500,0.1
11,DM,,-0.053319871100201796,0.624750499001996,0,static,power,500,0.1
11,cDM,,0.049101020239452,0.2435129740518962,0,static,power,500,0.1
11,SS,0.8943775212868593,8.009959008478784,0.00998003992015968,1,static,power,500,0.1
12,RV,1.012773590307096,34.8570739560899,0.001996007984031936,1,static,power,500,0.1
12,Oracle,,32.76108445392449,0.001996007984031936,1,static,power,500,0.1
12,DM,,0.009106651366278744,0.499001996007984,0,static,power,500,0.1
12,cDM,,0.14469946560683905,0.00998003992015968,1,static,power,500,0.1
12,SS,0.8945138241936416,9.272419385283195,0.023952095808383235,1,static,power,500,0.1
13,RV,0.8222451787435888,21.75700837265543,0.003992015968063872,1,static,power,500,0.1
13,Oracle,,30.01220703730898,0.001996007984031936,1,static,power,500,0.1
13,DM,,0.05601243139419449,0.3932135728542914,0,static,power,500,0.1
13,cDM,,-0.0892458085033548,0.9221556886227545,0,static,power,500,0.1
13,SS,0.9379125764896101,-1.2236335401916574,0.3413173652694611,0,static,power,500,0.1
14,RV,0.7947455687921097,21.609676635133365,0.003992015968063872,1,static,power,500,0.1
14,Oracle,,20.455598568874716,0.003992015968063872,1,static,power,500,0.1
14,DM,,-0.062022934850895814,0.564870259481038,0,static,power,500,0.1
14,cDM,,0.03886249949577445,0.2215568862275449,0,static,power,500,0.1
14,SS,1.1146677420721092,-3.2283509250142144,0.7624750499001997,0,static,power,500,0.1
15,RV,0.6806744213946336,24.85485137002715,0.005988023952095809,1,static,power,500,0.1
15,Oracle,,22.727852976802765,0.001996007984031936,1,static,power,500,0.1
15,DM,,0.14574061334658725,0.27345309381237526,0,static,power,500,0.1
15,cDM,,0.0704014688491961,0.13373253493013973,0,static,power,500,0.1
15,SS,0.8826946481821848,10.676251055535596,0.001996007984031936,1,static,power,500,0.1
16,RV,0.9430146215692972,30.5640474516671,0.001996007984031936,1,static,power,500,0.1
16,Oracle,,31.64764816391901,0.001996007984031936,1,static,power,500,0.1
16,DM,,0.07494645711720478,0.37924151696606784,0,static,power,500,0.1
16,cDM,,0.0768007384436822,0.1377245508982036,0,static,power,500,0.1
16,SS,0.7094822106401796,12.221800358714788,0.005988023952095809,1,static,power,500,0.1
17,RV,1.0150857927941905,41.857999370167036,0.001996007984031936,1,static,power,500,0.1
17,Oracle,,36.85845732518571,0.001996007984031936,1,static,power,500,0.1
17,DM,,0.3957009260834687,0.03792415169660679,1,static,power,500,0.1
17,cDM,,0.07742947729361391,0.10578842315369262,0,static,power,500,0.1
17,SS,0.9512999333228598,11.560679110791687,0.001996007984031936,1,static,power,500,0.1
18,RV,0.82180883675234,11.073089955981365,0.02594810379241517,1,static,power,500,0.1
18,Oracle,,27.625615908446786,0.001996007984031936,1,static,power,500,0.1
18,DM,,-0.027465760223613227,0.5668662674650699,0,static,power,500,0.1
18,cDM,,0.006104104278086951,0.4870259481037924,0,static,power,500,0.1
18,SS,0.8698917928662708,3.4276649045606007,0.37325349301397204,0,static,power,500,0.1
19,RV,0.8217495509520276,13.648914759370237,0.001996007984031936,1,static,power,500,0.1
19,Oracle,,22.700180890226452,0.001996007984031936,1,static,power,500,0.1
