rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RV,0.8985191264401683,1,0,4.226427224121957,0.005988023952095809,1,static,power,500,0.1
0,Oracle,,1,0,11.977925274912986,0.001996007984031936,1,static,power,500,0.1
0,DM,,1,0,0.04100228737767425,0.44510978043912175,0,static,power,500,0.1
0,cDM,,1,0,0.14186955143311888,0.1277445109780439,0,static,power,500,0.1
0,SS,0.4217517473843271,1,0,1.3435832819845976,0.06387225548902195,1,static,power,500,0.1
0,RV,0.9270547337325662,2,0,24.753143853214883,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,2,0,17.488535036702416,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,0,0.11314651747954779,0.27345309381237526,0,static,power,500,0.1
0,cDM,,2,0,-0.01925580890519486,0.562874251497006,0,static,power,500,0.1
0,SS,0.4203814122556578,2,0,1.3774132420053746,0.023952095808383235,1,static,power,500,0.1
0,RV,1.0096849463628215,3,0,-8.920499925103286,0.19161676646706588,0,static,power,500,0.1
0,Oracle,,3,0,38.433080782416525,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,0,0.2706368169966756,0.16167664670658682,0,static,power,500,0.1
0,cDM,,3,0,-0.0022574224008297863,0.5389221556886228,0,static,power,500,0.1
0,SS,0.44062284143051045,3,0,5.768242257243592,0.02594810379241517,1,static,power,500,0.1
0,RV,0.9798241372412859,4,0,52.45241794224222,0.023952095808383235,1,static,power,500,0.1
0,Oracle,,4,0,38.122923725347995,0.001996007984031936,1,static,power,500,0.1
0,DM,,4,0,-0.27159348335835265,0.810379241516966,0,static,power,500,0.1
0,cDM,,4,0,-0.10149296321025242,0.8263473053892215,0,static,power,500,0.1
0,SS,0.4314171318283698,4,0,16.260443426512584,0.00998003992015968,1,static,power,500,0.1
0,RV,1.0538702898564623,5,0,56.43952125924503,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,5,0,48.78325096795877,0.001996007984031936,1,static,power,500,0.1
0,DM,,5,0,0.821375299127242,0.029940119760479042,1,static,power,500,0.1
0,cDM,,5,0,-0.00924485185795465,0.48303393213572854,0,static,power,500,0.1
0,SS,0.42252938865770684,5,0,20.94801250446292,0.23952095808383234,0,static,power,500,0.1
0,RV,0.9666137884482519,1,1,23.653810033641328,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,1,1,19.538722096795066,0.001996007984031936,1,static,power,500,0.1
0,DM,,1,1,-0.003351037977337122,0.5229540918163673,0,static,power,500,0.1
0,cDM,,1,1,0.05060017129546816,0.34331337325349304,0,static,power,500,0.1
0,SS,0.4103457316380895,1,1,3.3336528502921663,0.04790419161676647,1,static,power,500,0.1
0,RV,0.8782210246730869,2,1,28.889850135288178,0.005988023952095809,1,static,power,500,0.1
0,Oracle,,2,1,19.339517723155456,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,1,0.13657388370843213,0.29141716566866266,0,static,power,500,0.1
0,cDM,,2,1,-0.061121207850527076,0.7584830339321357,0,static,power,500,0.1
0,SS,0.39468717271406617,2,1,3.365837446723552,0.017964071856287425,1,static,power,500,0.1
0,RV,1.0646968489016146,3,1,23.881766898398773,0.1317365269461078,0,static,power,500,0.1
0,Oracle,,3,1,44.43529674128054,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,1,0.013876681076505332,0.499001996007984,0,static,power,500,0.1
0,cDM,,3,1,-0.14379890183298327,0.8842315369261478,0,static,power,500,0.1
0,SS,0.41430497199251787,3,1,4.710758243426388,0.08582834331337326,1,static,power,500,0.1
0,RV,0.7873695863117768,4,1,73.38028033584425,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,4,1,52.58540267802935,0.001996007984031936,1,static,power,500,0.1
0,DM,,4,1,0.13761968556521367,0.38323353293413176,0,static,power,500,0.1
0,cDM,,4,1,-0.22055329700559062,0.9281437125748503,0,static,power,500,0.1
0,SS,0.40449801289143783,4,1,20.129708081356153,0.25748502994011974,0,static,power,500,0.1
0,RV,0.9254520149065489,1,2,32.234575503778544,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,1,2,20.58672365734893,0.001996007984031936,1,static,power,500,0.1
0,DM,,1,2,0.13192285239000762,0.3712574850299401,0,static,power,500,0.1
0,cDM,,1,2,0.16316182863344922,0.10578842315369262,0,static,power,500,0.1
0,SS,0.5178301398196271,1,2,-0.3353153372686326,0.1437125748502994,0,static,power,500,0.1
0,RV,0.886629149212703,2,2,26.00242762907097,0.12574850299401197,0,static,power,500,0.1
0,Oracle,,2,2,18.364507743870977,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,2,-0.05874345217358984,0.5828343313373253,0,static,power,500,0.1
0,cDM,,2,2,-0.16993060093196322,0.9461077844311377,0,static,power,500,0.1
0,SS,0.5093069203423359,2,2,5.906429881541364,0.04790419161676647,1,static,power,500,0.1
0,RV,0.9534975610960456,3,2,38.67114057403673,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,3,2,31.970011352824795,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,2,0.5854303559045309,0.10379241516966067,0,static,power,500,0.1
0,cDM,,3,2,-0.1246032958200801,0.8063872255489022,0,static,power,500,0.1
0,SS,0.5200102966464459,3,2,0.9228607210483317,0.846307385229541,0,static,power,500,0.1
0,RV,0.9579169660376138,1,3,30.2669716828627,0.04790419161676647,1,static,power,500,0.1
0,Oracle,,1,3,19.122973411417558,0.001996007984031936,1,static,power,500,0.1
0,DM,,1,3,-0.23064695662272017,0.7385229540918163,0,static,power,500,0.1
0,cDM,,1,3,-0.05320263945414135,0.6926147704590818,0,static,power,500,0.1
0,SS,0.8946982238957855,1,3,-3.084509946399667,0.2774451097804391,0,static,power,500,0.1
0,RV,0.574494600471113,2,3,30.180988300396564,0.003992015968063872,1,static,power,500,0.1
0,Oracle,,2,3,15.47766267345269,0.003992015968063872,1,static,power,500,0.1
0,DM,,2,3,0.42504950774958594,0.1497005988023952,0,static,power,500,0.1
0,cDM,,2,3,-0.21484078330732465,0.9181636726546906,0,static,power,500,0.1
0,SS,0.8581112003131169,2,3,-6.447916398778703,0.872255489021956,0,static,power,500,0.1
0,RV,0.6041504580955027,1,4,28.178089223826035,0.003992015968063872,1,static,power,500,0.1
0,Oracle,,1,4,18.50689101516855,0.001996007984031936,1,static,power,500,0.1
0,DM,,1,4,0.07803800080574053,0.4630738522954092,0,static,power,500,0.1
0,cDM,,1,4,-0.28936723707542,0.9680638722554891,0,static,power,500,0.1
0,SS,1.3830017583238023,1,4,-13.129750227705394,0.5469061876247505,0,static,power,500,0.1
1,RV,1.01887272629118,1,0,-0.7742378612752776,0.031936127744510975,1,static,power,500,0.1
1,Oracle,,1,0,19.053764557914302,0.001996007984031936,1,static,power,500,0.1
1,DM,,1,0,-0.01509946742623517,0.5229540918163673,0,static,power,500,0.1
1,cDM,,1,0,0.20611242538914706,0.05189620758483034,1,static,power,500,0.1
1,SS,0.42700546214350843,1,0,5.2447189664256895,0.003992015968063872,1,static,power,500,0.1
1,RV,1.0411587814762266,2,0,4.195721020898551,0.029940119760479042,1,static,power,500,0.1
1,Oracle,,2,0,38.62377100908329,0.001996007984031936,1,static,power,500,0.1
1,DM,,2,0,-0.5593166617149927,0.9920159680638723,0,static,power,500,0.1
1,cDM,,2,0,0.047913178201259045,0.3532934131736527,0,static,power,500,0.1
1,SS,0.4174979511513985,2,0,6.626918304894605,0.005988023952095809,1,static,power,500,0.1
1,RV,1.0595530001082885,3,0,0.16795558286584544,0.32934131736526945,0,static,power,500,0.1
1,Oracle,,3,0,52.98754657172475,0.001996007984031936,1,static,power,500,0.1
1,DM,,3,0,-0.1903414182235038,0.7784431137724551,0,static,power,500,0.1
1,cDM,,3,0,0.03359443366436463,0.34530938123752497,0,static,power,500,0.1
1,SS,0.40453063769567016,3,0,22.849690238593173,0.001996007984031936,1,static,power,500,0.1
1,RV,0.973954694001188,4,0,56.11953661502884,0.005988023952095809,1,static,power,500,0.1
1,Oracle,,4,0,58.6871801405366,0.001996007984031936,1,static,power,500,0.1
1,DM,,4,0,0.22145492733230798,0.2634730538922156,0,static,power,500,0.1
1,cDM,,4,0,0.12210584485862686,0.12375249500998003,0,static,power,500,0.1
1,SS,0.4088309493361863,4,0,27.484553882401197,0.001996007984031936,1,static,power,500,0.1
1,RV,1.023222773640546,5,0,40.30135923321658,0.027944111776447105,1,static,power,500,0.1
1,Oracle,,5,0,17.70133575430744,0.05588822355289421,1,static,power,500,0.1
1,DM,,5,0,0.5250640260646011,0.1277445109780439,0,static,power,500,0.1
1,cDM,,5,0,0.20544441829183932,0.04790419161676647,1,static,power,500,0.1
1,SS,0.3745514681423709,5,0,11.573743394240116,0.37325349301397204,0,static,power,500,0.1
1,RV,1.0297742331370499,1,1,22.22955712651648,0.001996007984031936,1,static,power,500,0.1
1,Oracle,,1,1,24.854050421300272,0.003992015968063872,1,static,power,500,0.1
1,DM,,1,1,-0.028717318387510987,0.5149700598802395,0,static,power,500,0.1
1,cDM,,1,1,0.365956962325515,0.003992015968063872,1,static,power,500,0.1
1,SS,0.4730253787039138,1,1,7.4450922424255355,0.001996007984031936,1,static,power,500,0.1
1,RV,0.9739811734592179,2,1,10.785001984939884,0.12375249500998003,0,static,power,500,0.1
1,Oracle,,2,1,46.174739999780826,0.001996007984031936,1,static,power,500,0.1
