rep,setting,assumption,method,stage,target,time,time_s,time_t,rmse,relative_rmse,bias,mae,corr,mean_est,mean_true,sd_est,sd_true
58,power,static,RV,mu,period_4,4.0,,,0.5064813860789884,0.07767554498856002,-0.04392113437570576,0.1453817128769391,0.9882192515573962,5.581770924177079,5.625692058552786,3.2521732743323013,3.2966911424964764
58,power,static,RV,mu,period_5,5.0,,,1.0317449261258593,0.12157445796929249,-0.00017026646204010022,0.19170874455455617,0.9863162759898115,5.731910260010251,5.7320805264722905,6.171349324527383,6.258146227572376
58,power,static,RV,moment,diagonal_all,,,,0.05373670031585369,0.4521541718079687,-0.05280160230755846,0.05280160230755846,0.5770578017011061,0.06550946665643581,0.11831106896399428,0.010373784315156447,0.011262997541133852
58,power,static,RV,moment,diagonal_t1,1.0,,,0.04754937258426119,0.4507839256888487,-0.04739547098390908,0.04739547098390908,0.2870280797872621,0.0580729314881812,0.10546840247209027,0.003952108001422253,0.0016633195330273643
58,power,static,RV,moment,diagonal_t2,2.0,,,0.052945513816923806,0.42426748507431467,-0.05272786171427066,0.05272786171427066,-0.13602520245399916,0.0720045404956756,0.12473240220994626,0.002338425607636216,0.003881078910397184
58,power,static,RV,moment,diagonal_t3,3.0,,,0.06334275344009323,0.4826662724319306,-0.06283756031034099,0.06283756031034099,0.8883179269615568,0.06831617514555728,0.13115373545589823,0.011801299361023998,0.004620332036187123
58,power,static,RV,moment,diagonal_t4,4.0,,,0.055549530807378816,0.4451342150384687,-0.054739802104014225,0.054739802104014225,0.4111242093806263,0.06999260010593204,0.12473240220994626,0.010358460166533492,0.0038810789103971843
58,power,static,RV,moment,diagonal_t5,5.0,,,0.04770681032506808,0.45227648802974496,-0.04630731642525731,0.04630731642525731,-0.7096400209939926,0.05916108604683295,0.10546840247209024,0.010230111219349637,0.001663319533027366
59,power,static,RV,mu,all_periods,,,,0.5704057465322601,0.08539347302378925,-0.002932407952574785,0.14005954075493993,0.9872986936321827,5.629941754246044,5.632874162198619,3.5425136376360644,3.5902067613069644
59,power,static,RV,mu,period_1,1.0,,,0.4906615091406511,0.07377691617804995,-0.017983742799389756,0.1365351276797146,0.9903700361755567,5.611188257249684,5.629172000049073,3.504271335211489,3.5416152027599055
59,power,static,RV,mu,period_2,2.0,,,0.1786834261165448,0.03131168605678595,-0.001750666655884816,0.1047876327111003,0.9877227521278474,5.589889196575755,5.59163986323164,1.1407537317433392,1.139695117500541
59,power,static,RV,mu,period_3,3.0,,,0.1706839878113734,0.030286455395130484,0.01717095056897097,0.10323119308194276,0.9742611250011711,5.602957313256276,5.585786362687305,0.7488660275317668,0.7480563649215106
59,power,static,RV,mu,period_4,4.0,,,0.5061310925696368,0.07762182289729921,-0.011025167615769748,0.1510161002791871,0.9881540801273603,5.614666890937015,5.625692058552786,3.2484077253453623,3.2966911424964764
59,power,static,RV,mu,period_5,5.0,,,1.0338449538026817,0.12182191227710176,-0.001073413260800578,0.20472765002275467,0.9862603893297421,5.73100711321149,5.7320805264722905,6.16763269255949,6.258146227572376
59,power,static,RV,moment,diagonal_all,,,,0.05229355718759896,0.44001120094967305,-0.05162033221574085,0.05162033221574085,0.7587627127889685,0.06669073674825343,0.11831106896399428,0.012562837643105774,0.011262997541133852
59,power,static,RV,moment,diagonal_t1,1.0,,,0.045019010551100434,0.4267952488939886,-0.04452644861711544,0.04452644861711544,-0.7383075449471844,0.06094195385497483,0.10546840247209027,0.005317807572789583,0.0016633195330273643
59,power,static,RV,moment,diagonal_t2,2.0,,,0.05260319554539437,0.4215243912465925,-0.052156018647713354,0.052156018647713354,0.8139882384334259,0.07257638356223292,0.12473240220994626,0.00962161124734282,0.003881078910397184
59,power,static,RV,moment,diagonal_t3,3.0,,,0.051981277355572376,0.3960928127507606,-0.05146373604195367,0.05146373604195367,0.027830179438882323,0.0796899994139446,0.13115373545589823,0.005803629516479817,0.004620332036187123
59,power,static,RV,moment,diagonal_t4,4.0,,,0.054411552118550796,0.4360152676230806,-0.054106938583612915,0.054106938583612915,-0.012677542809369452,0.07062546362633336,0.12473240220994626,0.004192948848894669,0.0038810789103971843
59,power,static,RV,moment,diagonal_t5,5.0,,,0.0567151031437801,0.5376781112241967,-0.055848519188308875,0.055848519188308875,-0.7484946150706763,0.04961988328378139,0.10546840247209024,0.008569757616747884,0.001663319533027366
60,power,static,RV,mu,all_periods,,,,0.572496584874044,0.08570648520612029,0.011196511666901353,0.14410315047830502,0.9872101655901926,5.64407067386552,5.632874162198619,3.5492028059389837,3.5902067613069644
60,power,static,RV,mu,period_1,1.0,,,0.49386837026217245,0.0742591066897359,0.008847839318532905,0.14291841373418387,0.990235628589296,5.638019839367606,5.629172000049073,3.4984425690005345,3.5416152027599055
60,power,static,RV,mu,period_2,2.0,,,0.18796462862318083,0.03293808255831539,0.02400353251730224,0.11507432927154776,0.9865838207704598,5.615643395748942,5.59163986323164,1.136051370362319,1.139695117500541
60,power,static,RV,mu,period_3,3.0,,,0.1873337319036322,0.03324081413877435,0.010233838765127158,0.11530349567899864,0.9683143182073275,5.596020201452433,5.585786362687305,0.7337949437626121,0.7480563649215106
