rep,setting,assumption,hypothesis,method,lag,source_t,pvalue,reject,stat,statistic
33,power,static,H0,RV,,1,0.006644518272425249,1,2.698594672858098,likelihood
33,power,static,H0,TWFE,,1,0.36669605242490455,0,-0.23902649426777225,likelihood
33,power,static,H0,RV,,2,0.04318936877076412,1,4.415466552826839,likelihood
33,power,static,H0,TWFE,,2,0.36669605242490455,0,-0.23902649426777225,likelihood
33,power,static,H0,RV,,3,0.07308970099667775,1,2.381466320192219,likelihood
33,power,static,H0,TWFE,,3,0.36669605242490455,0,-0.23902649426777225,likelihood
33,power,static,H0,RV,,4,0.0033222591362126247,1,1.30138757028014,likelihood
33,power,static,H0,TWFE,,4,0.36669605242490455,0,-0.23902649426777225,likelihood
33,power,static,H0,RV,,5,0.09302325581395349,1,1.611370867160519,likelihood
33,power,static,H0,TWFE,,5,0.36669605242490455,0,-0.23902649426777225,likelihood
34,power,static,H0,RV,,1,0.2823920265780731,0,0.34714466872125704,likelihood
34,power,static,H0,TWFE,,1,0.5552513510460932,0,-0.13894406535308124,likelihood
34,power,static,H0,RV,,2,0.5813953488372093,0,-0.32652022752632404,likelihood
34,power,static,H0,TWFE,,2,0.5552513510460932,0,-0.13894406535308124,likelihood
34,power,static,H0,RV,,3,0.17275747508305647,0,1.8053076344312096,likelihood
34,power,static,H0,TWFE,,3,0.5552513510460932,0,-0.13894406535308124,likelihood
34,power,static,H0,RV,,4,0.0033222591362126247,1,0.8559174844149823,likelihood
34,power,static,H0,TWFE,,4,0.5552513510460932,0,-0.13894406535308124,likelihood
34,power,static,H0,RV,,5,0.33554817275747506,0,0.3719697160273405,likelihood
34,power,static,H0,TWFE,,5,0.5552513510460932,0,-0.13894406535308124,likelihood
35,power,static,H0,RV,,1,0.016611295681063124,1,1.8615876309749315,likelihood
35,power,static,H0,TWFE,,1,0.3199489796663002,0,-0.36965132147913865,likelihood
35,power,static,H0,RV,,2,0.023255813953488372,1,4.120116276752093,likelihood
35,power,static,H0,TWFE,,2,0.3199489796663002,0,-0.36965132147913865,likelihood
35,power,static,H0,RV,,3,0.006644518272425249,1,1.794666829216475,likelihood
35,power,static,H0,TWFE,,3,0.3199489796663002,0,-0.36965132147913865,likelihood
35,power,static,H0,RV,,4,0.059800664451827246,1,-0.576274568535888,likelihood
35,power,static,H0,TWFE,,4,0.3199489796663002,0,-0.36965132147913865,likelihood
35,power,static,H0,RV,,5,0.016611295681063124,1,1.5737885177087194,likelihood
35,power,static,H0,TWFE,,5,0.3199489796663002,0,-0.36965132147913865,likelihood
36,power,static,H0,RV,,1,0.046511627906976744,1,0.5269604211304042,likelihood
36,power,static,H0,TWFE,,1,0.11709373294583993,0,-0.5061351038945072,likelihood
36,power,static,H0,RV,,2,0.12956810631229235,0,-0.5617241100881453,likelihood
36,power,static,H0,TWFE,,2,0.11709373294583993,0,-0.5061351038945072,likelihood
36,power,static,H0,RV,,3,0.006644518272425249,1,3.535971711614484,likelihood
36,power,static,H0,TWFE,,3,0.11709373294583993,0,-0.5061351038945072,likelihood
36,power,static,H0,RV,,4,0.05647840531561462,1,0.1996760172691528,likelihood
36,power,static,H0,TWFE,,4,0.11709373294583993,0,-0.5061351038945072,likelihood
36,power,static,H0,RV,,5,0.036544850498338874,1,0.8967257415115342,likelihood
36,power,static,H0,TWFE,,5,0.11709373294583993,0,-0.5061351038945072,likelihood
37,power,static,H0,RV,,1,0.23588039867109634,0,0.8478129412491626,likelihood
37,power,static,H0,TWFE,,1,0.9056715179828677,0,-0.0318252786487843,likelihood
37,power,static,H0,RV,,2,0.10963455149501661,0,1.764957226244314,likelihood
37,power,static,H0,TWFE,,2,0.9056715179828677,0,-0.0318252786487843,likelihood
37,power,static,H0,RV,,3,0.2956810631229236,0,0.21045973795826586,likelihood
37,power,static,H0,TWFE,,3,0.9056715179828677,0,-0.0318252786487843,likelihood
37,power,static,H0,RV,,4,0.029900332225913623,1,1.6023749067502533,likelihood
37,power,static,H0,TWFE,,4,0.9056715179828677,0,-0.0318252786487843,likelihood
37,power,static,H0,RV,,5,0.11295681063122924,0,0.14837582452374276,likelihood
37,power,static,H0,TWFE,,5,0.9056715179828677,0,-0.0318252786487843,likelihood
38,power,static,H0,RV,,1,0.0033222591362126247,1,3.086569236779144,likelihood
38,power,static,H0,TWFE,,1,0.3141765563323441,0,-0.26582114401925877,likelihood
38,power,static,H0,RV,,2,0.0033222591362126247,1,3.2620967751543417,likelihood
38,power,static,H0,TWFE,,2,0.3141765563323441,0,-0.26582114401925877,likelihood
38,power,static,H0,RV,,3,0.0033222591362126247,1,2.802639697750364,likelihood
38,power,static,H0,TWFE,,3,0.3141765563323441,0,-0.26582114401925877,likelihood
38,power,static,H0,RV,,4,0.0033222591362126247,1,3.262065568102753,likelihood
38,power,static,H0,TWFE,,4,0.3141765563323441,0,-0.26582114401925877,likelihood
38,power,static,H0,RV,,5,0.0033222591362126247,1,2.504003625396716,likelihood
38,power,static,H0,TWFE,,5,0.3141765563323441,0,-0.26582114401925877,likelihood
39,power,static,H0,RV,,1,0.07973421926910298,1,0.18833385709879602,likelihood
39,power,static,H0,TWFE,,1,0.7827268584126779,0,-0.07817153236617551,likelihood
39,power,static,H0,RV,,2,0.21926910299003322,0,-0.6769438595023278,likelihood
39,power,static,H0,TWFE,,2,0.7827268584126779,0,-0.07817153236617551,likelihood
39,power,static,H0,RV,,3,0.11627906976744186,0,0.1588193802458008,likelihood
39,power,static,H0,TWFE,,3,0.7827268584126779,0,-0.07817153236617551,likelihood
39,power,static,H0,RV,,4,0.04318936877076412,1,3.182257170689746,likelihood
39,power,static,H0,TWFE,,4,0.7827268584126779,0,-0.07817153236617551,likelihood
39,power,static,H0,RV,,5,0.23920265780730898,0,-0.4666395745433386,likelihood
39,power,static,H0,TWFE,,5,0.7827268584126779,0,-0.07817153236617551,likelihood
40,power,static,H0,RV,,1,0.2059800664451827,0,-0.24356122982840273,likelihood
40,power,static,H0,TWFE,,1,0.8558933335966237,0,0.04956149726297078,likelihood
40,power,static,H0,RV,,2,0.029900332225913623,1,2.630929101854864,likelihood
40,power,static,H0,TWFE,,2,0.8558933335966237,0,0.04956149726297078,likelihood
40,power,static,H0,RV,,3,0.12624584717607973,0,0.13348362525736257,likelihood
40,power,static,H0,TWFE,,3,0.8558933335966237,0,0.04956149726297078,likelihood
40,power,static,H0,RV,,4,0.36212624584717606,0,-1.4352742353622086,likelihood
40,power,static,H0,TWFE,,4,0.8558933335966237,0,0.04956149726297078,likelihood
40,power,static,H0,RV,,5,0.07641196013289037,1,0.5180406160555757,likelihood
40,power,static,H0,TWFE,,5,0.8558933335966237,0,0.04956149726297078,likelihood
41,power,static,H0,RV,,1,0.0033222591362126247,1,2.1552400159296874,likelihood
41,power,static,H0,TWFE,,1,0.34005750952478286,0,-0.24221350619958218,likelihood
41,power,static,H0,RV,,2,0.013289036544850499,1,1.1438198283743657,likelihood
41,power,static,H0,TWFE,,2,0.34005750952478286,0,-0.24221350619958218,likelihood
41,power,static,H0,RV,,3,0.0033222591362126247,1,2.403358718413243,likelihood
41,power,static,H0,TWFE,,3,0.34005750952478286,0,-0.24221350619958218,likelihood
41,power,static,H0,RV,,4,0.006644518272425249,1,0.07485346837302845,likelihood
41,power,static,H0,TWFE,,4,0.34005750952478286,0,-0.24221350619958218,likelihood
41,power,static,H0,RV,,5,0.009966777408637873,1,0.8299544556705156,likelihood
41,power,static,H0,TWFE,,5,0.34005750952478286,0,-0.24221350619958218,likelihood
42,power,static,H0,RV,,1,0.03986710963455149,1,1.787719349934076,likelihood
42,power,static,H0,TWFE,,1,0.10264197662615233,0,-0.5411621317172344,likelihood
42,power,static,H0,RV,,2,0.08637873754152824,1,3.639844029253195,likelihood
42,power,static,H0,TWFE,,2,0.10264197662615233,0,-0.5411621317172344,likelihood
42,power,static,H0,RV,,3,0.45514950166112955,0,-0.7519148369316946,likelihood
42,power,static,H0,TWFE,,3,0.10264197662615233,0,-0.5411621317172344,likelihood
42,power,static,H0,RV,,4,0.0033222591362126247,1,1.6581581942723418,likelihood
42,power,static,H0,TWFE,,4,0.10264197662615233,0,-0.5411621317172344,likelihood
42,power,static,H0,RV,,5,0.4983388704318937,0,-0.8866681743720377,likelihood
42,power,static,H0,TWFE,,5,0.10264197662615233,0,-0.5411621317172344,likelihood
43,power,static,H0,RV,,1,0.023255813953488372,1,2.356924803762567,likelihood
43,power,static,H0,TWFE,,1,0.9545539362729003,0,0.015571953203911089,likelihood
43,power,static,H0,RV,,2,0.04318936877076412,1,2.657757604725032,likelihood
43,power,static,H0,TWFE,,2,0.9545539362729003,0,0.015571953203911089,likelihood
43,power,static,H0,RV,,3,0.006644518272425249,1,1.7033960592958735,likelihood
43,power,static,H0,TWFE,,3,0.9545539362729003,0,0.015571953203911089,likelihood
43,power,static,H0,RV,,4,0.016611295681063124,1,2.6193487162920968,likelihood
43,power,static,H0,TWFE,,4,0.9545539362729003,0,0.015571953203911089,likelihood
43,power,static,H0,RV,,5,0.036544850498338874,1,1.6944629245394711,likelihood
43,power,static,H0,TWFE,,5,0.9545539362729003,0,0.015571953203911089,likelihood
44,power,static,H0,RV,,1,0.013289036544850499,1,0.38582858194579045,likelihood
44,power,static,H0,TWFE,,1,0.39722160509375437,0,-0.23719098814960837,likelihood
44,power,static,H0,RV,,2,0.07308970099667775,1,0.6586513760235295,likelihood
44,power,static,H0,TWFE,,2,0.39722160509375437,0,-0.23719098814960837,likelihood
44,power,static,H0,RV,,3,0.03322259136212625,1,0.6668878687172632,likelihood
44,power,static,H0,TWFE,,3,0.39722160509375437,0,-0.23719098814960837,likelihood
44,power,static,H0,RV,,4,0.006644518272425249,1,0.8426981056125484,likelihood
44,power,static,H0,TWFE,,4,0.39722160509375437,0,-0.23719098814960837,likelihood
44,power,static,H0,RV,,5,0.029900332225913623,1,0.04494851386669585,likelihood
44,power,static,H0,TWFE,,5,0.39722160509375437,0,-0.23719098814960837,likelihood
45,power,static,H0,RV,,1,0.3122923588039867,0,0.0799704802067028,likelihood
45,power,static,H0,TWFE,,1,0.07343810833103723,1,-0.690153912044322,likelihood
45,power,static,H0,RV,,2,0.6644518272425249,0,-1.0139374994474308,likelihood
45,power,static,H0,TWFE,,2,0.07343810833103723,1,-0.690153912044322,likelihood
45,power,static,H0,RV,,3,0.46511627906976744,0,0.10606759533745205,likelihood
45,power,static,H0,TWFE,,3,0.07343810833103723,1,-0.690153912044322,likelihood
45,power,static,H0,RV,,4,0.029900332225913623,1,1.9654932775295557,likelihood
45,power,static,H0,TWFE,,4,0.07343810833103723,1,-0.690153912044322,likelihood
45,power,static,H0,RV,,5,0.6212624584717608,0,-0.6854178025172795,likelihood
45,power,static,H0,TWFE,,5,0.07343810833103723,1,-0.690153912044322,likelihood
46,power,static,H0,RV,,1,0.0033222591362126247,1,0.9196744044280454,likelihood
46,power,static,H0,TWFE,,1,0.15348367216589767,0,-0.29092403112766246,likelihood
46,power,static,H0,RV,,2,0.29900332225913623,0,-0.9042036226299028,likelihood
46,power,static,H0,TWFE,,2,0.15348367216589767,0,-0.29092403112766246,likelihood
46,power,static,H0,RV,,3,0.0664451827242525,1,0.054813524283465975,likelihood
46,power,static,H0,TWFE,,3,0.15348367216589767,0,-0.29092403112766246,likelihood
46,power,static,H0,RV,,4,0.006644518272425249,1,2.4127285856705223,likelihood
46,power,static,H0,TWFE,,4,0.15348367216589767,0,-0.29092403112766246,likelihood
46,power,static,H0,RV,,5,0.2558139534883721,0,-0.6314704424149583,likelihood
46,power,static,H0,TWFE,,5,0.15348367216589767,0,-0.29092403112766246,likelihood
47,power,static,H0,RV,,1,0.08970099667774087,1,0.3969362814448858,likelihood
47,power,static,H0,TWFE,,1,0.00047014001289283786,1,-0.8215502899747383,likelihood
47,power,static,H0,RV,,2,0.08970099667774087,1,3.5467097850885425,likelihood
47,power,static,H0,TWFE,,2,0.00047014001289283786,1,-0.8215502899747383,likelihood
47,power,static,H0,RV,,3,0.09966777408637874,1,0.32513145844433994,likelihood
47,power,static,H0,TWFE,,3,0.00047014001289283786,1,-0.8215502899747383,likelihood
47,power,static,H0,RV,,4,0.12624584717607973,0,0.2420431704855904,likelihood
47,power,static,H0,TWFE,,4,0.00047014001289283786,1,-0.8215502899747383,likelihood
47,power,static,H0,RV,,5,0.1362126245847176,0,1.8766590539778671,likelihood
47,power,static,H0,TWFE,,5,0.00047014001289283786,1,-0.8215502899747383,likelihood
48,power,static,H0,RV,,1,0.006644518272425249,1,1.807206297589858,likelihood
48,power,static,H0,TWFE,,1,0.5809099395130111,0,-0.1301595855433835,likelihood
48,power,static,H0,RV,,2,0.023255813953488372,1,3.559186395718035,likelihood
48,power,static,H0,TWFE,,2,0.5809099395130111,0,-0.1301595855433835,likelihood
48,power,static,H0,RV,,3,0.029900332225913623,1,1.301587776964805,likelihood
48,power,static,H0,TWFE,,3,0.5809099395130111,0,-0.1301595855433835,likelihood
48,power,static,H0,RV,,4,0.0033222591362126247,1,1.9940957566727988,likelihood
48,power,static,H0,TWFE,,4,0.5809099395130111,0,-0.1301595855433835,likelihood
48,power,static,H0,RV,,5,0.013289036544850499,1,1.2843505011672403,likelihood
48,power,static,H0,TWFE,,5,0.5809099395130111,0,-0.1301595855433835,likelihood
49,power,static,H0,RV,,1,0.14285714285714285,0,-0.02538742232149547,likelihood
49,power,static,H0,TWFE,,1,0.3597585677909183,0,-0.2508617334655505,likelihood
49,power,static,H0,RV,,2,0.521594684385382,0,-0.9280209545577962,likelihood
49,power,static,H0,TWFE,,2,0.3597585677909183,0,-0.2508617334655505,likelihood
49,power,static,H0,RV,,3,0.1893687707641196,0,0.24159361250119246,likelihood
49,power,static,H0,TWFE,,3,0.3597585677909183,0,-0.2508617334655505,likelihood
49,power,static,H0,RV,,4,0.28903654485049834,0,0.7613026055048664,likelihood
49,power,static,H0,TWFE,,4,0.3597585677909183,0,-0.2508617334655505,likelihood
49,power,static,H0,RV,,5,0.4485049833887043,0,-0.9499564302613775,likelihood
49,power,static,H0,TWFE,,5,0.3597585677909183,0,-0.2508617334655505,likelihood
50,power,static,H0,RV,,1,0.0033222591362126247,1,2.3642738190743438,likelihood
50,power,static,H0,TWFE,,1,0.4936249898786087,0,-0.22161156504372992,likelihood
50,power,static,H0,RV,,2,0.0033222591362126247,1,4.4614588687968695,likelihood
50,power,static,H0,TWFE,,2,0.4936249898786087,0,-0.22161156504372992,likelihood
50,power,static,H0,RV,,3,0.013289036544850499,1,3.283915814775665,likelihood
50,power,static,H0,TWFE,,3,0.4936249898786087,0,-0.22161156504372992,likelihood
50,power,static,H0,RV,,4,0.013289036544850499,1,0.6759981452980333,likelihood
50,power,static,H0,TWFE,,4,0.4936249898786087,0,-0.22161156504372992,likelihood
50,power,static,H0,RV,,5,0.009966777408637873,1,2.567031893155136,likelihood
50,power,static,H0,TWFE,,5,0.4936249898786087,0,-0.22161156504372992,likelihood
51,power,static,H0,RV,,1,0.3222591362126246,0,-0.3156684027796236,likelihood
51,power,static,H0,TWFE,,1,0.027561826984956492,1,-0.6177716099143078,likelihood
51,power,static,H0,RV,,2,0.36212624584717606,0,1.0478639006809,likelihood
51,power,static,H0,TWFE,,2,0.027561826984956492,1,-0.6177716099143078,likelihood
51,power,static,H0,RV,,3,0.3521594684385382,0,0.3721046073616872,likelihood
51,power,static,H0,TWFE,,3,0.027561826984956492,1,-0.6177716099143078,likelihood
51,power,static,H0,RV,,4,0.11295681063122924,0,0.7588705446378181,likelihood
51,power,static,H0,TWFE,,4,0.027561826984956492,1,-0.6177716099143078,likelihood
51,power,static,H0,RV,,5,0.47840531561461797,0,0.42569263057917583,likelihood
51,power,static,H0,TWFE,,5,0.027561826984956492,1,-0.6177716099143078,likelihood
52,power,static,H0,RV,,1,0.036544850498338874,1,0.39155777410673026,likelihood
52,power,static,H0,TWFE,,1,0.4522564567060564,0,-0.20845872517693534,likelihood
52,power,static,H0,RV,,2,0.15614617940199335,0,3.734929909498136,likelihood
52,power,static,H0,TWFE,,2,0.4522564567060564,0,-0.20845872517693534,likelihood
52,power,static,H0,RV,,3,0.013289036544850499,1,2.0279787130288,likelihood
52,power,static,H0,TWFE,,3,0.4522564567060564,0,-0.20845872517693534,likelihood
52,power,static,H0,RV,,4,0.32558139534883723,0,0.3503675396553992,likelihood
52,power,static,H0,TWFE,,4,0.4522564567060564,0,-0.20845872517693534,likelihood
52,power,static,H0,RV,,5,0.09634551495016612,1,2.7547772434427142,likelihood
52,power,static,H0,TWFE,,5,0.4522564567060564,0,-0.20845872517693534,likelihood
53,power,static,H0,RV,,1,0.0033222591362126247,1,1.2963196293759165,likelihood
53,power,static,H0,TWFE,,1,0.9316502805477093,0,-0.019558811074196093,likelihood
53,power,static,H0,RV,,2,0.0033222591362126247,1,1.568530794467166,likelihood
53,power,static,H0,TWFE,,2,0.9316502805477093,0,-0.019558811074196093,likelihood
53,power,static,H0,RV,,3,0.009966777408637873,1,2.9778971139071255,likelihood
53,power,static,H0,TWFE,,3,0.9316502805477093,0,-0.019558811074196093,likelihood
53,power,static,H0,RV,,4,0.0033222591362126247,1,0.45656802418104575,likelihood
53,power,static,H0,TWFE,,4,0.9316502805477093,0,-0.019558811074196093,likelihood
53,power,static,H0,RV,,5,0.03322259136212625,1,0.39520260550639014,likelihood
53,power,static,H0,TWFE,,5,0.9316502805477093,0,-0.019558811074196093,likelihood
54,power,static,H0,RV,,1,0.521594684385382,0,-0.02360941055199355,likelihood
54,power,static,H0,TWFE,,1,0.12491026940478793,0,-0.4978565580362895,likelihood
54,power,static,H0,RV,,2,0.7740863787375415,0,-1.1503095826023935,likelihood
54,power,static,H0,TWFE,,2,0.12491026940478793,0,-0.4978565580362895,likelihood
54,power,static,H0,RV,,3,0.6843853820598007,0,-0.6565568762238694,likelihood
54,power,static,H0,TWFE,,3,0.12491026940478793,0,-0.4978565580362895,likelihood
54,power,static,H0,RV,,4,0.7043189368770764,0,-0.11107643713915696,likelihood
54,power,static,H0,TWFE,,4,0.12491026940478793,0,-0.4978565580362895,likelihood
54,power,static,H0,RV,,5,0.7940199335548173,0,-1.8400696492579445,likelihood
54,power,static,H0,TWFE,,5,0.12491026940478793,0,-0.4978565580362895,likelihood
55,power,static,H0,RV,,1,0.12624584717607973,0,-0.4705292517896429,likelihood
55,power,static,H0,TWFE,,1,0.6535776982751449,0,-0.13186776765712652,likelihood
55,power,static,H0,RV,,2,0.21262458471760798,0,-0.24239088165329167,likelihood
55,power,static,H0,TWFE,,2,0.6535776982751449,0,-0.13186776765712652,likelihood
55,power,static,H0,RV,,3,0.06976744186046512,1,1.2030035106170582,likelihood
55,power,static,H0,TWFE,,3,0.6535776982751449,0,-0.13186776765712652,likelihood
55,power,static,H0,RV,,4,0.4684385382059801,0,0.17098249797575632,likelihood
55,power,static,H0,TWFE,,4,0.6535776982751449,0,-0.13186776765712652,likelihood
55,power,static,H0,RV,,5,0.10299003322259136,0,0.16274038204194524,likelihood
55,power,static,H0,TWFE,,5,0.6535776982751449,0,-0.13186776765712652,likelihood
56,power,static,H0,RV,,1,0.026578073089700997,1,1.426282616838968,likelihood
56,power,static,H0,TWFE,,1,0.7953441768513674,0,-0.06945853550460089,likelihood
56,power,static,H0,RV,,2,0.016611295681063124,1,1.95682884641123,likelihood
56,power,static,H0,TWFE,,2,0.7953441768513674,0,-0.06945853550460089,likelihood
56,power,static,H0,RV,,3,0.15614617940199335,0,0.7154318905965276,likelihood
56,power,static,H0,TWFE,,3,0.7953441768513674,0,-0.06945853550460089,likelihood
56,power,static,H0,RV,,4,0.03322259136212625,1,2.3039538879871744,likelihood
56,power,static,H0,TWFE,,4,0.7953441768513674,0,-0.06945853550460089,likelihood
56,power,static,H0,RV,,5,0.12624584717607973,0,1.402972163127286,likelihood
56,power,static,H0,TWFE,,5,0.7953441768513674,0,-0.06945853550460089,likelihood
57,power,static,H0,RV,,1,0.760797342192691,0,-0.8304976314388416,likelihood
57,power,static,H0,TWFE,,1,0.03287963810176059,1,-0.6586218588923879,likelihood
57,power,static,H0,RV,,2,0.8172757475083057,0,-1.4113392997497929,likelihood
57,power,static,H0,TWFE,,2,0.03287963810176059,1,-0.6586218588923879,likelihood
57,power,static,H0,RV,,3,0.6943521594684385,0,0.40266373200413685,likelihood
57,power,static,H0,TWFE,,3,0.03287963810176059,1,-0.6586218588923879,likelihood
57,power,static,H0,RV,,4,0.867109634551495,0,-1.5579477926179792,likelihood
57,power,static,H0,TWFE,,4,0.03287963810176059,1,-0.6586218588923879,likelihood
57,power,static,H0,RV,,5,0.7807308970099668,0,-0.6291521586666491,likelihood
57,power,static,H0,TWFE,,5,0.03287963810176059,1,-0.6586218588923879,likelihood
58,power,static,H0,RV,,1,0.0033222591362126247,1,0.750463096260922,likelihood
58,power,static,H0,TWFE,,1,0.11948989508544439,0,-0.4971490940242541,likelihood
58,power,static,H0,RV,,2,0.20930232558139536,0,1.055865807557286,likelihood
58,power,static,H0,TWFE,,2,0.11948989508544439,0,-0.4971490940242541,likelihood
58,power,static,H0,RV,,3,0.4019933554817276,0,-0.8230431905133788,likelihood
58,power,static,H0,TWFE,,3,0.11948989508544439,0,-0.4971490940242541,likelihood
58,power,static,H0,RV,,4,0.0033222591362126247,1,2.643455630783297,likelihood
58,power,static,H0,TWFE,,4,0.11948989508544439,0,-0.4971490940242541,likelihood
58,power,static,H0,RV,,5,0.4850498338870432,0,-0.5930207521811726,likelihood
58,power,static,H0,TWFE,,5,0.11948989508544439,0,-0.4971490940242541,likelihood
59,power,static,H0,RV,,1,0.42524916943521596,0,-0.602296162083079,likelihood
59,power,static,H0,TWFE,,1,0.9202627507038109,0,0.02591515085653026,likelihood
59,power,static,H0,RV,,2,0.48172757475083056,0,0.9971085823062186,likelihood
59,power,static,H0,TWFE,,2,0.9202627507038109,0,0.02591515085653026,likelihood
59,power,static,H0,RV,,3,0.17275747508305647,0,0.6680629370414823,likelihood
59,power,static,H0,TWFE,,3,0.9202627507038109,0,0.02591515085653026,likelihood
59,power,static,H0,RV,,4,0.627906976744186,0,0.03697067533025313,likelihood
59,power,static,H0,TWFE,,4,0.9202627507038109,0,0.02591515085653026,likelihood
59,power,static,H0,RV,,5,0.28903654485049834,0,0.9337108506351927,likelihood
59,power,static,H0,TWFE,,5,0.9202627507038109,0,0.02591515085653026,likelihood
60,power,static,H0,RV,,1,0.8770764119601329,0,-0.35724610375309707,likelihood
60,power,static,H0,TWFE,,1,0.049265090473935895,1,-0.6561867078098159,likelihood
60,power,static,H0,RV,,2,0.8039867109634552,0,0.6056243425558534,likelihood
60,power,static,H0,TWFE,,2,0.049265090473935895,1,-0.6561867078098159,likelihood
60,power,static,H0,RV,,3,0.9335548172757475,0,-1.467836656696813,likelihood
60,power,static,H0,TWFE,,3,0.049265090473935895,1,-0.6561867078098159,likelihood
60,power,static,H0,RV,,4,0.9069767441860465,0,0.13319809490956072,likelihood
60,power,static,H0,TWFE,,4,0.049265090473935895,1,-0.6561867078098159,likelihood
60,power,static,H0,RV,,5,0.8837209302325582,0,-0.6843950641394229,likelihood
60,power,static,H0,TWFE,,5,0.049265090473935895,1,-0.6561867078098159,likelihood
61,power,static,H0,RV,,1,0.19601328903654486,0,-0.48932802635731976,likelihood
61,power,static,H0,TWFE,,1,0.6920961650867332,0,-0.10534352267457792,likelihood
61,power,static,H0,RV,,2,0.07641196013289037,1,3.0195431847937266,likelihood
61,power,static,H0,TWFE,,2,0.6920961650867332,0,-0.10534352267457792,likelihood
61,power,static,H0,RV,,3,0.09302325581395349,1,0.3325689125187563,likelihood
61,power,static,H0,TWFE,,3,0.6920961650867332,0,-0.10534352267457792,likelihood
61,power,static,H0,RV,,4,0.2691029900332226,0,-0.9597916142089241,likelihood
61,power,static,H0,TWFE,,4,0.6920961650867332,0,-0.10534352267457792,likelihood
61,power,static,H0,RV,,5,0.06976744186046512,1,1.1019122255758407,likelihood
61,power,static,H0,TWFE,,5,0.6920961650867332,0,-0.10534352267457792,likelihood
62,power,static,H0,RV,,1,0.10963455149501661,0,0.4516258940703842,likelihood
62,power,static,H0,TWFE,,1,0.7184545067458752,0,-0.08794623914084428,likelihood
62,power,static,H0,RV,,2,0.026578073089700997,1,2.8391939104480217,likelihood
62,power,static,H0,TWFE,,2,0.7184545067458752,0,-0.08794623914084428,likelihood
62,power,static,H0,RV,,3,0.09966777408637874,1,1.3884034439830117,likelihood
62,power,static,H0,TWFE,,3,0.7184545067458752,0,-0.08794623914084428,likelihood
62,power,static,H0,RV,,4,0.24584717607973422,0,-0.6145013459411662,likelihood
62,power,static,H0,TWFE,,4,0.7184545067458752,0,-0.08794623914084428,likelihood
62,power,static,H0,RV,,5,0.04983388704318937,1,1.0891242297745016,likelihood
62,power,static,H0,TWFE,,5,0.7184545067458752,0,-0.08794623914084428,likelihood
63,power,static,H0,RV,,1,0.053156146179401995,1,-0.06754844714559316,likelihood
63,power,static,H0,TWFE,,1,0.03505332270093468,1,-0.6903168736219953,likelihood
63,power,static,H0,RV,,2,0.16611295681063123,0,-0.2434877293176379,likelihood
63,power,static,H0,TWFE,,2,0.03505332270093468,1,-0.6903168736219953,likelihood
63,power,static,H0,RV,,3,0.03322259136212625,1,1.2439711879108408,likelihood
63,power,static,H0,TWFE,,3,0.03505332270093468,1,-0.6903168736219953,likelihood
63,power,static,H0,RV,,4,0.006644518272425249,1,0.7514502441619787,likelihood
63,power,static,H0,TWFE,,4,0.03505332270093468,1,-0.6903168736219953,likelihood
63,power,static,H0,RV,,5,0.059800664451827246,1,0.41789784996623663,likelihood
63,power,static,H0,TWFE,,5,0.03505332270093468,1,-0.6903168736219953,likelihood
64,power,static,H0,RV,,1,0.18272425249169436,0,0.9058599641209281,likelihood
64,power,static,H0,TWFE,,1,0.4737511811733611,0,-0.20324025982815655,likelihood
64,power,static,H0,RV,,2,0.2059800664451827,0,1.1517718587852925,likelihood
64,power,static,H0,TWFE,,2,0.4737511811733611,0,-0.20324025982815655,likelihood
64,power,static,H0,RV,,3,0.26245847176079734,0,1.145320437583048,likelihood
64,power,static,H0,TWFE,,3,0.4737511811733611,0,-0.20324025982815655,likelihood
64,power,static,H0,RV,,4,0.023255813953488372,1,1.1569897050354867,likelihood
64,power,static,H0,TWFE,,4,0.4737511811733611,0,-0.20324025982815655,likelihood
64,power,static,H0,RV,,5,0.24584717607973422,0,0.7424394247192625,likelihood
64,power,static,H0,TWFE,,5,0.4737511811733611,0,-0.20324025982815655,likelihood
65,power,static,H0,RV,,1,0.3488372093023256,0,-0.13974248655031132,likelihood
65,power,static,H0,TWFE,,1,0.09223135531460061,1,-0.5391199350455607,likelihood
65,power,static,H0,RV,,2,0.8704318936877077,0,-0.17069361200144986,likelihood
65,power,static,H0,TWFE,,2,0.09223135531460061,1,-0.5391199350455607,likelihood
65,power,static,H0,RV,,3,0.813953488372093,0,-1.4633644775345416,likelihood
65,power,static,H0,TWFE,,3,0.09223135531460061,1,-0.5391199350455607,likelihood
65,power,static,H0,RV,,4,0.9069767441860465,0,-2.149307629259119,likelihood
65,power,static,H0,TWFE,,4,0.09223135531460061,1,-0.5391199350455607,likelihood
65,power,static,H0,RV,,5,0.920265780730897,0,-2.609321608189018,likelihood
65,power,static,H0,TWFE,,5,0.09223135531460061,1,-0.5391199350455607,likelihood
66,power,static,H0,RV,,1,0.45514950166112955,0,0.8326039623858618,likelihood
66,power,static,H0,TWFE,,1,0.04950607695805602,1,-0.6603699992903124,likelihood
66,power,static,H0,RV,,2,0.5282392026578073,0,2.7852260312866735,likelihood
66,power,static,H0,TWFE,,2,0.04950607695805602,1,-0.6603699992903124,likelihood
66,power,static,H0,RV,,3,0.6976744186046512,0,0.7507594438816213,likelihood
66,power,static,H0,TWFE,,3,0.04950607695805602,1,-0.6603699992903124,likelihood
