N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.09942803633633987,0.0018772896881933431,0.00988593440970052,5.266067603670959
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.12272789277650793,0.0028617610213349633,0.015062135665362028,5.26324020526906
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0988889160176575,0.0018567953818754224,0.009779017711147316,5.26661031506347
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07769009689602355,0.0011464410178792473,0.006035751155713528,5.264772510389421
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.20745339836813528,0.008178640358522464,0.04303691249448823,5.262110889818266
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.12113930987616046,0.0027866787423655648,0.01467473239727243,5.266029475939984
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07456840683691167,0.001055756771982896,0.005560447298195174,5.266788190002969
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1091209486426838,0.002260923215206536,0.011907381432679238,5.266601427502037
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.10889081543618041,0.00224812262669607,0.011857209686356307,5.274271761492892
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0688747641625732,0.0009005658551016586,0.004743733138450077,5.267502772370367
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0833251056553599,0.001318557679495565,0.00694307323247689,5.265657574519662
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.11284967114081668,0.002418216255693912,0.012735048276590473,5.266298349704925
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.18871911487343343,0.0067609237384545565,0.03561490431861216,5.267757143309115
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1078317549061156,0.0022084313141621363,0.011627687366132587,5.2651342568668715
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.05876653950216726,0.0006559469968418333,0.0034535061650597847,5.264916497350043
