rep,setting,assumption,hypothesis,method,lag,source_t,pvalue,reject,stat,statistic
11,power,lagged,H0l,TWFE,4,,0.9359593376190304,0,-0.12237860749617657,likelihood
12,power,lagged,H0l,RC,0,,0.06976744186046512,1,6.30238766041443,likelihood
12,power,lagged,H0l,TWFE,0,,0.029522634698131028,1,-0.5385443134819193,likelihood
12,power,lagged,H0l,RC,1,,0.03322259136212625,1,-2.95497349666128,likelihood
12,power,lagged,H0l,TWFE,1,,0.2726552936913165,0,-0.5583351657449938,likelihood
12,power,lagged,H0l,RC,2,,0.0033222591362126247,1,-7.5712537312957755,likelihood
12,power,lagged,H0l,TWFE,2,,0.20210081114936615,0,-0.9184256220573215,likelihood
12,power,lagged,H0l,RC,3,,0.0033222591362126247,1,22.88444913363917,likelihood
12,power,lagged,H0l,TWFE,3,,0.7037830413989173,0,-0.3919845759084246,likelihood
12,power,lagged,H0l,RC,4,,0.0033222591362126247,1,71.74879918186781,likelihood
12,power,lagged,H0l,TWFE,4,,0.354563388416145,0,1.7356640008957094,likelihood
13,power,lagged,H0l,RC,0,,0.22591362126245848,0,5.520521080605245,likelihood
13,power,lagged,H0l,TWFE,0,,0.01299170791047902,1,-0.8097451949678485,likelihood
13,power,lagged,H0l,RC,1,,0.026578073089700997,1,18.11515166384214,likelihood
13,power,lagged,H0l,TWFE,1,,0.08836550237229635,1,-1.1342358027871513,likelihood
13,power,lagged,H0l,RC,2,,0.0033222591362126247,1,29.785243518481593,likelihood
13,power,lagged,H0l,TWFE,2,,0.03076948463971351,1,-2.055884461555182,likelihood
13,power,lagged,H0l,RC,3,,0.7674418604651163,0,-12.400055813098845,likelihood
13,power,lagged,H0l,TWFE,3,,0.11477762262587282,0,-2.1125080221356027,likelihood
13,power,lagged,H0l,RC,4,,0.006644518272425249,1,66.77313374248413,likelihood
13,power,lagged,H0l,TWFE,4,,0.3324536740444438,0,-1.994868977973588,likelihood
14,power,lagged,H0l,RC,0,,0.19933554817275748,0,1.8353952023292615,likelihood
14,power,lagged,H0l,TWFE,0,,0.9831275015426504,0,0.004992352258912591,likelihood
14,power,lagged,H0l,RC,1,,0.0033222591362126247,1,9.504722446459539,likelihood
14,power,lagged,H0l,TWFE,1,,0.617735462017126,0,0.24343284662619324,likelihood
14,power,lagged,H0l,RC,2,,0.0033222591362126247,1,14.681184122245854,likelihood
14,power,lagged,H0l,TWFE,2,,0.7537115042570285,0,0.2187648900175092,likelihood
14,power,lagged,H0l,RC,3,,0.013289036544850499,1,25.582744236115673,likelihood
14,power,lagged,H0l,TWFE,3,,0.31842084658713377,0,1.0628339162425269,likelihood
14,power,lagged,H0l,RC,4,,0.006644518272425249,1,56.38849125435256,likelihood
14,power,lagged,H0l,TWFE,4,,0.4918471281707444,0,0.958703503635775,likelihood
15,power,lagged,H0l,RC,0,,0.19601328903654486,0,5.500500064076156,likelihood
15,power,lagged,H0l,TWFE,0,,0.29008510628692386,0,-0.2737372273471133,likelihood
15,power,lagged,H0l,RC,1,,0.2425249169435216,0,3.555089928916252,likelihood
15,power,lagged,H0l,TWFE,1,,0.6930510333009192,0,-0.20935730215706794,likelihood
15,power,lagged,H0l,RC,2,,0.016611295681063124,1,9.668330802689502,likelihood
15,power,lagged,H0l,TWFE,2,,0.6245586599841411,0,-0.36302883593016205,likelihood
15,power,lagged,H0l,RC,3,,0.18604651162790697,0,-39288.50315097769,likelihood
15,power,lagged,H0l,TWFE,3,,0.7990187786252416,0,0.26619597012611895,likelihood
15,power,lagged,H0l,RC,4,,0.8637873754152824,0,1675.5555758332723,likelihood
15,power,lagged,H0l,TWFE,4,,0.2948650981846134,0,1.8170689316244595,likelihood
