rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RC,1.0448095623858624,1.8035131594776366,0.3592814371257485,0,lagged,power,500,0.1
0,Oracle,,3.1457226960512097,0.003992015968063872,1,lagged,power,500,0.1
0,DM,,0.38245183402543703,0.10578842315369262,0,lagged,power,500,0.1
0,cDM,,0.023443886493815538,0.38922155688622756,0,lagged,power,500,0.1
0,SS,0.9956631136881872,-4.473110807509691,0.7724550898203593,0,lagged,power,500,0.1
1,RC,1.1258179849546428,3.0225217739963375,0.6606786427145709,0,lagged,power,500,0.1
1,Oracle,,5.251215778252065,0.005988023952095809,1,lagged,power,500,0.1
1,DM,,-0.5762040709015271,0.9700598802395209,0,lagged,power,500,0.1
1,cDM,,-0.08529638359653208,0.8403193612774451,0,lagged,power,500,0.1
1,SS,1.0098762526563674,0.07525582761621177,0.2155688622754491,0,lagged,power,500,0.1
2,RC,0.6959423223361152,-0.4673110686391039,0.12574850299401197,0,lagged,power,500,0.1
2,Oracle,,6.318674383323577,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,0.5251231589643495,0.06786427145708583,1,lagged,power,500,0.1
2,cDM,,-0.06275287464199926,0.8063872255489022,0,lagged,power,500,0.1
2,SS,1.1876042583117,-4.103274814262086,0.9720558882235529,0,lagged,power,500,0.1
3,RC,1.079661394853065,-5.7346535070209965,0.7305389221556886,0,lagged,power,500,0.1
3,Oracle,,7.289747286312481,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,-0.1648761344667209,0.6946107784431138,0,lagged,power,500,0.1
3,cDM,,0.018752644568124113,0.3852295409181637,0,lagged,power,500,0.1
3,SS,1.0392911342843498,-1.530611469911968,0.46107784431137727,0,lagged,power,500,0.1
4,RC,0.865628703599888,-2.1897348270670633,0.37924151696606784,0,lagged,power,500,0.1
4,Oracle,,5.763404951726998,0.001996007984031936,1,lagged,power,500,0.1
4,DM,,0.4768257159124919,0.07984031936127745,1,lagged,power,500,0.1
4,cDM,,-0.026662615793446368,0.656686626746507,0,lagged,power,500,0.1
4,SS,0.9923552543259179,-1.6490115481451255,0.3013972055888224,0,lagged,power,500,0.1
5,RC,1.3865402970692273,17.60973833695837,0.13572854291417166,0,lagged,power,500,0.1
5,Oracle,,5.830423381588973,0.003992015968063872,1,lagged,power,500,0.1
5,DM,,-0.38413584696823644,0.8962075848303394,0,lagged,power,500,0.1
