rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,DM,,2,3,0.356146917061209,0.2654690618762475,0,lagged,power,500,0.1
0,cDM,,2,3,-0.1269837600306415,0.7784431137724551,0,lagged,power,500,0.1
0,SS,0.7989914487933542,2,3,0.0696312400660517,0.4111776447105788,0,lagged,power,500,0.1
0,RC,1.0714662851023422,1,4,12.983688256795997,0.41317365269461076,0,lagged,power,500,0.1
0,Oracle,,1,4,2.2375749306727455,0.17365269461077845,0,lagged,power,500,0.1
0,DM,,1,4,0.7302117833328543,0.13972055888223553,0,lagged,power,500,0.1
0,cDM,,1,4,0.017915617290030883,0.4810379241516966,0,lagged,power,500,0.1
0,SS,1.7528834741844144,1,4,-13.896620157132,0.6447105788423154,0,lagged,power,500,0.1
1,RC,0.8056248156191069,1,0,-7.985365553747245,0.7325349301397206,0,lagged,power,500,0.1
1,Oracle,,1,0,0.703201906155245,0.03592814371257485,1,lagged,power,500,0.1
1,DM,,1,0,-0.4976862997635271,0.8662674650698603,0,lagged,power,500,0.1
1,cDM,,1,0,-0.23576766180792263,0.906187624750499,0,lagged,power,500,0.1
1,SS,0.7606361224217336,1,0,-1.0510776114553622,0.5169660678642715,0,lagged,power,500,0.1
1,RC,0.8202913599948098,2,0,11.872909503295011,0.003992015968063872,1,lagged,power,500,0.1
1,Oracle,,2,0,17.297150880052698,0.003992015968063872,1,lagged,power,500,0.1
1,DM,,2,0,0.35390114454728694,0.15568862275449102,0,lagged,power,500,0.1
1,cDM,,2,0,0.05723881033535269,0.2934131736526946,0,lagged,power,500,0.1
1,SS,0.7891306497049027,2,0,-3.324079626246681,0.8602794411177644,0,lagged,power,500,0.1
1,RC,0.8419120887648482,3,0,-8.588223859958582,0.8003992015968064,0,lagged,power,500,0.1
1,Oracle,,3,0,10.877434449161122,0.04790419161676647,1,lagged,power,500,0.1
1,DM,,3,0,-0.2456342680303566,0.7005988023952096,0,lagged,power,500,0.1
1,cDM,,3,0,0.0035505002765172725,0.40718562874251496,0,lagged,power,500,0.1
1,SS,0.7955401163802716,3,0,5.223487417446995,0.15568862275449102,0,lagged,power,500,0.1
1,RC,0.8669859369363456,4,0,10.220491319805008,0.13373253493013973,0,lagged,power,500,0.1
1,Oracle,,4,0,11.212040197675531,0.007984031936127744,1,lagged,power,500,0.1
1,DM,,4,0,-0.7778009206104146,0.9700598802395209,0,lagged,power,500,0.1
1,cDM,,4,0,-0.32179468268662326,0.9880239520958084,0,lagged,power,500,0.1
1,SS,0.8621349036482285,4,0,-1.8779566914205101,0.9640718562874252,0,lagged,power,500,0.1
1,RC,0.877092103634856,5,0,13.14549435749537,0.40718562874251496,0,lagged,power,500,0.1
1,Oracle,,5,0,18.725656563460678,0.2435129740518962,0,lagged,power,500,0.1
1,DM,,5,0,-1.0913477759649868,0.906187624750499,0,lagged,power,500,0.1
1,cDM,,5,0,0.1259027684229232,0.31736526946107785,0,lagged,power,500,0.1
1,SS,0.6682820655513949,5,0,4.206924701079008,0.49101796407185627,0,lagged,power,500,0.1
1,RC,1.0484837888666927,1,1,-0.4194906828080953,0.04590818363273453,1,lagged,power,500,0.1
1,Oracle,,1,1,-0.08894146846846734,0.18562874251497005,0,lagged,power,500,0.1
1,DM,,1,1,-0.2186324307430584,0.6726546906187625,0,lagged,power,500,0.1
1,cDM,,1,1,-0.04469295497200453,0.6007984031936128,0,lagged,power,500,0.1
1,SS,0.8240556439486919,1,1,-2.0595737602911797,0.6986027944111777,0,lagged,power,500,0.1
1,RC,1.0391014577151134,2,1,18.4670987068208,0.011976047904191617,1,lagged,power,500,0.1
1,Oracle,,2,1,11.93492293827158,0.007984031936127744,1,lagged,power,500,0.1
1,DM,,2,1,0.24659647308526772,0.25748502994011974,0,lagged,power,500,0.1
1,cDM,,2,1,-0.019691219237968464,0.5349301397205589,0,lagged,power,500,0.1
1,SS,0.8534355488493593,2,1,2.8669472352599845,0.0998003992015968,1,lagged,power,500,0.1
1,RC,1.0381528436541603,3,1,-9.370983825687226,0.7245508982035929,0,lagged,power,500,0.1
1,Oracle,,3,1,8.381212680754468,0.001996007984031936,1,lagged,power,500,0.1
1,DM,,3,1,-0.9129170916198938,0.9940119760479041,0,lagged,power,500,0.1
1,cDM,,3,1,-0.4005114492400423,0.9960079840319361,0,lagged,power,500,0.1
1,SS,0.7362677569261962,3,1,1.1918212785781535,0.43313373253493015,0,lagged,power,500,0.1
1,RC,1.0706087820653019,4,1,8.790630418710702,0.6227544910179641,0,lagged,power,500,0.1
1,Oracle,,4,1,15.633044634676077,0.17165668662674652,0,lagged,power,500,0.1
1,DM,,4,1,-1.1321251864374484,0.9261477045908184,0,lagged,power,500,0.1
1,cDM,,4,1,0.23895222208737704,0.2215568862275449,0,lagged,power,500,0.1
1,SS,0.9580341572651844,4,1,2.0619861988144548,0.7305389221556886,0,lagged,power,500,0.1
1,RC,1.095437438691903,1,2,-9.636230735127882,0.6107784431137725,0,lagged,power,500,0.1
1,Oracle,,1,2,0.48009598533411413,0.08183632734530938,1,lagged,power,500,0.1
1,DM,,1,2,-0.5629230997692315,0.872255489021956,0,lagged,power,500,0.1
1,cDM,,1,2,-0.35863127110016824,0.9900199600798403,0,lagged,power,500,0.1
1,SS,0.9713756069083017,1,2,-6.042475617586997,0.9001996007984032,0,lagged,power,500,0.1
1,RC,1.0407882660118963,2,2,29.407524868438053,0.027944111776447105,1,lagged,power,500,0.1
1,Oracle,,2,2,7.016399345399399,0.007984031936127744,1,lagged,power,500,0.1
1,DM,,2,2,-0.015443718451731703,0.5269461077844312,0,lagged,power,500,0.1
1,cDM,,2,2,-0.1449792159187222,0.8203592814371258,0,lagged,power,500,0.1
1,SS,0.9088681577825882,2,2,2.895935140493949,0.16367265469061876,0,lagged,power,500,0.1
1,RC,0.96784710138925,3,2,8.24005752709764,0.9161676646706587,0,lagged,power,500,0.1
1,Oracle,,3,2,2.0995087415595304,0.405189620758483,0,lagged,power,500,0.1
1,DM,,3,2,-1.3219334463166186,0.9680638722554891,0,lagged,power,500,0.1
1,cDM,,3,2,0.0119625955335355,0.4530938123752495,0,lagged,power,500,0.1
1,SS,0.8584505821644223,3,2,8.995251357142788,0.06387225548902195,1,lagged,power,500,0.1
1,RC,1.4343352345057587,1,3,-19.17525326164857,0.9281437125748503,0,lagged,power,500,0.1
1,Oracle,,1,3,-0.025681643711674917,0.059880239520958084,1,lagged,power,500,0.1
1,DM,,1,3,-0.7634141362900762,0.9241516966067864,0,lagged,power,500,0.1
1,cDM,,1,3,-0.3912105981921057,0.9860279441117764,0,lagged,power,500,0.1
1,SS,0.8225123332943556,1,3,4.463458209778007,0.031936127744510975,1,lagged,power,500,0.1
1,RC,1.2553042697502694,2,3,36.30742134068468,0.3073852295409182,0,lagged,power,500,0.1
1,Oracle,,2,3,4.193455644812731,0.40718562874251496,0,lagged,power,500,0.1
1,DM,,2,3,-0.37516083936812666,0.7145708582834331,0,lagged,power,500,0.1
1,cDM,,2,3,0.3539138330877771,0.02594810379241517,1,lagged,power,500,0.1
1,SS,0.9093000064695909,2,3,-1.5093396529003167,0.37325349301397204,0,lagged,power,500,0.1
1,RC,1.3167354061320673,1,4,-10.89046719730926,0.626746506986028,0,lagged,power,500,0.1
1,Oracle,,1,4,0.24536737100264516,0.6047904191616766,0,lagged,power,500,0.1
1,DM,,1,4,-1.328539467789992,0.9620758483033932,0,lagged,power,500,0.1
1,cDM,,1,4,-0.1536874305359066,0.7904191616766467,0,lagged,power,500,0.1
1,SS,1.5407728514101549,1,4,-4.701105309678743,0.013972055888223553,1,lagged,power,500,0.1
2,RC,0.8239852113086561,1,0,0.9215459883086166,0.06387225548902195,1,lagged,power,500,0.1
2,Oracle,,1,0,4.35763483786792,0.02594810379241517,1,lagged,power,500,0.1
2,DM,,1,0,0.29017746767963093,0.2055888223552894,0,lagged,power,500,0.1
2,cDM,,1,0,0.13893108500975943,0.20958083832335328,0,lagged,power,500,0.1
2,SS,0.7864250193489506,1,0,-2.1509099977357153,0.3972055888223553,0,lagged,power,500,0.1
2,RC,0.849149973966802,2,0,9.261934321627749,0.003992015968063872,1,lagged,power,500,0.1
2,Oracle,,2,0,23.703372552863748,0.003992015968063872,1,lagged,power,500,0.1
2,DM,,2,0,-0.04149772005280351,0.5089820359281437,0,lagged,power,500,0.1
2,cDM,,2,0,0.04230039499520276,0.3712574850299401,0,lagged,power,500,0.1
2,SS,0.7463126620011012,2,0,-0.39505038405849985,0.14770459081836326,0,lagged,power,500,0.1
2,RC,0.9110271761671951,3,0,-2.68027457772769,0.26147704590818366,0,lagged,power,500,0.1
2,Oracle,,3,0,20.677862767445017,0.005988023952095809,1,lagged,power,500,0.1
2,DM,,3,0,0.46056231317682866,0.1157684630738523,0,lagged,power,500,0.1
2,cDM,,3,0,0.09267083004630848,0.23952095808383234,0,lagged,power,500,0.1
2,SS,0.7978723799222517,3,0,-2.885224334014816,0.9520958083832335,0,lagged,power,500,0.1
2,RC,0.9505979822747055,4,0,-12.92809497425046,0.936127744510978,0,lagged,power,500,0.1
2,Oracle,,4,0,2.476891339501842,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,4,0,-0.021546287040132728,0.5089820359281437,0,lagged,power,500,0.1
2,cDM,,4,0,-0.19809972944436072,0.9181636726546906,0,lagged,power,500,0.1
2,SS,0.7984993593456883,4,0,1.3813784450272277,0.6167664670658682,0,lagged,power,500,0.1
2,RC,1.098161318595192,5,0,-2.1764592249448986,0.1437125748502994,0,lagged,power,500,0.1
2,Oracle,,5,0,22.17416157712783,0.021956087824351298,1,lagged,power,500,0.1
2,DM,,5,0,1.375803592310414,0.027944111776447105,1,lagged,power,500,0.1
2,cDM,,5,0,-0.1835905421673902,0.8023952095808383,0,lagged,power,500,0.1
2,SS,0.9495117827868396,5,0,4.6137137638268095,0.5728542914171657,0,lagged,power,500,0.1
2,RC,0.6792540125861366,1,1,-1.946516282765024,0.41317365269461076,0,lagged,power,500,0.1
2,Oracle,,1,1,4.743449372627522,0.011976047904191617,1,lagged,power,500,0.1
2,DM,,1,1,0.11511762015843066,0.3772455089820359,0,lagged,power,500,0.1
2,cDM,,1,1,0.025981347263849108,0.4311377245508982,0,lagged,power,500,0.1
2,SS,0.8844711184551793,1,1,-3.270670136684182,0.5149700598802395,0,lagged,power,500,0.1
2,RC,0.6923634084196046,2,1,2.4628978095919063,0.2934131736526946,0,lagged,power,500,0.1
2,Oracle,,2,1,4.650183217033084,0.05588822355289421,1,lagged,power,500,0.1
2,DM,,2,1,-0.06188059742631896,0.5848303393213573,0,lagged,power,500,0.1
2,cDM,,2,1,0.0246686673535464,0.4091816367265469,0,lagged,power,500,0.1
2,SS,0.8034267169125285,2,1,-2.5854927146184425,0.9141716566866267,0,lagged,power,500,0.1
2,RC,0.8172834746077465,3,1,7.07009882933005,0.0658682634730539,1,lagged,power,500,0.1
2,Oracle,,3,1,14.744687523030674,0.00998003992015968,1,lagged,power,500,0.1
2,DM,,3,1,0.6933141354476259,0.0658682634730539,1,lagged,power,500,0.1
2,cDM,,3,1,0.15830780937502176,0.16367265469061876,0,lagged,power,500,0.1
2,SS,0.8678539239184836,3,1,5.269927295424923,0.47305389221556887,0,lagged,power,500,0.1
2,RC,0.2951650807037206,4,1,0.6070340895375614,0.3912175648702595,0,lagged,power,500,0.1
2,Oracle,,4,1,-0.9920651560818278,0.2874251497005988,0,lagged,power,500,0.1
2,DM,,4,1,1.1119101519769041,0.0658682634730539,1,lagged,power,500,0.1
2,cDM,,4,1,-0.133260940189474,0.7564870259481038,0,lagged,power,500,0.1
2,SS,0.7552498852173652,4,1,9.384077928332108,0.5249500998003992,0,lagged,power,500,0.1
2,RC,0.6138127908671052,1,2,1.3509347789100177,0.09580838323353294,1,lagged,power,500,0.1
2,Oracle,,1,2,-1.6966945457938232,0.4491017964071856,0,lagged,power,500,0.1
2,DM,,1,2,0.1463034365541125,0.40718562874251496,0,lagged,power,500,0.1
2,cDM,,1,2,-0.011450701121297063,0.5269461077844312,0,lagged,power,500,0.1
2,SS,1.0299929505739691,1,2,0.012292191528366692,0.34930139720558884,0,lagged,power,500,0.1
2,RC,0.657055032291266,2,2,-0.06906402673916717,0.2694610778443114,0,lagged,power,500,0.1
2,Oracle,,2,2,-0.8844328948224941,0.1217564870259481,0,lagged,power,500,0.1
2,DM,,2,2,0.30336306588057294,0.28542914171656686,0,lagged,power,500,0.1
2,cDM,,2,2,0.08601248347664397,0.31736526946107785,0,lagged,power,500,0.1
2,SS,0.9343236129563813,2,2,1.96126179010151,0.5169660678642715,0,lagged,power,500,0.1
2,RC,0.44640752611695556,3,2,-0.8160598670604,0.31137724550898205,0,lagged,power,500,0.1
2,Oracle,,3,2,8.955254611057919,0.007984031936127744,1,lagged,power,500,0.1
2,DM,,3,2,1.1379614431253533,0.05189620758483034,1,lagged,power,500,0.1
2,cDM,,3,2,-0.38261373210472405,0.9780439121756487,0,lagged,power,500,0.1
2,SS,0.8840705435495396,3,2,8.531650022896493,0.24750499001996007,0,lagged,power,500,0.1
2,RC,0.775758080210751,1,3,-0.104874024993029,0.10778443113772455,0,lagged,power,500,0.1
2,Oracle,,1,3,2.5709508669499868,0.06986027944111776,1,lagged,power,500,0.1
2,DM,,1,3,0.5987733397732673,0.18363273453093812,0,lagged,power,500,0.1
2,cDM,,1,3,0.11987271593488928,0.25349301397205587,0,lagged,power,500,0.1
2,SS,1.3866295022226227,1,3,-13.198561308516165,0.9680638722554891,0,lagged,power,500,0.1
2,RC,0.4610365758761314,2,3,0.7285823630002517,0.18762475049900199,0,lagged,power,500,0.1
2,Oracle,,2,3,8.206631873017997,0.011976047904191617,1,lagged,power,500,0.1
2,DM,,2,3,0.792338275127763,0.10978043912175649,0,lagged,power,500,0.1
2,cDM,,2,3,-0.33639660347659933,0.9740518962075848,0,lagged,power,500,0.1
2,SS,1.1552179969709826,2,3,2.9596041679548613,0.14570858283433133,0,lagged,power,500,0.1
2,RC,0.6699027777377544,1,4,-3.3317887252622342,0.36327345309381237,0,lagged,power,500,0.1
2,Oracle,,1,4,3.615323135706396,0.02594810379241517,1,lagged,power,500,0.1
2,DM,,1,4,0.976147147773593,0.12574850299401197,0,lagged,power,500,0.1
2,cDM,,1,4,-0.38462620458136476,0.9540918163672655,0,lagged,power,500,0.1
2,SS,2.0668513260720522,1,4,-21.210872260927836,0.6966067864271457,0,lagged,power,500,0.1
3,RC,0.9676208629740162,1,0,-6.379430028928006,0.720558882235529,0,lagged,power,500,0.1
3,Oracle,,1,0,3.1731210009634374,0.005988023952095809,1,lagged,power,500,0.1
3,DM,,1,0,-0.08889025049112304,0.5568862275449101,0,lagged,power,500,0.1
3,cDM,,1,0,-0.08160430413093497,0.7045908183632734,0,lagged,power,500,0.1
3,SS,0.6949805199326052,1,0,-0.1473521582466239,0.18562874251497005,0,lagged,power,500,0.1
3,RC,0.9695972412861381,2,0,-16.31861525625483,0.906187624750499,0,lagged,power,500,0.1
3,Oracle,,2,0,8.496234120272199,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,2,0,-0.5368803744372173,0.9341317365269461,0,lagged,power,500,0.1
3,cDM,,2,0,0.007906041351259756,0.49500998003992014,0,lagged,power,500,0.1
3,SS,0.7226761007042687,2,0,1.1290275227050535,0.10179640718562874,0,lagged,power,500,0.1
3,RC,0.9113910850265501,3,0,-5.559986505021799,0.8223552894211577,0,lagged,power,500,0.1
3,Oracle,,3,0,11.406633244777959,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,3,0,-0.9695292758844463,0.9920159680638723,0,lagged,power,500,0.1
3,cDM,,3,0,-0.08362239562485295,0.7265469061876247,0,lagged,power,500,0.1
3,SS,0.7656281319293892,3,0,1.5393254711552768,0.31137724550898205,0,lagged,power,500,0.1
3,RC,0.9007055419766583,4,0,-5.451810309554147,0.998003992015968,0,lagged,power,500,0.1
3,Oracle,,4,0,4.412707029755628,0.05788423153692615,1,lagged,power,500,0.1
3,DM,,4,0,-0.5084502028461362,0.8542914171656687,0,lagged,power,500,0.1
3,cDM,,4,0,-0.2070609872061071,0.9121756487025948,0,lagged,power,500,0.1
3,SS,0.7995196043966932,4,0,-0.9636221065084586,0.8582834331337326,0,lagged,power,500,0.1
3,RC,0.8446487965704346,5,0,4.522130432601646,0.22554890219560877,0,lagged,power,500,0.1
3,Oracle,,5,0,16.90414610581996,0.23353293413173654,0,lagged,power,500,0.1
3,DM,,5,0,1.515111057830136,0.013972055888223553,1,lagged,power,500,0.1
3,cDM,,5,0,0.1433513514222565,0.24151696606786427,0,lagged,power,500,0.1
3,SS,0.7455324078634433,5,0,0.5247546999845171,0.8662674650698603,0,lagged,power,500,0.1
3,RC,0.9416954778486699,1,1,-4.573326232707765,0.48502994011976047,0,lagged,power,500,0.1
3,Oracle,,1,1,2.572447145273917,0.023952095808383235,1,lagged,power,500,0.1
3,DM,,1,1,-0.07199887393932775,0.5409181636726547,0,lagged,power,500,0.1
3,cDM,,1,1,-0.015570308491595358,0.5089820359281437,0,lagged,power,500,0.1
3,SS,0.7603913047349858,1,1,-0.7175143885987859,0.2435129740518962,0,lagged,power,500,0.1
3,RC,1.0036337679850542,2,1,-9.6657891625687,0.9540918163672655,0,lagged,power,500,0.1
3,Oracle,,2,1,10.203889444053697,0.013972055888223553,1,lagged,power,500,0.1
3,DM,,2,1,-0.6269221885088234,0.9580838323353293,0,lagged,power,500,0.1
3,cDM,,2,1,-0.0007204608471372961,0.5129740518962076,0,lagged,power,500,0.1
3,SS,0.7720880475671614,2,1,-3.2703156529098365,0.405189620758483,0,lagged,power,500,0.1
3,RC,0.8961526828139361,3,1,5.715764120086369,0.6726546906187625,0,lagged,power,500,0.1
3,Oracle,,3,1,17.817978900495678,0.027944111776447105,1,lagged,power,500,0.1
3,DM,,3,1,-0.8708893846764554,0.9680638722554891,0,lagged,power,500,0.1
3,cDM,,3,1,0.026997719797690327,0.43313373253493015,0,lagged,power,500,0.1
3,SS,0.7854535193574884,3,1,-2.24746796530681,0.9301397205588823,0,lagged,power,500,0.1
3,RC,0.908603877045885,4,1,7.842194167504973,0.6586826347305389,0,lagged,power,500,0.1
3,Oracle,,4,1,12.016695061635737,0.20958083832335328,0,lagged,power,500,0.1
3,DM,,4,1,0.7961770961086798,0.09181636726546906,1,lagged,power,500,0.1
3,cDM,,4,1,0.09543032192388462,0.32934131736526945,0,lagged,power,500,0.1
3,SS,0.803398997859365,4,1,4.438629275671393,0.688622754491018,0,lagged,power,500,0.1
3,RC,0.9745412764556833,1,2,-15.517876087937694,0.9141716566866267,0,lagged,power,500,0.1
3,Oracle,,1,2,5.453219828885631,0.0658682634730539,1,lagged,power,500,0.1
3,DM,,1,2,-0.17590185735926195,0.6127744510978044,0,lagged,power,500,0.1
3,cDM,,1,2,0.0982977653400611,0.3333333333333333,0,lagged,power,500,0.1
3,SS,0.8903082309307963,1,2,0.4735816694883046,0.13972055888223553,0,lagged,power,500,0.1
3,RC,1.0175006600988097,2,2,-7.68742653265284,0.9321357285429142,0,lagged,power,500,0.1
3,Oracle,,2,2,11.03492617939291,0.013972055888223553,1,lagged,power,500,0.1
3,DM,,2,2,-1.042305073841684,0.9940119760479041,0,lagged,power,500,0.1
3,cDM,,2,2,-0.10055049133342009,0.7544910179640718,0,lagged,power,500,0.1
3,SS,0.8239632082999537,2,2,-6.966470157625684,0.936127744510978,0,lagged,power,500,0.1
3,RC,1.109501170544956,3,2,6.50836079314831,0.49700598802395207,0,lagged,power,500,0.1
3,Oracle,,3,2,9.898879621359859,0.3413173652694611,0,lagged,power,500,0.1
3,DM,,3,2,0.044673318617978186,0.45708582834331335,0,lagged,power,500,0.1
3,cDM,,3,2,0.20449756652383416,0.14570858283433133,0,lagged,power,500,0.1
3,SS,0.9080995368677268,3,2,4.628786627646582,0.49500998003992014,0,lagged,power,500,0.1
3,RC,1.2361218863816912,1,3,-26.22269058720174,0.8942115768463074,0,lagged,power,500,0.1
3,Oracle,,1,3,8.19531171248678,0.059880239520958084,1,lagged,power,500,0.1
3,DM,,1,3,-0.3569992272061012,0.7225548902195609,0,lagged,power,500,0.1
3,cDM,,1,3,0.05504431080263388,0.38323353293413176,0,lagged,power,500,0.1
3,SS,0.8777910939659771,1,3,-2.9146693621559523,0.8862275449101796,0,lagged,power,500,0.1
3,RC,1.3460397230269054,2,3,2.3536792256331047,0.6926147704590818,0,lagged,power,500,0.1
3,Oracle,,2,3,3.0040807945469052,0.2874251497005988,0,lagged,power,500,0.1
3,DM,,2,3,-0.020466698928353344,0.48902195608782434,0,lagged,power,500,0.1
3,cDM,,2,3,0.05208465937500574,0.42115768463073855,0,lagged,power,500,0.1
3,SS,1.1358500735720154,2,3,6.613475255790332,0.4431137724550898,0,lagged,power,500,0.1
3,RC,0.4230867702225373,1,4,-5.16528296815388,0.5788423153692615,0,lagged,power,500,0.1
3,Oracle,,1,4,2.5220440299834976,0.31137724550898205,0,lagged,power,500,0.1
3,DM,,1,4,0.44012991856132255,0.26746506986027946,0,lagged,power,500,0.1
3,cDM,,1,4,0.08680887961928341,0.31736526946107785,0,lagged,power,500,0.1
3,SS,1.7735582525790858,1,4,-8.848352512578707,0.4351297405189621,0,lagged,power,500,0.1
4,RC,0.7850399791466782,1,0,-3.1113449471693517,0.7904191616766467,0,lagged,power,500,0.1
4,Oracle,,1,0,1.8310277711186047,0.04590818363273453,1,lagged,power,500,0.1
4,DM,,1,0,0.6193566340470203,0.09381237524950099,1,lagged,power,500,0.1
4,cDM,,1,0,-0.09517341252418694,0.6746506986027944,0,lagged,power,500,0.1
