rep,method,rmse,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RV,0.9610474811006281,0,26.83513565308811,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,0,27.248125340617626,0.001996007984031936,1,static,power,500,0.1
0,DM,,0,-0.04521569300938592,0.6007984031936128,0,static,power,500,0.1
0,cDM,,0,0.05329297041936352,0.19760479041916168,0,static,power,500,0.1
0,SS,0.6222811787561484,0,4.571744967154699,0.001996007984031936,1,static,power,500,0.1
0,RV,0.989282370740452,1,31.850756795375204,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,1,34.15563109153223,0.001996007984031936,1,static,power,500,0.1
0,DM,,1,-0.05887701378003294,0.6307385229540918,0,static,power,500,0.1
0,cDM,,1,0.081083116867527,0.16966067864271456,0,static,power,500,0.1
0,SS,0.759323805551857,1,3.997227765253446,0.003992015968063872,1,static,power,500,0.1
0,RV,0.9410776549292384,2,32.55946191092867,0.001996007984031936,1,static,power,500,0.1
0,Oracle,,2,29.035059237175478,0.001996007984031936,1,static,power,500,0.1
0,DM,,2,-0.16333491573974976,0.7425149700598802,0,static,power,500,0.1
0,cDM,,2,0.05883100320165877,0.2954091816367265,0,static,power,500,0.1
0,SS,0.9755976786334019,2,0.8145255978888932,0.13572854291417166,0,static,power,500,0.1
0,RV,0.8218385176188115,3,19.529503832134065,0.023952095808383235,1,static,power,500,0.1
0,Oracle,,3,15.296230905472036,0.001996007984031936,1,static,power,500,0.1
0,DM,,3,-0.18758751768885537,0.6666666666666666,0,static,power,500,0.1
0,cDM,,3,0.05792418501543578,0.32335329341317365,0,static,power,500,0.1
0,SS,1.3470068276605747,3,6.300995258709122,0.12974051896207583,0,static,power,500,0.1
0,RV,0.8637581323738974,4,13.486530308122212,0.08982035928143713,1,static,power,500,0.1
0,Oracle,,4,5.920487644875423,0.043912175648702596,1,static,power,500,0.1
0,DM,,4,-0.6629392364870161,0.8542914171656687,0,static,power,500,0.1
0,cDM,,4,-0.05939660494326534,0.6407185628742516,0,static,power,500,0.1
0,SS,1.9673992583209807,4,-14.244191495475192,0.4810379241516966,0,static,power,500,0.1
1,RV,0.945610563658659,0,5.644577278668079,0.003992015968063872,1,static,power,500,0.1
1,Oracle,,0,15.988041029779476,0.001996007984031936,1,static,power,500,0.1
1,DM,,0,-0.07162428714126898,0.6427145708582834,0,static,power,500,0.1
1,cDM,,0,0.04955264384318764,0.20958083832335328,0,static,power,500,0.1
1,SS,0.9525462756325863,0,0.06308433882917992,0.6666666666666666,0,static,power,500,0.1
1,RV,0.9321780193782331,1,1.8095268381017755,0.0499001996007984,1,static,power,500,0.1
1,Oracle,,1,12.396746903664857,0.001996007984031936,1,static,power,500,0.1
