rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
3,SS,0.8181444923193776,1,0,1.4015102742068886,0.07784431137724551,1,static,power,500,0.1
3,RV,0.9634497727379396,2,0,16.93087544293632,0.011976047904191617,1,static,power,500,0.1
3,Oracle,,2,0,55.898346226769974,0.001996007984031936,1,static,power,500,0.1
3,DM,,2,0,0.9284986119401086,0.005988023952095809,1,static,power,500,0.1
3,cDM,,2,0,0.0017433997071987402,0.4550898203592814,0,static,power,500,0.1
3,SS,0.830593565188158,2,0,-0.5884664156757609,0.37524950099800397,0,static,power,500,0.1
3,RV,0.8826007471432925,3,0,3.1604079478370624,0.3033932135728543,0,static,power,500,0.1
3,Oracle,,3,0,26.749461980926412,0.001996007984031936,1,static,power,500,0.1
3,DM,,3,0,0.7598165657031232,0.023952095808383235,1,static,power,500,0.1
3,cDM,,3,0,0.09487600465451387,0.2375249500998004,0,static,power,500,0.1
3,SS,0.7809546524291824,3,0,-0.35933462145179496,0.4471057884231537,0,static,power,500,0.1
3,RV,0.8617720599351454,4,0,10.957723397357924,0.10978043912175649,0,static,power,500,0.1
3,Oracle,,4,0,9.88603375003989,0.001996007984031936,1,static,power,500,0.1
3,DM,,4,0,-0.297250491844697,0.782435129740519,0,static,power,500,0.1
3,cDM,,4,0,-0.16007857199493536,0.8822355289421158,0,static,power,500,0.1
3,SS,0.8299719069897826,4,0,1.8304514585119098,0.6127744510978044,0,static,power,500,0.1
3,RV,1.0426458873328592,5,0,38.35879496982001,0.015968063872255488,1,static,power,500,0.1
3,Oracle,,5,0,51.79770740193065,0.033932135728542916,1,static,power,500,0.1
3,DM,,5,0,0.9778346324072806,0.07584830339321358,1,static,power,500,0.1
3,cDM,,5,0,0.15946517868548743,0.20958083832335328,0,static,power,500,0.1
3,SS,0.9576540020231661,5,0,2.0837165534233084,0.3872255489021956,0,static,power,500,0.1
3,RV,0.8406592310909132,1,1,4.242204168027916,0.10179640718562874,0,static,power,500,0.1
3,Oracle,,1,1,13.023222750463102,0.001996007984031936,1,static,power,500,0.1
3,DM,,1,1,0.5998612378459571,0.05588822355289421,1,static,power,500,0.1
3,cDM,,1,1,0.22713942205822307,0.06387225548902195,1,static,power,500,0.1
3,SS,0.8696673491887307,1,1,-3.9964165558232994,0.8223552894211577,0,static,power,500,0.1
3,RV,0.9720733398050434,2,1,27.165067614256742,0.013972055888223553,1,static,power,500,0.1
3,Oracle,,2,1,33.46593121038224,0.001996007984031936,1,static,power,500,0.1
3,DM,,2,1,1.1709127311865735,0.001996007984031936,1,static,power,500,0.1
3,cDM,,2,1,0.011942523144184647,0.469061876247505,0,static,power,500,0.1
3,SS,0.9520691435263181,2,1,-1.4829161954001773,0.5089820359281437,0,static,power,500,0.1
3,RV,1.0000964428191257,3,1,-3.001911096678427,0.35728542914171657,0,static,power,500,0.1
3,Oracle,,3,1,18.58701122787522,0.001996007984031936,1,static,power,500,0.1
3,DM,,3,1,0.6693937357048251,0.0499001996007984,1,static,power,500,0.1
3,cDM,,3,1,-0.07181368731501822,0.6786427145708582,0,static,power,500,0.1
3,SS,0.9257523045799967,3,1,-1.1401697841931802,0.9481037924151696,0,static,power,500,0.1
3,RV,0.4805176729056214,4,1,8.832447073979715,0.1377245508982036,0,static,power,500,0.1
3,Oracle,,4,1,7.831434394721109,0.13972055888223553,0,static,power,500,0.1
3,DM,,4,1,0.4873370122055827,0.24151696606786427,0,static,power,500,0.1
3,cDM,,4,1,0.10078190508456736,0.3093812375249501,0,static,power,500,0.1
3,SS,0.6209542376868193,4,1,5.876126042874718,0.5329341317365269,0,static,power,500,0.1
3,RV,0.8076746877060049,1,2,12.56438147639505,0.04590818363273453,1,static,power,500,0.1
3,Oracle,,1,2,18.88989051229452,0.00998003992015968,1,static,power,500,0.1
3,DM,,1,2,1.0284943936683815,0.013972055888223553,1,static,power,500,0.1
3,cDM,,1,2,0.4095492697552219,0.00998003992015968,1,static,power,500,0.1
3,SS,1.1241696478126606,1,2,-9.735535221799928,0.9301397205588823,0,static,power,500,0.1
3,RV,1.1101857473783543,2,2,36.30907827268452,0.007984031936127744,1,static,power,500,0.1
3,Oracle,,2,2,43.370323880442356,0.001996007984031936,1,static,power,500,0.1
3,DM,,2,2,1.0848804154648921,0.00998003992015968,1,static,power,500,0.1
3,cDM,,2,2,-0.1542336672076821,0.8662674650698603,0,static,power,500,0.1
3,SS,1.2808410685104223,2,2,-3.29467677684649,0.9520958083832335,0,static,power,500,0.1
3,RV,0.8124860532540289,3,2,16.255879073373542,0.07784431137724551,1,static,power,500,0.1
3,Oracle,,3,2,17.101126089673,0.07584830339321358,1,static,power,500,0.1
3,DM,,3,2,1.516178651048615,0.005988023952095809,1,static,power,500,0.1
3,cDM,,3,2,0.1637823224149429,0.22954091816367264,0,static,power,500,0.1
3,SS,0.9558507467421944,3,2,6.468338913500997,0.7964071856287425,0,static,power,500,0.1
3,RV,0.930336811275628,1,3,11.424086988560255,0.10179640718562874,0,static,power,500,0.1
3,Oracle,,1,3,21.572027545029954,0.00998003992015968,1,static,power,500,0.1
3,DM,,1,3,0.6796186066296158,0.08782435129740519,1,static,power,500,0.1
3,cDM,,1,3,0.09389947304224636,0.25948103792415167,0,static,power,500,0.1
3,SS,1.2805332939776,1,3,-6.098235867739425,0.936127744510978,0,static,power,500,0.1
3,RV,1.0233927649261807,2,3,40.930317847016724,0.015968063872255488,1,static,power,500,0.1
3,Oracle,,2,3,35.981497951732536,0.023952095808383235,1,static,power,500,0.1
3,DM,,2,3,1.938965482619146,0.001996007984031936,1,static,power,500,0.1
3,cDM,,2,3,0.00949419282476828,0.469061876247505,0,static,power,500,0.1
3,SS,1.2556077669200758,2,3,2.1693739698434777,0.8063872255489022,0,static,power,500,0.1
3,RV,0.46986307322325105,1,4,17.374405775095646,0.015968063872255488,1,static,power,500,0.1
3,Oracle,,1,4,21.763569002718572,0.04790419161676647,1,static,power,500,0.1
3,DM,,1,4,1.309408816271042,0.043912175648702596,1,static,power,500,0.1
3,cDM,,1,4,0.07481912280190223,0.37325349301397204,0,static,power,500,0.1
3,SS,1.4047976112001335,1,4,-7.47618340140688,0.7864271457085829,0,static,power,500,0.1
4,RV,0.9646237332587477,1,0,8.8785075264225,0.001996007984031936,1,static,power,500,0.1
4,Oracle,,1,0,8.641013979715789,0.00998003992015968,1,static,power,500,0.1
4,DM,,1,0,-0.3617172402626341,0.8323353293413174,0,static,power,500,0.1
4,cDM,,1,0,0.05690040494778632,0.3592814371257485,0,static,power,500,0.1
4,SS,0.842571211912811,1,0,-2.8244092811089465,0.780439121756487,0,static,power,500,0.1
4,RV,0.9712275458595501,2,0,18.211256836620535,0.011976047904191617,1,static,power,500,0.1
4,Oracle,,2,0,32.02069960618252,0.001996007984031936,1,static,power,500,0.1
4,DM,,2,0,-0.20613943843190266,0.720558882235529,0,static,power,500,0.1
4,cDM,,2,0,0.02516522156442628,0.405189620758483,0,static,power,500,0.1
4,SS,0.8393466579624255,2,0,2.086440404884992,0.10179640718562874,0,static,power,500,0.1
4,RV,0.9833672762984059,3,0,15.437028231917417,0.10179640718562874,0,static,power,500,0.1
4,Oracle,,3,0,28.877085946609775,0.003992015968063872,1,static,power,500,0.1
4,DM,,3,0,-0.0955222836549753,0.6107784431137725,0,static,power,500,0.1
4,cDM,,3,0,0.19143431217396253,0.07784431137724551,1,static,power,500,0.1
4,SS,0.830619528680306,3,0,-0.5587870813577882,0.716566866267465,0,static,power,500,0.1
