rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
10,SS,0.9580658083169944,-0.9865743728231691,0.313373253493014,0,lagged,power,500,0.1
11,RC,0.8903226969025396,0.26295652678457804,0.023952095808383235,1,lagged,power,500,0.1
11,Oracle,,14.814444913416647,0.001996007984031936,1,lagged,power,500,0.1
11,DM,,-0.0685002184313556,0.6147704590818364,0,lagged,power,500,0.1
11,cDM,,0.10258152379652881,0.031936127744510975,1,lagged,power,500,0.1
11,SS,0.8530875081898476,5.895699936519082,0.00998003992015968,1,lagged,power,500,0.1
12,RC,0.8250247744122371,-2.0953877703015693,0.09780439121756487,1,lagged,power,500,0.1
12,Oracle,,12.697176129623333,0.001996007984031936,1,lagged,power,500,0.1
12,DM,,-0.6945678563228851,0.9960079840319361,0,lagged,power,500,0.1
12,cDM,,0.06469820989524291,0.14770459081836326,0,lagged,power,500,0.1
12,SS,0.7548768526063901,2.4511604253873025,0.16167664670658682,0,lagged,power,500,0.1
13,RC,0.5482967285083676,6.2121730049301105,0.007984031936127744,1,lagged,power,500,0.1
13,Oracle,,13.280882050346321,0.001996007984031936,1,lagged,power,500,0.1
13,DM,,-0.14716014992797427,0.720558882235529,0,lagged,power,500,0.1
13,cDM,,0.08826892389441424,0.0718562874251497,1,lagged,power,500,0.1
13,SS,0.9242856834273305,1.1659088520095018,0.3772455089820359,0,lagged,power,500,0.1
14,RC,0.911759169396603,-6.0838014270793375,0.281437125748503,0,lagged,power,500,0.1
14,Oracle,,12.288767858071052,0.001996007984031936,1,lagged,power,500,0.1
14,DM,,0.17626920273542848,0.2435129740518962,0,lagged,power,500,0.1
14,cDM,,-0.07796988835444134,0.8902195608782435,0,lagged,power,500,0.1
14,SS,1.0406342177202035,-0.8399733211435553,0.49700598802395207,0,lagged,power,500,0.1
15,RC,0.6930384210916952,-0.32463986696948105,0.2275449101796407,0,lagged,power,500,0.1
15,Oracle,,9.32555983329486,0.003992015968063872,1,lagged,power,500,0.1
15,DM,,-0.23443947049005356,0.8223552894211577,0,lagged,power,500,0.1
15,cDM,,-0.052996677777926576,0.8223552894211577,0,lagged,power,500,0.1
15,SS,1.011038094239398,-2.965751022314666,0.5708582834331337,0,lagged,power,500,0.1
16,RC,0.7033799326728527,2.8875533045952433,0.003992015968063872,1,lagged,power,500,0.1
16,Oracle,,12.52518088441727,0.001996007984031936,1,lagged,power,500,0.1
16,DM,,0.14831008964850886,0.2694610778443114,0,lagged,power,500,0.1
16,cDM,,0.11491059897635789,0.02594810379241517,1,lagged,power,500,0.1
16,SS,0.9478689926343613,-1.3397273090965627,0.4810379241516966,0,lagged,power,500,0.1
17,RC,0.5440778735026662,14.038914771128432,0.001996007984031936,1,lagged,power,500,0.1
17,Oracle,,15.486741608034535,0.001996007984031936,1,lagged,power,500,0.1
17,DM,,-0.3152910762185523,0.9021956087824351,0,lagged,power,500,0.1
17,cDM,,-0.03118802645013647,0.6926147704590818,0,lagged,power,500,0.1
17,SS,0.9175965615738784,-4.99877099362498,0.6067864271457086,0,lagged,power,500,0.1
18,RC,0.8010709036398365,1.3805426194024832,0.005988023952095809,1,lagged,power,500,0.1
18,Oracle,,13.375105126518744,0.001996007984031936,1,lagged,power,500,0.1
18,DM,,0.42487670711861064,0.043912175648702596,1,lagged,power,500,0.1
18,cDM,,0.06440379041055835,0.14770459081836326,0,lagged,power,500,0.1
18,SS,0.9937925371139488,-4.167415867719816,0.9041916167664671,0,lagged,power,500,0.1
19,RC,0.7281299549443394,2.2289637104171485,0.05389221556886228,1,lagged,power,500,0.1
19,Oracle,,11.606777558718557,0.001996007984031936,1,lagged,power,500,0.1
19,DM,,0.24636354474093025,0.20958083832335328,0,lagged,power,500,0.1
19,cDM,,0.03578874004775535,0.2834331337325349,0,lagged,power,500,0.1
19,SS,1.3501042894668172,-2.734600324390371,0.47704590818363274,0,lagged,power,500,0.1
20,RC,0.8621388223635382,-4.061208472165558,0.8083832335329342,0,lagged,power,500,0.1
20,Oracle,,12.881366706591171,0.001996007984031936,1,lagged,power,500,0.1
20,DM,,0.06982629251559744,0.41317365269461076,0,lagged,power,500,0.1
20,cDM,,-0.03629712126232734,0.6826347305389222,0,lagged,power,500,0.1
20,SS,1.0356399270371457,-0.7507912400351728,0.19760479041916168,0,lagged,power,500,0.1
21,RC,0.7306979264175921,20.98181867379973,0.001996007984031936,1,lagged,power,500,0.1
21,Oracle,,20.02903587113431,0.001996007984031936,1,lagged,power,500,0.1
21,DM,,0.1522061569074304,0.27345309381237526,0,lagged,power,500,0.1
21,cDM,,0.03552272157629217,0.25349301397205587,0,lagged,power,500,0.1
21,SS,0.7927176609158835,-0.2225873128525741,0.05189620758483034,1,lagged,power,500,0.1
22,RC,0.6813479217948811,5.766213298066107,0.001996007984031936,1,lagged,power,500,0.1
22,Oracle,,22.89479800115516,0.001996007984031936,1,lagged,power,500,0.1
22,DM,,0.001201444437471466,0.47904191616766467,0,lagged,power,500,0.1
22,cDM,,0.028741339615552735,0.3033932135728543,0,lagged,power,500,0.1
22,SS,1.1961550193375075,-6.61411496873896,0.9700598802395209,0,lagged,power,500,0.1
23,RC,0.873986898408964,-4.2338650136350555,0.28542914171656686,0,lagged,power,500,0.1
23,Oracle,,9.12812938947972,0.001996007984031936,1,lagged,power,500,0.1
23,DM,,-0.295801716076966,0.8922155688622755,0,lagged,power,500,0.1
23,cDM,,-0.030723912463427497,0.7385229540918163,0,lagged,power,500,0.1
23,SS,1.1235404333895531,-1.5284082792025664,0.6467065868263473,0,lagged,power,500,0.1
24,RC,0.7841953382629032,4.156857386428434,0.09381237524950099,1,lagged,power,500,0.1
24,Oracle,,13.528844192454958,0.001996007984031936,1,lagged,power,500,0.1
24,DM,,0.2554934238244953,0.17764471057884232,0,lagged,power,500,0.1
24,cDM,,-0.11128071111879426,0.9640718562874252,0,lagged,power,500,0.1
24,SS,0.7668904863339616,-1.4885414593703061,0.25349301397205587,0,lagged,power,500,0.1
25,RC,0.668705322897797,5.750767728101813,0.023952095808383235,1,lagged,power,500,0.1
25,Oracle,,17.588155965901414,0.001996007984031936,1,lagged,power,500,0.1
25,DM,,0.01716032654934423,0.5169660678642715,0,lagged,power,500,0.1
25,cDM,,0.046691996865662964,0.2315369261477046,0,lagged,power,500,0.1
25,SS,0.9562207642549376,0.6956197914430092,0.06387225548902195,1,lagged,power,500,0.1
26,RC,0.73685101261829,-3.0062781932415232,0.22355289421157684,0,lagged,power,500,0.1
26,Oracle,,13.706097169589441,0.001996007984031936,1,lagged,power,500,0.1
26,DM,,0.36692167123160324,0.06187624750499002,1,lagged,power,500,0.1
26,cDM,,0.21062779875573964,0.001996007984031936,1,lagged,power,500,0.1
26,SS,0.9822245589309053,1.2031801041240422,0.08982035928143713,1,lagged,power,500,0.1
27,RC,0.721247077012691,2.101912907373027,0.10778443113772455,0,lagged,power,500,0.1
27,Oracle,,10.521941590687813,0.001996007984031936,1,lagged,power,500,0.1
27,DM,,0.13411716580372096,0.35728542914171657,0,lagged,power,500,0.1
27,cDM,,0.09604683005721142,0.059880239520958084,1,lagged,power,500,0.1
27,SS,0.9872038931781978,-2.294197669834584,0.6287425149700598,0,lagged,power,500,0.1
28,RC,0.8811638376832429,9.173881228150881,0.003992015968063872,1,lagged,power,500,0.1
28,Oracle,,19.417655926464025,0.001996007984031936,1,lagged,power,500,0.1
28,DM,,0.03572497918235796,0.48303393213572854,0,lagged,power,500,0.1
28,cDM,,0.04531456307505731,0.21157684630738524,0,lagged,power,500,0.1
28,SS,1.1323091919109172,-0.5973732111000348,0.1317365269461078,0,lagged,power,500,0.1
29,RC,0.9153155522356837,-8.043768920256278,0.4231536926147705,0,lagged,power,500,0.1
29,Oracle,,10.536523463407693,0.001996007984031936,1,lagged,power,500,0.1
29,DM,,-0.3202257739478344,0.8922155688622755,0,lagged,power,500,0.1
29,cDM,,-0.04598233591224742,0.8043912175648703,0,lagged,power,500,0.1
29,SS,0.9323332302612427,0.22909410048584702,0.18962075848303392,0,lagged,power,500,0.1
30,RC,0.8194908855245907,13.750929118871113,0.001996007984031936,1,lagged,power,500,0.1
30,Oracle,,13.008259258565527,0.001996007984031936,1,lagged,power,500,0.1
30,DM,,-0.02132309262780386,0.5349301397205589,0,lagged,power,500,0.1
30,cDM,,-0.015081833086938872,0.6347305389221557,0,lagged,power,500,0.1
30,SS,1.0076280767503027,-7.258918620194997,0.9920159680638723,0,lagged,power,500,0.1
31,RC,0.8734077959078963,11.966898230887127,0.001996007984031936,1,lagged,power,500,0.1
31,Oracle,,21.039831694969163,0.001996007984031936,1,lagged,power,500,0.1
31,DM,,0.11267668673245289,0.31736526946107785,0,lagged,power,500,0.1
31,cDM,,-0.03838358833053195,0.7245508982035929,0,lagged,power,500,0.1
31,SS,1.3151280632494788,1.1800237495248058,0.5169660678642715,0,lagged,power,500,0.1
32,RC,1.0101560048477563,-5.407835057306458,0.47105788423153694,0,lagged,power,500,0.1
32,Oracle,,16.496285672677452,0.001996007984031936,1,lagged,power,500,0.1
32,DM,,0.02592462680625855,0.42714570858283435,0,lagged,power,500,0.1
32,cDM,,0.01522902544251375,0.36127744510978044,0,lagged,power,500,0.1
32,SS,1.1714895606639193,-4.128573231504083,0.8423153692614771,0,lagged,power,500,0.1
33,RC,0.649871656421663,8.448593428456707,0.001996007984031936,1,lagged,power,500,0.1
33,Oracle,,16.526067346391958,0.001996007984031936,1,lagged,power,500,0.1
33,DM,,-0.18538980307417485,0.780439121756487,0,lagged,power,500,0.1
33,cDM,,0.06439533205477535,0.15768463073852296,0,lagged,power,500,0.1
33,SS,1.2395207284831293,-2.0590120158567067,0.500998003992016,0,lagged,power,500,0.1
34,RC,0.9504721744982924,2.197299948376682,0.21956087824351297,0,lagged,power,500,0.1
34,Oracle,,12.313606545950474,0.001996007984031936,1,lagged,power,500,0.1
34,DM,,0.23906821831413552,0.16966067864271456,0,lagged,power,500,0.1
34,cDM,,-0.003550495406718457,0.5528942115768463,0,lagged,power,500,0.1
34,SS,0.9509335596432013,-2.518166566877165,0.6007984031936128,0,lagged,power,500,0.1
35,RC,0.8560310702938995,8.01978381680449,0.005988023952095809,1,lagged,power,500,0.1
35,Oracle,,19.377472742744526,0.001996007984031936,1,lagged,power,500,0.1
35,DM,,0.1780216838984167,0.25349301397205587,0,lagged,power,500,0.1
35,cDM,,0.07089505983964645,0.1377245508982036,0,lagged,power,500,0.1
35,SS,0.8257820899474059,3.367429169714147,0.12574850299401197,0,lagged,power,500,0.1
36,RC,0.8817662255817748,-5.862645002408116,0.43313373253493015,0,lagged,power,500,0.1
36,Oracle,,9.764365061842904,0.001996007984031936,1,lagged,power,500,0.1
36,DM,,-0.10391154453377073,0.6866267465069861,0,lagged,power,500,0.1
36,cDM,,-0.16238896409289996,1.0,0,lagged,power,500,0.1
36,SS,1.1670895495631155,-3.5006574950205627,0.8782435129740519,0,lagged,power,500,0.1
37,RC,0.579527026184906,7.668872437125766,0.001996007984031936,1,lagged,power,500,0.1
37,Oracle,,15.215358481041097,0.001996007984031936,1,lagged,power,500,0.1
37,DM,,0.13312192492480923,0.3033932135728543,0,lagged,power,500,0.1
37,cDM,,0.07629322560654249,0.1377245508982036,0,lagged,power,500,0.1
37,SS,1.0260047043607525,4.80264309841842,0.37524950099800397,0,lagged,power,500,0.1
38,RC,0.7638970489109049,4.455173674847335,0.06387225548902195,1,lagged,power,500,0.1
38,Oracle,,11.175237885251402,0.001996007984031936,1,lagged,power,500,0.1
38,DM,,-0.018711780977576073,0.5289421157684631,0,lagged,power,500,0.1
38,cDM,,-0.021791512461153222,0.6047904191616766,0,lagged,power,500,0.1
38,SS,1.0079293972480554,-2.8724452736615627,0.9261477045908184,0,lagged,power,500,0.1
39,RC,0.5745612893014576,14.199410401865578,0.001996007984031936,1,lagged,power,500,0.1
39,Oracle,,13.287859270569106,0.001996007984031936,1,lagged,power,500,0.1
39,DM,,-0.35076279952851025,0.8982035928143712,0,lagged,power,500,0.1
39,cDM,,0.05078890022710663,0.16167664670658682,0,lagged,power,500,0.1
39,SS,0.8753442818267532,-2.39812083885136,0.654690618762475,0,lagged,power,500,0.1
40,RC,0.7115054139376957,-3.651120925841559,0.37325349301397204,0,lagged,power,500,0.1
40,Oracle,,8.277836663756625,0.001996007984031936,1,lagged,power,500,0.1
40,DM,,-0.23818755787106974,0.8303393213572854,0,lagged,power,500,0.1
40,cDM,,-0.03218921887824447,0.7065868263473054,0,lagged,power,500,0.1
40,SS,1.1128016188165655,-4.026323725736451,0.5289421157684631,0,lagged,power,500,0.1
41,RC,1.019215746392677,-20.031177666456813,0.7724550898203593,0,lagged,power,500,0.1
41,Oracle,,14.651063474075631,0.001996007984031936,1,lagged,power,500,0.1
41,DM,,-0.40947741678183314,0.936127744510978,0,lagged,power,500,0.1
41,cDM,,-0.0015505566614404506,0.5329341317365269,0,lagged,power,500,0.1
41,SS,1.1751438711141693,-6.022130584545528,0.6846307385229541,0,lagged,power,500,0.1
42,RC,0.9400533721527073,13.329484817441756,0.15568862275449102,0,lagged,power,500,0.1
42,Oracle,,19.886799205883666,0.001996007984031936,1,lagged,power,500,0.1
42,DM,,0.05133666038624125,0.40718562874251496,0,lagged,power,500,0.1
42,cDM,,0.04137432816173435,0.2554890219560878,0,lagged,power,500,0.1
42,SS,1.2830252145546803,-1.8761398486841074,0.4930139720558882,0,lagged,power,500,0.1
43,RC,0.9324796520694988,5.896841010090649,0.003992015968063872,1,lagged,power,500,0.1
43,Oracle,,18.361169656492642,0.001996007984031936,1,lagged,power,500,0.1
43,DM,,0.016481081189176218,0.47305389221556887,0,lagged,power,500,0.1
43,cDM,,0.034865179123262105,0.281437125748503,0,lagged,power,500,0.1
43,SS,0.8407724612925556,5.05393702769456,0.001996007984031936,1,lagged,power,500,0.1
44,RC,0.7587038862648008,15.646864253206349,0.003992015968063872,1,lagged,power,500,0.1
44,Oracle,,15.370336721403827,0.001996007984031936,1,lagged,power,500,0.1
44,DM,,0.053429711418376914,0.4351297405189621,0,lagged,power,500,0.1
44,cDM,,0.06617196891588183,0.1536926147704591,0,lagged,power,500,0.1
44,SS,1.2084805570419388,-2.0142688212549813,0.6447105788423154,0,lagged,power,500,0.1
45,RC,0.6315023991533879,-0.7843738989283452,0.6067864271457086,0,lagged,power,500,0.1
45,Oracle,,10.68399398744079,0.001996007984031936,1,lagged,power,500,0.1
45,DM,,0.30764277554210795,0.10978043912175649,0,lagged,power,500,0.1
45,cDM,,0.016378234640301987,0.39520958083832336,0,lagged,power,500,0.1
45,SS,1.206404761849298,-0.6846395298748822,0.05588822355289421,1,lagged,power,500,0.1
46,RC,1.1423667419439196,-11.114375203946903,0.18163672654690619,0,lagged,power,500,0.1
46,Oracle,,17.762250509585417,0.001996007984031936,1,lagged,power,500,0.1
46,DM,,-0.14330640654161814,0.716566866267465,0,lagged,power,500,0.1
46,cDM,,0.014121712561841424,0.3872255489021956,0,lagged,power,500,0.1
46,SS,1.1539295401911487,-1.438589613492081,0.10778443113772455,0,lagged,power,500,0.1
47,RC,0.696228107274841,-1.7671826619657007,0.2554890219560878,0,lagged,power,500,0.1
47,Oracle,,10.618904215072721,0.003992015968063872,1,lagged,power,500,0.1
47,DM,,-0.4228252628260328,0.9500998003992016,0,lagged,power,500,0.1
47,cDM,,-0.027041115018171368,0.6467065868263473,0,lagged,power,500,0.1
47,SS,1.2315520625707048,-5.571798118801724,0.9700598802395209,0,lagged,power,500,0.1
48,RC,0.6306389652950178,2.892564676435605,0.059880239520958084,1,lagged,power,500,0.1
48,Oracle,,14.342188100352791,0.001996007984031936,1,lagged,power,500,0.1
48,DM,,0.3488103127726003,0.09181636726546906,1,lagged,power,500,0.1
48,cDM,,0.0829259077023119,0.09780439121756487,1,lagged,power,500,0.1
48,SS,1.2510032139137341,-4.107445468906124,0.5808383233532934,0,lagged,power,500,0.1
49,RC,0.8660036648373854,-3.194076778835118,0.249500998003992,0,lagged,power,500,0.1
49,Oracle,,14.89008212065907,0.001996007984031936,1,lagged,power,500,0.1
49,DM,,0.43081066041867105,0.0499001996007984,1,lagged,power,500,0.1
49,cDM,,-0.01667241349341996,0.5868263473053892,0,lagged,power,500,0.1
49,SS,1.0991842893818227,-2.169703047983282,0.6586826347305389,0,lagged,power,500,0.1
50,RC,0.7710673447022517,-0.8195656778538918,0.1996007984031936,0,lagged,power,500,0.1
50,Oracle,,13.262974299572026,0.001996007984031936,1,lagged,power,500,0.1
50,DM,,-0.46941692758588555,0.9800399201596807,0,lagged,power,500,0.1
50,cDM,,0.03084584363491373,0.281437125748503,0,lagged,power,500,0.1
50,SS,1.0913412018771524,-1.6653247209813937,0.4111776447105788,0,lagged,power,500,0.1
51,RC,0.8381116732819607,-9.628874308560874,0.6047904191616766,0,lagged,power,500,0.1
51,Oracle,,10.255512293145697,0.001996007984031936,1,lagged,power,500,0.1
51,DM,,0.10592580154316336,0.3273453093812375,0,lagged,power,500,0.1
51,cDM,,-0.017726257016524853,0.6207584830339321,0,lagged,power,500,0.1
51,SS,0.888171001454598,-2.3471795229374393,0.7245508982035929,0,lagged,power,500,0.1
52,RC,0.6643053678780846,3.880297798162399,0.007984031936127744,1,lagged,power,500,0.1
52,Oracle,,11.22299249126342,0.001996007984031936,1,lagged,power,500,0.1
52,DM,,0.2590301799494483,0.1377245508982036,0,lagged,power,500,0.1
52,cDM,,0.05418098420816287,0.19560878243512975,0,lagged,power,500,0.1
52,SS,0.9901937417474709,-0.2159709239897282,0.20359281437125748,0,lagged,power,500,0.1
53,RC,0.9087665324767882,-6.440158941639025,0.9341317365269461,0,lagged,power,500,0.1
53,Oracle,,13.47018234255809,0.001996007984031936,1,lagged,power,500,0.1
53,DM,,-0.08035341554763566,0.654690618762475,0,lagged,power,500,0.1
53,cDM,,-0.04204150092258732,0.8003992015968064,0,lagged,power,500,0.1
53,SS,1.3879179556828634,-6.631588790985276,0.9660678642714571,0,lagged,power,500,0.1
54,RC,0.6684979612789654,1.3424796529813563,0.16766467065868262,0,lagged,power,500,0.1
54,Oracle,,10.112805975353865,0.001996007984031936,1,lagged,power,500,0.1
54,DM,,0.08628645869748763,0.37325349301397204,0,lagged,power,500,0.1
54,cDM,,-0.09889743409675122,0.9481037924151696,0,lagged,power,500,0.1
54,SS,1.0207931428057582,-3.403346154315036,0.6167664670658682,0,lagged,power,500,0.1
55,RC,0.8366829238743002,4.421839883753162,0.003992015968063872,1,lagged,power,500,0.1
55,Oracle,,13.52655510259668,0.001996007984031936,1,lagged,power,500,0.1
55,DM,,-0.1669402650974899,0.7305389221556886,0,lagged,power,500,0.1
55,cDM,,0.08626728471373954,0.08183632734530938,1,lagged,power,500,0.1
55,SS,1.0812409353497638,-4.683090121355951,0.6407185628742516,0,lagged,power,500,0.1
56,RC,0.6712657109959781,11.850130298830488,0.001996007984031936,1,lagged,power,500,0.1
56,Oracle,,17.674501102373245,0.001996007984031936,1,lagged,power,500,0.1
56,DM,,-0.06901637362041552,0.5968063872255489,0,lagged,power,500,0.1
56,cDM,,0.05489017405929707,0.18163672654690619,0,lagged,power,500,0.1
56,SS,1.2142762965746763,-2.4053413896918485,0.7305389221556886,0,lagged,power,500,0.1
57,RC,0.770378085616619,0.6280179314195873,0.21956087824351297,0,lagged,power,500,0.1
57,Oracle,,13.23629642526456,0.001996007984031936,1,lagged,power,500,0.1
57,DM,,-0.09000077782141919,0.6946107784431138,0,lagged,power,500,0.1
57,cDM,,-0.008564246318624886,0.5608782435129741,0,lagged,power,500,0.1
57,SS,1.2566804612009954,0.6180283145054297,0.02594810379241517,1,lagged,power,500,0.1
58,RC,0.8603860094131366,-0.5426019909607657,0.007984031936127744,1,lagged,power,500,0.1
58,Oracle,,21.93043288713515,0.001996007984031936,1,lagged,power,500,0.1
58,DM,,0.08636009532614025,0.36127744510978044,0,lagged,power,500,0.1
58,cDM,,0.013157579242175529,0.3872255489021956,0,lagged,power,500,0.1
58,SS,0.9530536381861571,1.4879400299601429,0.23952095808383234,0,lagged,power,500,0.1
59,RC,0.9617499715110848,3.78735456314278,0.1157684630738523,0,lagged,power,500,0.1
59,Oracle,,19.424322290236912,0.001996007984031936,1,lagged,power,500,0.1
59,DM,,0.1791963607358851,0.2435129740518962,0,lagged,power,500,0.1
59,cDM,,-0.0038635748712506084,0.5429141716566867,0,lagged,power,500,0.1
59,SS,1.4794064377838583,-5.32006465679669,0.9321357285429142,0,lagged,power,500,0.1
60,RC,0.5043012832825657,2.8340909314445146,0.031936127744510975,1,lagged,power,500,0.1
60,Oracle,,8.978727944989426,0.001996007984031936,1,lagged,power,500,0.1
60,DM,,-0.16449360275845457,0.7445109780439122,0,lagged,power,500,0.1
60,cDM,,0.00806487753995761,0.499001996007984,0,lagged,power,500,0.1
60,SS,0.9121305172801687,-0.05582901966871532,0.48303393213572854,0,lagged,power,500,0.1
61,RC,0.7633042018933667,6.262931996107445,0.001996007984031936,1,lagged,power,500,0.1
61,Oracle,,15.874431950478847,0.001996007984031936,1,lagged,power,500,0.1
61,DM,,0.2630066829857748,0.1317365269461078,0,lagged,power,500,0.1
61,cDM,,0.028809917318194173,0.29740518962075846,0,lagged,power,500,0.1
61,SS,0.9996917498630402,-1.5518196997228002,0.16766467065868262,0,lagged,power,500,0.1
62,RC,0.8129372107512055,0.4780196389959098,0.03792415169660679,1,lagged,power,500,0.1
62,Oracle,,15.146080834147133,0.001996007984031936,1,lagged,power,500,0.1
62,DM,,0.3135841110494312,0.10578842315369262,0,lagged,power,500,0.1
62,cDM,,0.24603212757452905,0.001996007984031936,1,lagged,power,500,0.1
62,SS,0.8088717409692383,1.1066941935416703,0.021956087824351298,1,lagged,power,500,0.1
63,RC,0.8260213940394848,3.1742395591401875,0.03592814371257485,1,lagged,power,500,0.1
63,Oracle,,13.988149146224913,0.001996007984031936,1,lagged,power,500,0.1
63,DM,,-0.1788197204469003,0.7385229540918163,0,lagged,power,500,0.1
63,cDM,,0.14955235960692254,0.005988023952095809,1,lagged,power,500,0.1
63,SS,1.0382851161271875,3.116251139678657,0.027944111776447105,1,lagged,power,500,0.1
64,RC,0.8237254211755694,0.6940223873083896,0.6826347305389222,0,lagged,power,500,0.1
64,Oracle,,7.8748741942949945,0.001996007984031936,1,lagged,power,500,0.1
64,DM,,0.06334238559755682,0.4171656686626746,0,lagged,power,500,0.1
64,cDM,,0.06925340085744515,0.1317365269461078,0,lagged,power,500,0.1
64,SS,1.1144272380673237,-6.550988463389581,0.908183632734531,0,lagged,power,500,0.1
65,RC,0.7213549039970969,2.1329391889386473,0.10578842315369262,0,lagged,power,500,0.1
65,Oracle,,13.967680145104918,0.001996007984031936,1,lagged,power,500,0.1
65,DM,,0.03128486760757148,0.47305389221556887,0,lagged,power,500,0.1
65,cDM,,0.0095852820691388,0.3872255489021956,0,lagged,power,500,0.1
65,SS,1.260196783623742,-3.3215908006943025,0.6806387225548902,0,lagged,power,500,0.1
66,RC,0.8497500299349812,2.7980284903763604,0.059880239520958084,1,lagged,power,500,0.1
66,Oracle,,12.291386334328076,0.001996007984031936,1,lagged,power,500,0.1
66,DM,,0.5102662967920468,0.017964071856287425,1,lagged,power,500,0.1
66,cDM,,0.13008965551947907,0.029940119760479042,1,lagged,power,500,0.1
