rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RC,0.8416139256719184,1,0,-9.506675032337858,0.720558882235529,0,lagged,power,500,0.1
0,Oracle,,1,0,0.7283646069204951,0.03792415169660679,1,lagged,power,500,0.1
0,DM,,1,0,-0.5796992396113032,0.9780439121756487,0,lagged,power,500,0.1
0,cDM,,1,0,-0.06821951685962158,0.7045908183632734,0,lagged,power,500,0.1
0,SS,1.22219029462021,1,0,-1.6661384992623776,0.22954091816367264,0,lagged,power,500,0.1
0,RC,0.8709105876307325,2,0,19.74850571680435,0.005988023952095809,1,lagged,power,500,0.1
0,Oracle,,2,0,21.201349407917544,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,2,0,-0.4212178427738441,0.9321357285429142,0,lagged,power,500,0.1
0,cDM,,2,0,-0.2804979094764167,0.9940119760479041,0,lagged,power,500,0.1
0,SS,1.2770811466092205,2,0,-6.844367309962944,0.7365269461077845,0,lagged,power,500,0.1
0,RC,0.9472135282687394,3,0,-10.593198517161197,0.9021956087824351,0,lagged,power,500,0.1
0,Oracle,,3,0,15.335346150624675,0.007984031936127744,1,lagged,power,500,0.1
0,DM,,3,0,-0.4886794269392597,0.9341317365269461,0,lagged,power,500,0.1
0,cDM,,3,0,0.11753261223602655,0.13572854291417166,0,lagged,power,500,0.1
0,SS,1.3700204989405163,3,0,-18.248796520180857,1.0,0,lagged,power,500,0.1
0,RC,1.0081424600075588,4,0,-10.344590100507746,0.6227544910179641,0,lagged,power,500,0.1
0,Oracle,,4,0,36.13797717490516,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,4,0,0.15283382646719174,0.34530938123752497,0,lagged,power,500,0.1
0,cDM,,4,0,0.18959720623528314,0.05788423153692615,1,lagged,power,500,0.1
0,SS,1.303219671719945,4,0,-6.186042755043152,0.9820359281437125,0,lagged,power,500,0.1
0,RC,1.0177736428269153,5,0,21.584259756444713,0.43313373253493015,0,lagged,power,500,0.1
0,Oracle,,5,0,30.103765976315675,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,5,0,-0.09127020433115013,0.5748502994011976,0,lagged,power,500,0.1
0,cDM,,5,0,0.1335114161126229,0.2215568862275449,0,lagged,power,500,0.1
0,SS,1.4370310337114387,5,0,3.9510115385176783,0.9520958083832335,0,lagged,power,500,0.1
0,RC,0.8805622206608755,1,1,1.7516354683765927,0.09580838323353294,1,lagged,power,500,0.1
0,Oracle,,1,1,1.0916964083078433,0.003992015968063872,1,lagged,power,500,0.1
0,DM,,1,1,-0.9124086251097413,0.998003992015968,0,lagged,power,500,0.1
0,cDM,,1,1,-0.34400052593314234,0.9860279441117764,0,lagged,power,500,0.1
0,SS,1.24432584065422,1,1,1.1119053757239286,0.25149700598802394,0,lagged,power,500,0.1
0,RC,0.8597422326512774,2,1,15.996334074602212,0.007984031936127744,1,lagged,power,500,0.1
0,Oracle,,2,1,11.041768472708469,0.00998003992015968,1,lagged,power,500,0.1
0,DM,,2,1,-0.261969196894871,0.8183632734530938,0,lagged,power,500,0.1
0,cDM,,2,1,0.07683815407237649,0.2554890219560878,0,lagged,power,500,0.1
0,SS,1.1972561276059916,2,1,-0.14116023874421135,0.7285429141716567,0,lagged,power,500,0.1
0,RC,0.8920129674365073,3,1,2.655684879898824,0.06387225548902195,1,lagged,power,500,0.1
0,Oracle,,3,1,7.067192691862409,0.005988023952095809,1,lagged,power,500,0.1
0,DM,,3,1,-0.6345778534043931,0.9620758483033932,0,lagged,power,500,0.1
0,cDM,,3,1,0.009114377734767302,0.4930139720558882,0,lagged,power,500,0.1
0,SS,1.375251960751808,3,1,-0.6986675343252005,0.9660678642714571,0,lagged,power,500,0.1
0,RC,1.145735028262693,4,1,11.343363319782263,0.6606786427145709,0,lagged,power,500,0.1
0,Oracle,,4,1,27.31328214112496,0.003992015968063872,1,lagged,power,500,0.1
0,DM,,4,1,0.13780942564655874,0.405189620758483,0,lagged,power,500,0.1
0,cDM,,4,1,0.3068292593750358,0.023952095808383235,1,lagged,power,500,0.1
0,SS,1.2543583009372155,4,1,8.800539144211259,0.8562874251497006,0,lagged,power,500,0.1
0,RC,1.0294363482213804,1,2,-7.146647973549825,0.47105788423153694,0,lagged,power,500,0.1
