rep,method,rmse,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RC,0.870490443191497,0,0.63582704182149,0.3013972055888224,0,lagged,power,500,0.1
0,Oracle,,0,22.82847698091091,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,0,-0.032245249677561705,0.5668662674650699,0,lagged,power,500,0.1
0,cDM,,0,0.04578520980854056,0.23952095808383234,0,lagged,power,500,0.1
0,SS,0.5339034428122063,0,5.109613721558492,0.003992015968063872,1,lagged,power,500,0.1
0,RC,0.9794508879700018,1,5.054538635950449,0.017964071856287425,1,lagged,power,500,0.1
0,Oracle,,1,23.879823051996333,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,1,-0.02506343419463689,0.5369261477045908,0,lagged,power,500,0.1
0,cDM,,1,0.07497672077016335,0.16167664670658682,0,lagged,power,500,0.1
0,SS,0.6426718907577081,1,5.498239206925233,0.003992015968063872,1,lagged,power,500,0.1
0,RC,1.121359438562026,2,-3.5338778507192146,0.8003992015968064,0,lagged,power,500,0.1
0,Oracle,,2,19.087029080607763,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,2,-0.1420157076626143,0.7445109780439122,0,lagged,power,500,0.1
0,cDM,,2,0.033099327990988144,0.37924151696606784,0,lagged,power,500,0.1
0,SS,0.7569717739813729,2,-0.6544448520093787,0.5489021956087824,0,lagged,power,500,0.1
0,RC,0.5943116313213106,3,3.327560464403475,0.03592814371257485,1,lagged,power,500,0.1
0,Oracle,,3,8.207082357084738,0.003992015968063872,1,lagged,power,500,0.1
0,DM,,3,-0.18661042461690627,0.6966067864271457,0,lagged,power,500,0.1
0,cDM,,3,0.021306807279739094,0.4471057884231537,0,lagged,power,500,0.1
0,SS,0.9187584810346224,3,3.7024178432152093,0.5329341317365269,0,lagged,power,500,0.1
0,RC,0.41154990302694905,4,0.32906574784415255,0.48303393213572854,0,lagged,power,500,0.1
0,Oracle,,4,1.5127624918365135,0.24750499001996007,0,lagged,power,500,0.1
0,DM,,4,-0.48414251246000695,0.8083832335329342,0,lagged,power,500,0.1
0,cDM,,4,0.022725915695235473,0.5269461077844312,0,lagged,power,500,0.1
