rep,method,rmse,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RC,1.116902511936535,0,8.785940483642559,0.04590818363273453,1,lagged,power,500,0.1
0,Oracle,,0,23.49596353558927,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,0,0.12499193048417326,0.1996007984031936,0,lagged,power,500,0.1
0,cDM,,0,0.0428650855123836,0.2155688622754491,0,lagged,power,500,0.1
0,SS,0.4371470753078642,0,4.103111554753585,0.001996007984031936,1,lagged,power,500,0.1
0,RC,0.8485004729649657,1,4.0683476666954705,0.6666666666666666,0,lagged,power,500,0.1
0,Oracle,,1,13.925111886045354,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,1,0.1791059432957801,0.1596806387225549,0,lagged,power,500,0.1
0,cDM,,1,-0.00022465196179643002,0.5189620758483033,0,lagged,power,500,0.1
0,SS,0.4083717307376985,1,2.890308596031457,0.033932135728542916,1,lagged,power,500,0.1
0,RC,0.9680217213432196,2,6.778346203590201,0.720558882235529,0,lagged,power,500,0.1
0,Oracle,,2,10.787026195838168,0.001996007984031936,1,lagged,power,500,0.1
0,DM,,2,0.31755688011470445,0.06187624750499002,1,lagged,power,500,0.1
0,cDM,,2,0.1918018715668888,0.005988023952095809,1,lagged,power,500,0.1
0,SS,0.6371518551327041,2,2.445990896991787,0.04590818363273453,1,lagged,power,500,0.1
0,RC,0.807219715806982,3,5.508735842724357,0.9441117764471058,0,lagged,power,500,0.1
0,Oracle,,3,7.287156072356067,0.04590818363273453,1,lagged,power,500,0.1
0,DM,,3,0.4583926261824358,0.06986027944111776,1,lagged,power,500,0.1
0,cDM,,3,0.24925145078720085,0.00998003992015968,1,lagged,power,500,0.1
0,SS,0.8547472831888123,3,-1.2653417008003003,0.26147704590818366,0,lagged,power,500,0.1
0,RC,0.7362818941227052,4,-7.214367094208045,0.908183632734531,0,lagged,power,500,0.1
0,Oracle,,4,0.317590682527708,0.47105788423153694,0,lagged,power,500,0.1
0,DM,,4,0.027814948401826634,0.5069860279441117,0,lagged,power,500,0.1
0,cDM,,4,0.17288897096023945,0.16766467065868262,0,lagged,power,500,0.1
0,SS,1.1087830720954717,4,-6.979806973788117,0.6586826347305389,0,lagged,power,500,0.1
1,RC,0.9512649378222084,0,10.265061129759129,0.003992015968063872,1,lagged,power,500,0.1
1,Oracle,,0,42.77888553890996,0.001996007984031936,1,lagged,power,500,0.1
1,DM,,0,0.3159596368530287,0.021956087824351298,1,lagged,power,500,0.1
1,cDM,,0,0.08707597029521871,0.04790419161676647,1,lagged,power,500,0.1
1,SS,0.4715375263239719,0,14.159955799114636,0.001996007984031936,1,lagged,power,500,0.1
1,RC,0.8269997858156954,1,5.19811024609779,0.003992015968063872,1,lagged,power,500,0.1
1,Oracle,,1,24.340081784635995,0.001996007984031936,1,lagged,power,500,0.1
1,DM,,1,0.26705301457911634,0.07784431137724551,1,lagged,power,500,0.1
1,cDM,,1,0.11822183334764694,0.033932135728542916,1,lagged,power,500,0.1
1,SS,0.48960505353755895,1,8.021980020165518,0.001996007984031936,1,lagged,power,500,0.1
1,RC,1.314716167163071,2,-9.558489275083078,0.007984031936127744,1,lagged,power,500,0.1
1,Oracle,,2,23.4624658107103,0.001996007984031936,1,lagged,power,500,0.1
1,DM,,2,0.345664493744056,0.06786427145708583,1,lagged,power,500,0.1
1,cDM,,2,0.1031624714730821,0.08582834331337326,1,lagged,power,500,0.1
1,SS,0.5329152062581587,2,2.1607629053113055,0.015968063872255488,1,lagged,power,500,0.1
1,RC,0.7384574651906846,3,12.802770319551716,0.03792415169660679,1,lagged,power,500,0.1
1,Oracle,,3,12.200601028978003,0.001996007984031936,1,lagged,power,500,0.1
1,DM,,3,0.39250229048962015,0.10978043912175649,0,lagged,power,500,0.1
1,cDM,,3,0.21093019528351217,0.027944111776447105,1,lagged,power,500,0.1
1,SS,0.7571425288034148,3,0.7644520278184164,0.15768463073852296,0,lagged,power,500,0.1
1,RC,0.3185194414602826,4,-2.4680964455145515,0.3193612774451098,0,lagged,power,500,0.1
1,Oracle,,4,6.974849810609918,0.027944111776447105,1,lagged,power,500,0.1
1,DM,,4,0.6451849084143068,0.0998003992015968,1,lagged,power,500,0.1
1,cDM,,4,0.014745423147343575,0.47904191616766467,0,lagged,power,500,0.1
1,SS,1.2555026505972555,4,-6.315669324615568,0.09580838323353294,1,lagged,power,500,0.1
2,RC,0.7380649108847879,0,-0.9060763703753121,0.6067864271457086,0,lagged,power,500,0.1
2,Oracle,,0,20.272822790906396,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,0,-0.03308680847281782,0.6147704590818364,0,lagged,power,500,0.1
2,cDM,,0,-0.050544414606286184,0.8263473053892215,0,lagged,power,500,0.1
2,SS,0.6707290431675442,0,0.47699213156665915,0.3213572854291417,0,lagged,power,500,0.1
2,RC,0.8495351637012665,1,-0.5720493982341563,0.13972055888223553,0,lagged,power,500,0.1
2,Oracle,,1,20.183681990236305,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,1,-0.022990026863602485,0.49500998003992014,0,lagged,power,500,0.1
2,cDM,,1,0.027639960114505473,0.3273453093812375,0,lagged,power,500,0.1
2,SS,0.6751452715772533,1,0.6827688153559135,0.2375249500998004,0,lagged,power,500,0.1
2,RC,0.7209461206691818,2,-2.787364855478059,0.5289421157684631,0,lagged,power,500,0.1
2,Oracle,,2,10.703352893593935,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,2,0.05231371642909485,0.43313373253493015,0,lagged,power,500,0.1
2,cDM,,2,0.013355876394236734,0.40718562874251496,0,lagged,power,500,0.1
2,SS,0.7318983398576681,2,-2.362000963623474,0.7445109780439122,0,lagged,power,500,0.1
2,RC,0.7288243794968869,3,25.203393382085657,0.015968063872255488,1,lagged,power,500,0.1
2,Oracle,,3,12.022383084104554,0.003992015968063872,1,lagged,power,500,0.1
2,DM,,3,-0.021910235900805403,0.5608782435129741,0,lagged,power,500,0.1
2,cDM,,3,-0.07453562948479918,0.7544910179640718,0,lagged,power,500,0.1
2,SS,1.058405785087602,3,-12.983650879377402,0.908183632734531,0,lagged,power,500,0.1
2,RC,0.7104264288737474,4,21.76269738881275,0.25948103792415167,0,lagged,power,500,0.1
2,Oracle,,4,17.5132371795856,0.007984031936127744,1,lagged,power,500,0.1
2,DM,,4,-0.0184401316282628,0.5149700598802395,0,lagged,power,500,0.1
2,cDM,,4,-0.1448030760461169,0.7744510978043913,0,lagged,power,500,0.1
2,SS,1.8442757882344463,4,-14.893719719945421,0.3193612774451098,0,lagged,power,500,0.1
3,RC,0.8175997258084863,0,5.660122112894703,0.001996007984031936,1,lagged,power,500,0.1
3,Oracle,,0,26.864474005915262,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,0,-0.10433113023564018,0.7644710578842315,0,lagged,power,500,0.1
3,cDM,,0,0.057972490519562755,0.1377245508982036,0,lagged,power,500,0.1
3,SS,0.4813659905069736,0,5.620992797262323,0.003992015968063872,1,lagged,power,500,0.1
3,RC,0.7179555030735483,1,10.075564690100752,0.003992015968063872,1,lagged,power,500,0.1
3,Oracle,,1,24.53476138111499,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,1,-0.1978644101804795,0.8582834331337326,0,lagged,power,500,0.1
3,cDM,,1,0.05005385775041937,0.24151696606786427,0,lagged,power,500,0.1
3,SS,0.42346808075922504,1,6.691980127044229,0.001996007984031936,1,lagged,power,500,0.1
3,RC,0.7303100626252604,2,9.598910166439053,0.021956087824351298,1,lagged,power,500,0.1
3,Oracle,,2,17.92943763040742,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,2,-0.27716619850974294,0.8842315369261478,0,lagged,power,500,0.1
3,cDM,,2,0.04781781395495464,0.2654690618762475,0,lagged,power,500,0.1
3,SS,0.5367111658482173,2,-0.13367478143535397,0.0718562874251497,1,lagged,power,500,0.1
3,RC,0.48860662395620946,3,3.06487851435916,0.033932135728542916,1,lagged,power,500,0.1
3,Oracle,,3,13.873732967583166,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,3,-0.3783194311755269,0.8782435129740519,0,lagged,power,500,0.1
3,cDM,,3,0.01544340478960847,0.47305389221556887,0,lagged,power,500,0.1
3,SS,0.6972133392433211,3,1.5111729961714373,0.06986027944111776,1,lagged,power,500,0.1
3,RC,0.19105172882070476,4,2.873531027249575,0.011976047904191617,1,lagged,power,500,0.1
3,Oracle,,4,4.5675222649142215,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,4,-0.5623163564686063,0.8363273453093812,0,lagged,power,500,0.1
3,cDM,,4,-0.2234422068529413,0.8942115768463074,0,lagged,power,500,0.1
3,SS,1.2993961398237288,4,-3.8742859754072425,0.09780439121756487,1,lagged,power,500,0.1
4,RC,0.898463914461686,0,-7.575666698714938,0.8223552894211577,0,lagged,power,500,0.1
4,Oracle,,0,27.87687785358092,0.001996007984031936,1,lagged,power,500,0.1
4,DM,,0,-0.08114944680142215,0.6926147704590818,0,lagged,power,500,0.1
4,cDM,,0,-0.02644980379070607,0.6906187624750499,0,lagged,power,500,0.1
4,SS,0.8652250654281388,0,-12.770218528764314,1.0,0,lagged,power,500,0.1
4,RC,0.8266307852465983,1,2.279910344165182,0.005988023952095809,1,lagged,power,500,0.1
4,Oracle,,1,19.785979906538042,0.001996007984031936,1,lagged,power,500,0.1
4,DM,,1,-0.18855329925566985,0.8423153692614771,0,lagged,power,500,0.1
4,cDM,,1,-0.08094147264696999,0.908183632734531,0,lagged,power,500,0.1
4,SS,0.8732743534203731,1,-4.977800369642948,0.9960079840319361,0,lagged,power,500,0.1
4,RC,0.6947536058761713,2,-2.2856514672705046,0.14570858283433133,0,lagged,power,500,0.1
4,Oracle,,2,6.781437804781927,0.001996007984031936,1,lagged,power,500,0.1
4,DM,,2,-0.22738264415312526,0.8323353293413174,0,lagged,power,500,0.1
4,cDM,,2,-0.05466685531778658,0.7485029940119761,0,lagged,power,500,0.1
4,SS,0.8754497463385661,2,1.3985549078693664,0.23353293413173654,0,lagged,power,500,0.1
4,RC,0.5385196005832424,3,2.3174264904469766,0.1936127744510978,0,lagged,power,500,0.1
4,Oracle,,3,2.7384722934419985,0.03592814371257485,1,lagged,power,500,0.1
4,DM,,3,-0.3634709698118584,0.8682634730538922,0,lagged,power,500,0.1
4,cDM,,3,-0.11452826417855597,0.8483033932135728,0,lagged,power,500,0.1
4,SS,1.1301239650061237,3,5.037298784396566,0.12574850299401197,0,lagged,power,500,0.1
