rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
22,cDM,,-0.0017131585629918808,0.5449101796407185,0,lagged,power,500,0.1
22,SS,1.2940495776543381,-4.021432196170913,0.9960079840319361,0,lagged,power,500,0.1
23,RC,0.8163955129805501,18.772738001657245,0.013972055888223553,1,lagged,power,500,0.1
23,Oracle,,15.834557436865765,0.001996007984031936,1,lagged,power,500,0.1
23,DM,,0.06062646765336292,0.4031936127744511,0,lagged,power,500,0.1
23,cDM,,0.2011232085145629,0.001996007984031936,1,lagged,power,500,0.1
23,SS,0.7593684196295344,3.2029494657059727,0.07784431137724551,1,lagged,power,500,0.1
24,RC,0.5266617530720437,1.396968114222719,0.041916167664670656,1,lagged,power,500,0.1
24,Oracle,,8.534951133091635,0.001996007984031936,1,lagged,power,500,0.1
24,DM,,-0.2786802399644169,0.9121756487025948,0,lagged,power,500,0.1
24,cDM,,-0.06072687769686722,0.8962075848303394,0,lagged,power,500,0.1
24,SS,0.9726799480241881,-6.4254471780913835,0.93812375249501,0,lagged,power,500,0.1
25,RC,0.6888661100810721,1.2172566013072708,0.5828343313373253,0,lagged,power,500,0.1
25,Oracle,,9.05302221657553,0.001996007984031936,1,lagged,power,500,0.1
25,DM,,-0.32786504507854086,0.9341317365269461,0,lagged,power,500,0.1
25,cDM,,0.0825713092832018,0.06986027944111776,1,lagged,power,500,0.1
25,SS,0.667224792968153,1.4988001057671851,0.24151696606786427,0,lagged,power,500,0.1
26,RC,0.8751142393797212,1.4469060482534828,0.10978043912175649,0,lagged,power,500,0.1
26,Oracle,,17.609804850160007,0.001996007984031936,1,lagged,power,500,0.1
26,DM,,-0.16041804232322915,0.7405189620758483,0,lagged,power,500,0.1
26,cDM,,0.11049947166401573,0.01996007984031936,1,lagged,power,500,0.1
26,SS,0.8384800556775087,-0.8826622162689013,0.11377245508982035,0,lagged,power,500,0.1
27,RC,0.7613721948356086,8.258426458118555,0.001996007984031936,1,lagged,power,500,0.1
27,Oracle,,23.90709572339228,0.001996007984031936,1,lagged,power,500,0.1
27,DM,,0.16108039052413564,0.24550898203592814,0,lagged,power,500,0.1
27,cDM,,-0.01025099833970934,0.5568862275449101,0,lagged,power,500,0.1
27,SS,1.3367126366140092,-6.070148407754691,0.4630738522954092,0,lagged,power,500,0.1
28,RC,0.8782817059342926,6.2744404691270494,0.05389221556886228,1,lagged,power,500,0.1
28,Oracle,,23.22174225224917,0.001996007984031936,1,lagged,power,500,0.1
28,DM,,-0.15691789076744242,0.7285429141716567,0,lagged,power,500,0.1
28,cDM,,0.019264689947527416,0.2994011976047904,0,lagged,power,500,0.1
28,SS,0.8094955117385866,1.8641148420157627,0.007984031936127744,1,lagged,power,500,0.1
29,RC,0.5824613096289389,8.533455085911399,0.001996007984031936,1,lagged,power,500,0.1
29,Oracle,,12.769430947047274,0.001996007984031936,1,lagged,power,500,0.1
29,DM,,0.014720545177538034,0.47305389221556887,0,lagged,power,500,0.1
29,cDM,,-0.05067234395711317,0.8263473053892215,0,lagged,power,500,0.1
29,SS,1.2291927821803392,-4.883325535782326,0.9001996007984032,0,lagged,power,500,0.1
30,RC,0.5414844193697343,13.134750406260451,0.059880239520958084,1,lagged,power,500,0.1
30,Oracle,,13.941000963642455,0.001996007984031936,1,lagged,power,500,0.1
30,DM,,0.22477074211618647,0.15768463073852296,0,lagged,power,500,0.1
30,cDM,,0.06201003677894413,0.12574850299401197,0,lagged,power,500,0.1
30,SS,0.9788895254646149,-1.8330355788776238,0.3013972055888224,0,lagged,power,500,0.1
31,RC,0.787041165061835,10.390082306507383,0.027944111776447105,1,lagged,power,500,0.1
31,Oracle,,13.155890508344166,0.001996007984031936,1,lagged,power,500,0.1
