rep,method,rmse,k,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RC,0.29112017507767624,1,-0.5829414058597944,0.7105788423153693,0,lagged,power,500,0.1
0,Oracle,,1,0.18462660072541437,0.5469061876247505,0,lagged,power,500,0.1
0,DM,,1,0.3543103317968048,0.1996007984031936,0,lagged,power,500,0.1
0,cDM,,1,-0.07907456706209987,0.7465069860279441,0,lagged,power,500,0.1
0,SS,0.8281163950213266,1,-1.6260810895218463,0.6786427145708582,0,lagged,power,500,0.1
0,RC,0.955301372281469,2,-0.5432623805786095,0.9261477045908184,0,lagged,power,500,0.1
0,Oracle,,2,2.2293411700666015,0.029940119760479042,1,lagged,power,500,0.1
0,DM,,2,0.012771930184005376,0.5209580838323353,0,lagged,power,500,0.1
0,cDM,,2,0.22762222771902313,0.021956087824351298,1,lagged,power,500,0.1
0,SS,0.7435156055365361,2,-1.0924638871704024,0.5089820359281437,0,lagged,power,500,0.1
0,RC,1.2184480819802528,3,-0.29606997892705567,0.9960079840319361,0,lagged,power,500,0.1
0,Oracle,,3,2.4454770648815414,0.11776447105788423,0,lagged,power,500,0.1
0,DM,,3,0.2582270713066375,0.2834331337325349,0,lagged,power,500,0.1
0,cDM,,3,0.06837861000864395,0.2994011976047904,0,lagged,power,500,0.1
0,SS,0.770425980254243,3,1.4481347378977243,0.1377245508982036,0,lagged,power,500,0.1
0,RC,0.32712556976494844,4,1.8734055702927006,0.08383233532934131,1,lagged,power,500,0.1
0,Oracle,,4,2.473934509357926,0.07984031936127745,1,lagged,power,500,0.1
0,DM,,4,0.11694723606032434,0.4291417165668663,0,lagged,power,500,0.1
0,cDM,,4,-0.06984720773714459,0.7145708582834331,0,lagged,power,500,0.1
0,SS,0.7490018113507926,4,-0.135204073745426,0.5968063872255489,0,lagged,power,500,0.1
0,RC,0.8655969048881104,5,3.134268815561667,0.4411177644710579,0,lagged,power,500,0.1
0,Oracle,,5,3.82919032943983,0.017964071856287425,1,lagged,power,500,0.1
0,DM,,5,-0.03612499895751962,0.5189620758483033,0,lagged,power,500,0.1
0,cDM,,5,0.30819221176443035,0.001996007984031936,1,lagged,power,500,0.1
0,SS,0.8409552607188712,5,1.6444667871776335,0.2375249500998004,0,lagged,power,500,0.1
1,RC,0.48137145098518697,1,-1.2936736381422822,0.4590818363273453,0,lagged,power,500,0.1
1,Oracle,,1,0.04149260570154556,0.013972055888223553,1,lagged,power,500,0.1
1,DM,,1,0.06587263161025146,0.4111776447105788,0,lagged,power,500,0.1
1,cDM,,1,-0.10364081847959533,0.8083832335329342,0,lagged,power,500,0.1
1,SS,0.8455411611735365,1,0.4180422007396893,0.031936127744510975,1,lagged,power,500,0.1
1,RC,0.3327083149533554,2,1.777741992944927,0.005988023952095809,1,lagged,power,500,0.1
1,Oracle,,2,1.6590644678266107,0.043912175648702596,1,lagged,power,500,0.1
1,DM,,2,-0.5941460219142549,0.9101796407185628,0,lagged,power,500,0.1
1,cDM,,2,0.025971100188203332,0.3852295409181637,0,lagged,power,500,0.1
1,SS,0.7203625389594565,2,-0.8775083195972282,0.32335329341317365,0,lagged,power,500,0.1
1,RC,0.8046568188992775,3,-1.7446093454796376,0.5129740518962076,0,lagged,power,500,0.1
1,Oracle,,3,2.7744676430298356,0.23353293413173654,0,lagged,power,500,0.1
1,DM,,3,0.09223009369840743,0.4171656686626746,0,lagged,power,500,0.1
1,cDM,,3,0.036493830092794104,0.3812375249500998,0,lagged,power,500,0.1
1,SS,0.5700078254133256,3,0.7768763929830604,0.4590818363273453,0,lagged,power,500,0.1
1,RC,1.1062857084900564,4,2.509640745296474,0.20958083832335328,0,lagged,power,500,0.1
1,Oracle,,4,3.644458992145411,0.007984031936127744,1,lagged,power,500,0.1
1,DM,,4,0.7415862374255511,0.03592814371257485,1,lagged,power,500,0.1
1,cDM,,4,0.2395355839790561,0.005988023952095809,1,lagged,power,500,0.1
1,SS,0.7608419660372707,4,1.2349886032491653,0.017964071856287425,1,lagged,power,500,0.1
1,RC,1.4682388102124007,5,1.9987714403427206,0.07385229540918163,1,lagged,power,500,0.1
1,Oracle,,5,13.83189308606543,0.001996007984031936,1,lagged,power,500,0.1
1,DM,,5,-0.23691385259858488,0.6706586826347305,0,lagged,power,500,0.1
1,cDM,,5,0.14536025240813927,0.17365269461077845,0,lagged,power,500,0.1
1,SS,0.9801357833257991,5,2.2058974081841747,0.023952095808383235,1,lagged,power,500,0.1
2,RC,0.4644037625167167,1,0.5112704516384117,0.11177644710578842,0,lagged,power,500,0.1
2,Oracle,,1,0.7703805082936047,0.031936127744510975,1,lagged,power,500,0.1
2,DM,,1,-0.554830079239156,0.8802395209580839,0,lagged,power,500,0.1
2,cDM,,1,-0.13517054721042027,0.8423153692614771,0,lagged,power,500,0.1
2,SS,1.1132819395405724,1,-2.2756017816069454,0.9640718562874252,0,lagged,power,500,0.1
2,RC,0.9021304890268529,2,6.453845842776031,0.059880239520958084,1,lagged,power,500,0.1
2,Oracle,,2,6.99590330135702,0.005988023952095809,1,lagged,power,500,0.1
2,DM,,2,-0.8374043702635301,0.9680638722554891,0,lagged,power,500,0.1
2,cDM,,2,-0.17742358409484724,0.9401197604790419,0,lagged,power,500,0.1
2,SS,1.0184728263337808,2,-1.3751677139847054,0.9660678642714571,0,lagged,power,500,0.1
2,RC,0.3028024721081444,3,1.7273216184134028,0.0718562874251497,1,lagged,power,500,0.1
2,Oracle,,3,2.4742425122642033,0.007984031936127744,1,lagged,power,500,0.1
2,DM,,3,0.5863777227943686,0.10179640718562874,0,lagged,power,500,0.1
2,cDM,,3,0.02070348393515682,0.4171656686626746,0,lagged,power,500,0.1
2,SS,1.0477812145637604,3,-0.08560099032447081,0.19560878243512975,0,lagged,power,500,0.1
2,RC,0.40440410023692036,4,0.24145364420135876,0.499001996007984,0,lagged,power,500,0.1
2,Oracle,,4,1.5599386183191872,0.08782435129740519,1,lagged,power,500,0.1
2,DM,,4,0.10756386835185697,0.39520958083832336,0,lagged,power,500,0.1
2,cDM,,4,0.12283642319991638,0.17165668662674652,0,lagged,power,500,0.1
2,SS,0.8582985451910754,4,-0.9472465770204785,0.6187624750499002,0,lagged,power,500,0.1
2,RC,1.2148551500814222,5,-0.3937715276670283,0.8842315369261478,0,lagged,power,500,0.1
2,Oracle,,5,4.338630647451344,0.011976047904191617,1,lagged,power,500,0.1
2,DM,,5,-0.30505715397142696,0.718562874251497,0,lagged,power,500,0.1
2,cDM,,5,0.05973349040293571,0.30538922155688625,0,lagged,power,500,0.1
2,SS,1.134318135861639,5,-1.1323050602681444,0.24750499001996007,0,lagged,power,500,0.1
3,RC,0.47245611949109506,1,0.1488146576275071,0.3193612774451098,0,lagged,power,500,0.1
3,Oracle,,1,0.3207891833216743,0.003992015968063872,1,lagged,power,500,0.1
3,DM,,1,-0.7816565992799085,0.9940119760479041,0,lagged,power,500,0.1
3,cDM,,1,-0.11682125617236808,0.8483033932135728,0,lagged,power,500,0.1
3,SS,1.0282457207684113,1,-0.10510474928238049,0.2315369261477046,0,lagged,power,500,0.1
3,RC,0.5435683788768868,2,0.9743464339911432,0.36726546906187624,0,lagged,power,500,0.1
3,Oracle,,2,2.574667532494995,0.031936127744510975,1,lagged,power,500,0.1
