rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
3,SS,0.4739623713391673,1,0,4.882381286035381,0.05588822355289421,1,lagged,power,500,0.1
3,RC,0.8245790637085803,2,0,3.5114763573734322,0.15768463073852296,0,lagged,power,500,0.1
3,Oracle,,2,0,22.45943245990454,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,2,0,-0.19202507688899265,0.7644710578842315,0,lagged,power,500,0.1
3,cDM,,2,0,0.007477127951355212,0.5029940119760479,0,lagged,power,500,0.1
3,SS,0.4783737074321582,2,0,6.062044214180409,0.06786427145708583,1,lagged,power,500,0.1
3,RC,0.8458698842252271,3,0,-0.41092982541970224,0.46706586826347307,0,lagged,power,500,0.1
3,Oracle,,3,0,29.221936278571754,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,3,0,0.015520533263618908,0.47105788423153694,0,lagged,power,500,0.1
3,cDM,,3,0,0.19114147923069713,0.04590818363273453,1,lagged,power,500,0.1
3,SS,0.4871570002628177,3,0,-3.0739342249896398,0.4351297405189621,0,lagged,power,500,0.1
3,RC,0.8166221355416797,4,0,6.2813675613558555,0.4031936127744511,0,lagged,power,500,0.1
3,Oracle,,4,0,37.2238560603104,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,4,0,-0.1673712033906817,0.6327345309381237,0,lagged,power,500,0.1
3,cDM,,4,0,0.0937514481241746,0.20958083832335328,0,lagged,power,500,0.1
3,SS,0.4800130800810915,4,0,4.943341965522093,0.14171656686626746,0,lagged,power,500,0.1
3,RC,0.8042091954703094,5,0,5.364969546807569,0.003992015968063872,1,lagged,power,500,0.1
3,Oracle,,5,0,20.52728023789,0.003992015968063872,1,lagged,power,500,0.1
3,DM,,5,0,-0.23379845214310868,0.718562874251497,0,lagged,power,500,0.1
3,cDM,,5,0,0.10556616058166612,0.24550898203592814,0,lagged,power,500,0.1
3,SS,0.487323793419633,5,0,15.291130745563372,0.07984031936127745,1,lagged,power,500,0.1
3,RC,0.7206307277903523,1,1,4.627851020026865,0.013972055888223553,1,lagged,power,500,0.1
3,Oracle,,1,1,3.9475742138547876,0.011976047904191617,1,lagged,power,500,0.1
3,DM,,1,1,0.06514294861374909,0.42115768463073855,0,lagged,power,500,0.1
3,cDM,,1,1,-0.039720799343332454,0.6087824351297405,0,lagged,power,500,0.1
3,SS,0.4379142635166215,1,1,5.0966721762654785,0.06786427145708583,1,lagged,power,500,0.1
3,RC,0.7492271512301409,2,1,8.209129267155491,0.19560878243512975,0,lagged,power,500,0.1
3,Oracle,,2,1,23.639696311559884,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,2,1,-0.39091265486560445,0.9161676646706587,0,lagged,power,500,0.1
3,cDM,,2,1,-0.0580242146464348,0.7365269461077845,0,lagged,power,500,0.1
3,SS,0.41104582398560435,2,1,0.1136619275357611,0.17764471057884232,0,lagged,power,500,0.1
3,RC,0.7622714561600439,3,1,13.245166752181836,0.21956087824351297,0,lagged,power,500,0.1
3,Oracle,,3,1,25.972135418122228,0.00998003992015968,1,lagged,power,500,0.1
3,DM,,3,1,-0.05514669766818134,0.5349301397205589,0,lagged,power,500,0.1
3,cDM,,3,1,0.2274909654034723,0.00998003992015968,1,lagged,power,500,0.1
3,SS,0.4428228595113434,3,1,0.7880233967145372,0.05189620758483034,1,lagged,power,500,0.1
3,RC,0.6396926771136558,4,1,14.220111721038815,0.013972055888223553,1,lagged,power,500,0.1
3,Oracle,,4,1,44.57963958092306,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,4,1,-0.4105412368018814,0.8063872255489022,0,lagged,power,500,0.1
3,cDM,,4,1,0.07046947958797244,0.3093812375249501,0,lagged,power,500,0.1
3,SS,0.40208937602333084,4,1,20.76956300766114,0.01996007984031936,1,lagged,power,500,0.1
