rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RV,1.1527447808471611,1,0,-13.423783743973818,0.6606786427145709,0,static,power,500,0.1
0,Oracle,,1,0,6.659801779790637,0.023952095808383235,1,static,power,500,0.1
0,DM,,1,0,0.13290638245131625,0.3652694610778443,0,static,power,500,0.1
0,cDM,,1,0,-0.039619411050116474,0.5768463073852296,0,static,power,500,0.1
0,SS,0.7817411263394771,1,0,-2.2482264646228973,0.4151696606786427,0,static,power,500,0.1
0,RV,1.1396070807001524,2,0,-1.9589600237498503,0.05389221556886228,1,static,power,500,0.1
0,Oracle,,2,0,0.3893320340873084,0.10578842315369262,0,static,power,500,0.1
0,DM,,2,0,-0.12410660740555196,0.6626746506986028,0,static,power,500,0.1
0,cDM,,2,0,-0.03949286108663979,0.6007984031936128,0,static,power,500,0.1
0,SS,0.7457654336828738,2,0,-2.46746202436315,0.4171656686626746,0,static,power,500,0.1
0,RV,1.1784456854483283,3,0,-23.409179860011474,0.9341317365269461,0,static,power,500,0.1
0,Oracle,,3,0,13.533877980162874,0.013972055888223553,1,static,power,500,0.1
0,DM,,3,0,0.9946741141471891,0.003992015968063872,1,static,power,500,0.1
0,cDM,,3,0,0.16634484304209318,0.1596806387225549,0,static,power,500,0.1
0,SS,0.7613976310161075,3,0,1.2878195787946702,0.10379241516966067,0,static,power,500,0.1
0,RV,1.0426614671488168,4,0,-5.637010832559428,0.8702594810379242,0,static,power,500,0.1
0,Oracle,,4,0,12.505038979761832,0.06387225548902195,1,static,power,500,0.1
0,DM,,4,0,-0.1654328033844254,0.6706586826347305,0,static,power,500,0.1
0,cDM,,4,0,0.07499142107204029,0.35728542914171657,0,static,power,500,0.1
0,SS,0.7454040051273402,4,0,2.4065669961674607,0.16966067864271456,0,static,power,500,0.1
0,RV,0.9584036528112377,5,0,21.716457285154963,0.10978043912175649,0,static,power,500,0.1
0,Oracle,,5,0,0.17236698694066285,0.11377245508982035,0,static,power,500,0.1
0,DM,,5,0,0.44626064613854177,0.2554890219560878,0,static,power,500,0.1
0,cDM,,5,0,-0.332311453981287,0.9580838323353293,0,static,power,500,0.1
0,SS,0.5803725315215873,5,0,6.169211989914914,0.24151696606786427,0,static,power,500,0.1
0,RV,1.1895905938141513,1,1,-7.707257063269729,0.4810379241516966,0,static,power,500,0.1
0,Oracle,,1,1,3.0806401438257334,0.011976047904191617,1,static,power,500,0.1
0,DM,,1,1,0.008100105877219765,0.47704590818363274,0,static,power,500,0.1
0,cDM,,1,1,-0.022685791974651565,0.5528942115768463,0,static,power,500,0.1
0,SS,0.87815041279994,1,1,-4.105428475115642,0.6586826347305389,0,static,power,500,0.1
0,RV,1.0283769268650942,2,1,11.21324161870421,0.041916167664670656,1,static,power,500,0.1
0,Oracle,,2,1,0.40284657797860296,0.18562874251497005,0,static,power,500,0.1
0,DM,,2,1,0.13669365898831604,0.34930139720558884,0,static,power,500,0.1
0,cDM,,2,1,-0.03066351003182824,0.6007984031936128,0,static,power,500,0.1
0,SS,0.8150247616297025,2,1,-1.5301971104644578,0.2994011976047904,0,static,power,500,0.1
0,RV,1.1866792021977646,3,1,-5.701742919709189,0.7584830339321357,0,static,power,500,0.1
0,Oracle,,3,1,21.03611977651387,0.003992015968063872,1,static,power,500,0.1
0,DM,,3,1,0.8023435493891409,0.03792415169660679,1,static,power,500,0.1
0,cDM,,3,1,0.07801741586650063,0.3313373253493014,0,static,power,500,0.1
0,SS,0.7478034093721796,3,1,6.230834692544847,0.07385229540918163,1,static,power,500,0.1
0,RV,1.0834705788667298,4,1,16.319185203985192,0.22355289421157684,0,static,power,500,0.1
0,Oracle,,4,1,18.372332661613335,0.0499001996007984,1,static,power,500,0.1
0,DM,,4,1,-0.014237002090042195,0.5249500998003992,0,static,power,500,0.1
0,cDM,,4,1,-0.26703886271607286,0.8343313373253493,0,static,power,500,0.1
0,SS,0.9630682753276114,4,1,2.2667450002014706,0.30538922155688625,0,static,power,500,0.1
0,RV,1.0828651260776505,1,2,1.2644898340864206,0.2954091816367265,0,static,power,500,0.1
0,Oracle,,1,2,4.342958009529215,0.07385229540918163,1,static,power,500,0.1
0,DM,,1,2,0.45968117679063075,0.16966067864271456,0,static,power,500,0.1
0,cDM,,1,2,0.21215725934794386,0.1217564870259481,0,static,power,500,0.1
0,SS,0.9943502063177789,1,2,-3.3179573794799397,0.499001996007984,0,static,power,500,0.1
0,RV,0.9718859743550807,2,2,23.812438222869254,0.00998003992015968,1,static,power,500,0.1
0,Oracle,,2,2,1.1400785037222008,0.12574850299401197,0,static,power,500,0.1
0,DM,,2,2,-0.12604088490625948,0.624750499001996,0,static,power,500,0.1
0,cDM,,2,2,-0.24777698523213199,0.9540918163672655,0,static,power,500,0.1
0,SS,0.8170968358229265,2,2,-2.5450627154313805,0.4930139720558882,0,static,power,500,0.1
0,RV,1.3072934451336753,3,2,10.512337674127897,0.43912175648702595,0,static,power,500,0.1
0,Oracle,,3,2,14.348290392895732,0.041916167664670656,1,static,power,500,0.1
0,DM,,3,2,1.2783955311936164,0.013972055888223553,1,static,power,500,0.1
0,cDM,,3,2,-0.01765449529278726,0.5169660678642715,0,static,power,500,0.1
0,SS,0.9770778084724253,3,2,3.629797971413319,0.09580838323353294,1,static,power,500,0.1
0,RV,1.04348925454843,1,3,4.445611167817848,0.3313373253493014,0,static,power,500,0.1
0,Oracle,,1,3,8.488077777608728,0.1317365269461078,0,static,power,500,0.1
0,DM,,1,3,0.41157225692498767,0.281437125748503,0,static,power,500,0.1
0,cDM,,1,3,0.2133878232632869,0.1437125748502994,0,static,power,500,0.1
0,SS,1.355998149875748,1,3,-9.480625704389604,0.47904191616766467,0,static,power,500,0.1
0,RV,0.9676126198304478,2,3,28.927371512996157,0.031936127744510975,1,static,power,500,0.1
0,Oracle,,2,3,1.0700540373198564,0.03992015968063872,1,static,power,500,0.1
0,DM,,2,3,0.10734933456417295,0.4151696606786427,0,static,power,500,0.1
0,cDM,,2,3,-0.5317259757182083,0.9860279441117764,0,static,power,500,0.1
0,SS,1.1946227995048264,2,3,1.854739037532621,0.005988023952095809,1,static,power,500,0.1
0,RV,1.1048733203080243,1,4,7.07756228228355,0.3393213572854291,0,static,power,500,0.1
0,Oracle,,1,4,6.993025146981805,0.1317365269461078,0,static,power,500,0.1
0,DM,,1,4,0.7431359609839165,0.14770459081836326,0,static,power,500,0.1
0,cDM,,1,4,0.013063709574022253,0.45109780439121755,0,static,power,500,0.1
0,SS,1.7349431804763507,1,4,-6.724818252843974,0.03592814371257485,1,static,power,500,0.1
1,RV,1.0328902519098033,1,0,-4.016164111943148,0.2215568862275449,0,static,power,500,0.1
1,Oracle,,1,0,-0.5179035834287541,0.3273453093812375,0,static,power,500,0.1
1,DM,,1,0,-0.10799882869960763,0.5688622754491018,0,static,power,500,0.1
1,cDM,,1,0,0.06730242250300668,0.34331337325349304,0,static,power,500,0.1
1,SS,0.8367934980836923,1,0,0.2079121185192549,0.05788423153692615,1,static,power,500,0.1
1,RV,1.06679517252776,2,0,-23.589448051043785,0.9820359281437125,0,static,power,500,0.1
1,Oracle,,2,0,19.184110184006766,0.001996007984031936,1,static,power,500,0.1
1,DM,,2,0,0.33627444047437105,0.16766467065868262,0,static,power,500,0.1
1,cDM,,2,0,0.045088205398706685,0.36327345309381237,0,static,power,500,0.1
1,SS,0.8695356515269191,2,0,-0.6376348144120642,0.17764471057884232,0,static,power,500,0.1
1,RV,0.998603639499619,3,0,-11.206862124385783,0.9520958083832335,0,static,power,500,0.1
1,Oracle,,3,0,7.912255039741075,0.017964071856287425,1,static,power,500,0.1
1,DM,,3,0,-0.5710434970357638,0.9481037924151696,0,static,power,500,0.1
1,cDM,,3,0,-0.2924918686212726,0.9740518962075848,0,static,power,500,0.1
1,SS,0.8605566125508785,3,0,-4.76654110299636,0.872255489021956,0,static,power,500,0.1
1,RV,1.0123300075657666,4,0,4.06934910027009,0.5049900199600799,0,static,power,500,0.1
1,Oracle,,4,0,17.70268626861163,0.003992015968063872,1,static,power,500,0.1
1,DM,,4,0,-0.39674861697972225,0.8203592814371258,0,static,power,500,0.1
1,cDM,,4,0,0.032457750272469305,0.4590818363273453,0,static,power,500,0.1
1,SS,0.8629494919134955,4,0,0.39114854157594925,0.8063872255489022,0,static,power,500,0.1
1,RV,0.9954842977887881,5,0,20.680523687735516,0.001996007984031936,1,static,power,500,0.1
1,Oracle,,5,0,24.888808579961033,0.20958083832335328,0,static,power,500,0.1
1,DM,,5,0,-1.1102196755152531,0.9181636726546906,0,static,power,500,0.1
1,cDM,,5,0,0.12485278196352244,0.34331337325349304,0,static,power,500,0.1
1,SS,0.7204406240546747,5,0,4.72856405897582,0.8343313373253493,0,static,power,500,0.1
1,RV,0.96219929494228,1,1,-1.0040128136870805,0.37924151696606784,0,static,power,500,0.1
1,Oracle,,1,1,-0.35547056568818863,0.2774451097804391,0,static,power,500,0.1
