rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
0,RV,1.1527447808471611,6.923100694923622,0.2155688622754491,0,static,power,500,0.1
0,Oracle,,7.151520339725339,0.021956087824351298,1,static,power,500,0.1
0,DM,,0.3394196946441846,0.14171656686626746,0,static,power,500,0.1
0,cDM,,-0.051400458327855766,0.7065868263473054,0,static,power,500,0.1
0,SS,1.1840708795137853,-1.9074196837604092,0.36127744510978044,0,static,power,500,0.1
1,RV,1.0328902519098033,-0.17304290390830274,0.7964071856287425,0,static,power,500,0.1
1,Oracle,,6.812895571962143,0.05389221556886228,1,static,power,500,0.1
1,DM,,-0.5168629908429192,0.9421157684630739,0,static,power,500,0.1
1,cDM,,-0.019545121704056534,0.5748502994011976,0,static,power,500,0.1
1,SS,1.2499371268469663,-1.3062233160479526,0.2654690618762475,0,static,power,500,0.1
2,RV,1.2497463439993508,15.137236434084363,0.09181636726546906,1,static,power,500,0.1
2,Oracle,,10.53502314159049,0.003992015968063872,1,static,power,500,0.1
2,DM,,0.5637000037941498,0.05788423153692615,1,static,power,500,0.1
2,cDM,,-0.03806820698624242,0.6786427145708582,0,static,power,500,0.1
2,SS,1.0890499871954118,-0.25459566287682656,0.7524950099800399,0,static,power,500,0.1
3,RV,1.0312527197463108,7.3630391940078015,0.029940119760479042,1,static,power,500,0.1
3,Oracle,,11.433121663752022,0.011976047904191617,1,static,power,500,0.1
3,DM,,-0.10252705723533764,0.6187624750499002,0,static,power,500,0.1
3,cDM,,0.08495686284938456,0.15169660678642716,0,static,power,500,0.1
3,SS,1.1895465913588668,-0.426506076435414,0.4231536926147705,0,static,power,500,0.1
4,RV,1.0993052860743027,3.9573229711789666,0.1596806387225549,0,static,power,500,0.1
4,Oracle,,10.019199181202392,0.005988023952095809,1,static,power,500,0.1
4,DM,,0.5564014931938883,0.06786427145708583,1,static,power,500,0.1
4,cDM,,0.031142512264114477,0.3912175648702595,0,static,power,500,0.1
4,SS,1.2510941059643959,-0.3388818957971941,0.5608782435129741,0,static,power,500,0.1
5,RV,1.1433604350619428,7.38408441853918,0.2055888223552894,0,static,power,500,0.1
5,Oracle,,9.863776729224849,0.027944111776447105,1,static,power,500,0.1
5,DM,,-0.36331331296516806,0.8802395209580839,0,static,power,500,0.1
5,cDM,,0.007088955405759548,0.5049900199600799,0,static,power,500,0.1
5,SS,1.3125937214223324,1.9309619273081797,0.7305389221556886,0,static,power,500,0.1
6,RV,1.1705660978798644,20.06483613212313,0.017964071856287425,1,static,power,500,0.1
6,Oracle,,18.394106344943026,0.001996007984031936,1,static,power,500,0.1
6,DM,,0.2107318517455096,0.2714570858283433,0,static,power,500,0.1
6,cDM,,-0.007023149449647987,0.5429141716566867,0,static,power,500,0.1
6,SS,1.5987748684827559,-3.364351964679146,0.7465069860279441,0,static,power,500,0.1
7,RV,1.2455699995480893,4.7496120230465975,0.6786427145708582,0,static,power,500,0.1
7,Oracle,,6.261032458882776,0.05588822355289421,1,static,power,500,0.1
7,DM,,0.14750084019919593,0.3413173652694611,0,static,power,500,0.1
7,cDM,,-0.026318341272202016,0.6187624750499002,0,static,power,500,0.1
7,SS,1.2091426718148586,-2.339523863571755,0.8363273453093812,0,static,power,500,0.1
8,RV,1.1510512581638732,16.504460910624164,0.06187624750499002,1,static,power,500,0.1
8,Oracle,,14.610865430626742,0.003992015968063872,1,static,power,500,0.1
8,DM,,0.3681849788935179,0.14570858283433133,0,static,power,500,0.1
8,cDM,,-0.09341735531835124,0.8522954091816367,0,static,power,500,0.1
8,SS,1.3089194698167486,-0.4465201950729788,0.16966067864271456,0,static,power,500,0.1
9,RV,1.0778365681618804,4.305877297636037,0.500998003992016,0,static,power,500,0.1
9,Oracle,,8.050199007714841,0.007984031936127744,1,static,power,500,0.1
9,DM,,0.7982893582369409,0.015968063872255488,1,static,power,500,0.1
9,cDM,,0.07198690600584402,0.2215568862275449,0,static,power,500,0.1
