rep,assumption,subgroup,method,statistic,group_size,true_threshold,estimated_threshold,threshold_error,null_leakage,effective_purity,effective_coverage,selected_mu_min_samples_leaf,selected_b_min_samples_leaf,mean_true_tau,mean_tau_hat,pvalue,reject,stat
5,static,effective_subgroup,RV,aipw,179,3.697167441221257,3.68522277661039,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,10,-0.29329608938547486,-0.2410743856346021,0.0033222591362126247,1,-0.284017498491896
5,static,null_subgroup,RV,aipw,321,3.697167441221257,3.68522277661039,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,10,0.0,0.0006582744279283999,1.0,0,-0.011389790158233173
6,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2718049515512171,0.0033222591362126247,1,-0.29070910320299187
6,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.43853820598006643,0,0.0013369919542637275
7,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.23855519549039145,0.0033222591362126247,1,-0.29723266629712025
7,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.04983388704318937,1,0.006635870822667275
8,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2882110445420153,0.0033222591362126247,1,-0.3037750903110523
8,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,-0.002822495360213766,0.9169435215946844,0,0.00536210563530955
9,static,effective_subgroup,RV,aipw,173,3.697167441221257,3.7098323237543926,0.012664882533135469,0.0061162079510703364,1.0,0.9885714285714285,40,10,-0.29999999999999993,-0.2093225192629259,0.0033222591362126247,1,-0.2899780765579246
9,static,null_subgroup,RV,aipw,327,3.697167441221257,3.7098323237543926,0.012664882533135469,0.0061162079510703364,1.0,0.9885714285714285,40,10,-0.0018348623853211008,0.0,0.1760797342192691,0,0.004175486273127279
10,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.25415581144191157,0.0033222591362126247,1,-0.3060335787945814
10,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,0.0,0.7209302325581395,0,-0.0021106233901119703
11,static,effective_subgroup,RV,aipw,179,3.697167441221257,3.68522277661039,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,10,-0.29329608938547486,-0.19156141754273057,0.0033222591362126247,1,-0.28500032055655156
11,static,null_subgroup,RV,aipw,321,3.697167441221257,3.68522277661039,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,10,0.0,0.00018477783199595128,0.06976744186046512,1,0.0070535490344448785
12,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,-0.3,-0.17666896787497788,0.0033222591362126247,1,-0.3077867120023794
12,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,0.0,0.0,0.1362126245847176,0,0.004630126213625843
13,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.23337229532054501,0.0033222591362126247,1,-0.2993003364764353
13,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,0.0,0.8372093023255814,0,-0.0033111832501318216
14,static,effective_subgroup,RV,aipw,178,3.697167441221257,3.68702774075046,-0.010139700470797042,0.0,0.9831460674157303,1.0,40,10,-0.29494382022471904,-0.2601593017979646,0.0033222591362126247,1,-0.2974226867019909
14,static,null_subgroup,RV,aipw,322,3.697167441221257,3.68702774075046,-0.010139700470797042,0.0,0.9831460674157303,1.0,40,10,0.0,0.0,0.5083056478405316,0,0.00015338024350623064
15,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.24823171157220283,0.0033222591362126247,1,-0.29924364909684475
15,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.20930232558139536,0,0.003136733838310997
16,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,-0.2966101694915254,-0.23740425173272817,0.0033222591362126247,1,-0.30728781148168327
16,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,0.0,-0.00020141125853583312,0.8172757475083057,0,0.0029559446454560925
17,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.25216691637719957,0.0033222591362126247,1,-0.30665444083712673
17,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.34219269102990035,0,-0.0019396216153920152
18,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,20,-0.2982954545454545,-0.25922129330754545,0.0033222591362126247,1,-0.3024460518764759
18,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,20,0.0,0.0,0.8737541528239202,0,-0.005063239024528253
19,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,-0.2966101694915254,-0.2980402355390114,0.0033222591362126247,1,-0.30910464206343824
19,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,0.0,0.0,0.9900332225913622,0,-0.00974995592480376
20,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.2677415364066439,0.0033222591362126247,1,-0.2861362244523638
20,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,-0.00429817820242495,0.059800664451827246,1,-0.006675152820954591
21,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.24697656593120537,0.0033222591362126247,1,-0.3032795828945976
21,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,0.0020572269347663616,0.24584717607973422,0,0.0021823413892177214
22,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2259527190611945,0.0033222591362126247,1,-0.2919912122865578
22,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0016539205613981328,0.574750830564784,0,-0.0011986417247302366
23,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.30563479806900967,0.0033222591362126247,1,-0.3057553094559178
23,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.000496384516394397,0.9335548172757475,0,-0.006336417613962373
24,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,60,10,-0.2966101694915254,-0.23299973989688869,0.0033222591362126247,1,-0.2944694568608973
24,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,60,10,0.0,0.0,0.2857142857142857,0,0.0023563926646681557
25,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,-0.2966101694915254,-0.30599920993322094,0.0033222591362126247,1,-0.30383152789202483
25,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,0.0,1.8288152050952722e-05,0.8172757475083057,0,-0.0034620215083322886
26,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.247693679023976,0.0033222591362126247,1,-0.3169222267506091
26,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,-0.0005875076403214366,0.30564784053156147,0,-0.0022794867832390394
27,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.26373778648262763,0.0033222591362126247,1,-0.3049089925215861
27,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,0.0009832369883852742,0.07973421926910298,1,0.0062504789204764375
28,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.24932354121858752,0.0033222591362126247,1,-0.29609828905589175
28,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.5348837209302325,0,-0.0004236404462570176
29,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,-0.3,-0.23506141967354072,0.0033222591362126247,1,-0.291845828504593
29,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,0.0,-2.714599945457598e-05,0.4053156146179402,0,-0.0006838050455442536
30,static,effective_subgroup,RV,aipw,172,3.697167441221257,3.7105088423269286,0.013341401105671391,0.009146341463414634,1.0,0.9828571428571429,40,10,-0.3,-0.22632673970420483,0.0033222591362126247,1,-0.30190252932019457
30,static,null_subgroup,RV,aipw,328,3.697167441221257,3.7105088423269286,0.013341401105671391,0.009146341463414634,1.0,0.9828571428571429,40,10,-0.00274390243902439,0.0,0.11295681063122924,0,0.0048517796927153205
31,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,60,10,-0.2982954545454545,-0.2482831101104395,0.0033222591362126247,1,-0.30283661142395485
31,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,60,10,0.0,0.0,0.4750830564784053,0,0.0006854219288648711
32,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.23293324401017526,0.0033222591362126247,1,-0.30372465754816175
32,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.003405502746472184,0.05647840531561462,1,0.006527323261972787
33,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2582329459442455,0.0033222591362126247,1,-0.2948479938828901
33,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.6046511627906976,0,-0.0017547003446267396
34,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.6947099167398205,-0.002457524481436657,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.2564521579871745,0.0033222591362126247,1,-0.2993874580857906
34,static,null_subgroup,RV,aipw,323,3.697167441221257,3.6947099167398205,-0.002457524481436657,0.0,0.9887005649717514,1.0,40,10,0.0,0.0,0.7807308970099668,0,-0.003069918822401564
35,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,-0.3,-0.2572925150248716,0.0033222591362126247,1,-0.3068694277945397
35,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,0.0,0.0,0.036544850498338874,1,0.007905302548319976
36,static,effective_subgroup,RV,aipw,178,3.697167441221257,3.693832197148408,-0.0033352440728493526,0.0,0.9831460674157303,1.0,60,10,-0.29494382022471904,-0.27311135197196135,0.0033222591362126247,1,-0.3020478948008536
36,static,null_subgroup,RV,aipw,322,3.697167441221257,3.693832197148408,-0.0033352440728493526,0.0,0.9831460674157303,1.0,60,10,0.0,0.0,0.8637873754152824,0,-0.004916894060206616
37,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,-0.3,-0.2783542856838759,0.0033222591362126247,1,-0.3028006413750421
37,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,0.0,0.0024672802408442656,0.10963455149501661,0,0.005103427510545033
38,static,effective_subgroup,RV,aipw,178,3.697167441221257,3.68702774075046,-0.010139700470797042,0.0,0.9831460674157303,1.0,100,10,-0.29494382022471904,-0.26405417865700487,0.0033222591362126247,1,-0.28848004337211913
38,static,null_subgroup,RV,aipw,322,3.697167441221257,3.68702774075046,-0.010139700470797042,0.0,0.9831460674157303,1.0,100,10,0.0,0.0,0.53156146179402,0,-0.00035916181147950375
39,static,effective_subgroup,RV,aipw,178,3.697167441221257,3.68702774075046,-0.010139700470797042,0.0,0.9831460674157303,1.0,40,10,-0.29494382022471904,-0.21048603034300517,0.0033222591362126247,1,-0.29946044729202076
39,static,null_subgroup,RV,aipw,322,3.697167441221257,3.68702774075046,-0.010139700470797042,0.0,0.9831460674157303,1.0,40,10,0.0,0.0,0.18272425249169436,0,0.003826094395525714
40,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2529265562310203,0.0033222591362126247,1,-0.29745240655723004
40,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.005465002382789872,0.9401993355481728,0,-0.007226172631758026
41,static,effective_subgroup,RV,aipw,174,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.3,-0.2597415287502125,0.0033222591362126247,1,-0.3025989041046498
41,static,null_subgroup,RV,aipw,326,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.0009202453987730061,0.00070669174388219,0.8006644518272426,0,-0.0042888910934770945
42,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6959170948476068,-0.0012503463736504017,0.0,0.9943181818181818,1.0,80,10,-0.2982954545454545,-0.27191540354047306,0.0033222591362126247,1,-0.29193571440455907
42,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6959170948476068,-0.0012503463736504017,0.0,0.9943181818181818,1.0,80,10,0.0,-0.0005919566749839057,0.8803986710963455,0,0.004290895133230317
43,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.24770126445392615,0.0033222591362126247,1,-0.2991007054060142
43,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.8571428571428571,0,-0.003938649231814693
44,static,effective_subgroup,RV,aipw,172,3.697167441221257,3.7105088423269286,0.013341401105671391,0.009146341463414634,1.0,0.9828571428571429,40,10,-0.3,-0.2942727637224852,0.0033222591362126247,1,-0.31103000045119017
44,static,null_subgroup,RV,aipw,328,3.697167441221257,3.7105088423269286,0.013341401105671391,0.009146341463414634,1.0,0.9828571428571429,40,10,-0.00274390243902439,-0.0005112309836244771,0.7574750830564784,0,0.002293387750453864
45,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,40,-0.2966101694915254,-0.27860586972855744,0.0033222591362126247,1,-0.3041516564306949
45,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,40,0.0,-0.0010771944026457328,0.5282392026578073,0,0.00022170471798381406
46,static,effective_subgroup,RV,aipw,174,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.3,-0.2474473488594492,0.0033222591362126247,1,-0.29612470024698945
46,static,null_subgroup,RV,aipw,326,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.0009202453987730061,0.001798450720917181,0.4219269102990033,0,0.0006929150280740908
47,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,80,10,-0.3,-0.24621729935855968,0.0033222591362126247,1,-0.30136935956268196
47,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,80,10,0.0,-0.00446642780216209,0.7375415282392026,0,0.002838894115591629
48,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,100,40,-0.3,-0.25431517809170284,0.0033222591362126247,1,-0.2857616638333701
48,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,100,40,0.0,0.0001905416640429821,0.22259136212624583,0,0.002817224205450758
49,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,-0.2966101694915254,-0.22980399393368836,0.0033222591362126247,1,-0.29279423614670536
49,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10,0.0,0.0,0.4883720930232558,0,8.352186103861778e-05
50,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,10,-0.2982954545454545,-0.2752973023273318,0.0033222591362126247,1,-0.302654687388223
50,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,10,0.0,0.0,0.9634551495016611,0,-0.007602812512357862
51,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.25436926583004704,0.0033222591362126247,1,-0.3105481588868619
51,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,0.0,0.31561461794019935,0,0.0017246748894447362
52,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,10,-0.2982954545454545,-0.2544718401361185,0.0033222591362126247,1,-0.3216050745413952
52,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,10,0.0,0.0,0.24584717607973422,0,0.002403813384028298
53,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.3210299369644998,0.0033222591362126247,1,-0.31043201852282676
53,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.5415282392026578,0,-0.00030863538681586246
54,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,-0.2966101694915254,-0.2546998839743857,0.0033222591362126247,1,-0.30543220025755213
54,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10,0.0,0.0007890160224232935,0.7375415282392026,0,-0.003145276793414857
55,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.28750737923216924,0.0033222591362126247,1,-0.3116078363016883
55,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.6877076411960132,0,-0.0019168768967398532
56,static,effective_subgroup,RV,aipw,174,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.3,-0.26246673040667784,0.0033222591362126247,1,-0.29124221648873877
56,static,null_subgroup,RV,aipw,326,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.0009202453987730061,0.0,0.7009966777408638,0,-0.002139652989902699
57,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2510658560944901,0.0033222591362126247,1,-0.299423601046246
57,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0,0.9933554817275747,0,-0.008675426811967257
58,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,-0.2982954545454545,-0.2375245265910685,0.0033222591362126247,1,-0.30536440684674837
58,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10,0.0,0.0028425132238261495,0.09634551495016612,1,0.006060807575031514
59,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,20,-0.3,-0.23254628117484238,0.0033222591362126247,1,-0.29745371452056
59,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,20,0.0,0.0,0.9667774086378738,0,-0.006445626491620597
60,static,effective_subgroup,RV,aipw,177,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,80,40,-0.2966101694915254,-0.2943420780232708,0.0033222591362126247,1,-0.2927681500078866
60,static,null_subgroup,RV,aipw,323,3.697167441221257,3.69419032643251,-0.0029771147887469596,0.0,0.9887005649717514,1.0,80,40,0.0,0.00829879620829498,0.3687707641196013,0,0.0013578898912984141
61,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,-0.3,-0.29845787789960354,0.0033222591362126247,1,-0.2992268967283982
61,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,40,10,0.0,0.0,0.521594684385382,0,4.934086556075881e-05
62,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,80,10,-0.2982954545454545,-0.2692303466217941,0.0033222591362126247,1,-0.30690132998162484
62,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,80,10,0.0,0.0,0.12292358803986711,0,0.004007075056781417
63,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,60,10,-0.3,-0.2711952987689176,0.0033222591362126247,1,-0.3022325621073377
63,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,60,10,0.0,0.0,0.6478405315614618,0,-0.0012590647396288762
64,static,effective_subgroup,RV,aipw,173,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,10,-0.29999999999999993,-0.2900691871932791,0.0033222591362126247,1,-0.2968745825632942
64,static,null_subgroup,RV,aipw,327,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,10,-0.0018348623853211008,0.001251120021819835,0.9335548172757475,0,-0.00520105813567695
65,static,effective_subgroup,RV,aipw,174,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,100,20,-0.3,-0.1957618600554084,0.0033222591362126247,1,-0.3047735715618848
